Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
NYY,Yankees,82.926,311.502,341.042,75.7526,48.923,14.827,0.24605,11.7566,38.5438,39.7195,24.7954,0.786521,78.1388,1.76236,2.24856,0.472433,6.08496,3.81011,1.48998,0.243185,0.30064,0.405588,0.706228,0.306165,0.0727049,0.229118,0.317325,0.162403,3.44013,0.285881,,,38.3888,-1.90793,-0.29,-0.341259,-0.341259,0.260016,-1.7170119285583496,-7.479712039232254,96.5774,355.7,4.285542168,355.7,4.285542168,748.1300048828125,0.02097902,1B,/players/paul-goldschmidt/9218/stats/batting,9,AL,Paul Goldschmidt,502671,9218,9218
BAL,Orioles,45.767,168.977,183.974,43.6783,29.3889,7.68601,0.698972,5.90448,21.5406,21.6354,11.7175,0.108857,44.0916,1.42304,1.65575,0.200548,3.39814,0.967635,0.333106,0.258487,0.309179,0.417073,0.726251,0.314418,0.0636908,0.239662,0.265753,0.158586,3.72273,0.31312,,,21.9416,0.203611,0.04,-0.222932,-0.222932,0.256226,0.3363139182329178,-4.164052449166775,102.579,203.6,4.426086956,203.6,4.426086956,999.0,0.37078652,1B,/players/ryan-mountcastle/18373/stats/batting,2,AL,Ryan Mountcastle,663624,18373,18373
CLE,Guardians,28.793,102.666,114.809,23.5746,15.4358,5.42257,0.291466,2.42475,11.8814,11.25,9.92805,0.435352,22.7541,0.954293,0.874145,0.386034,1.85429,1.78802,0.347106,0.229623,0.301136,0.358972,0.660108,0.290072,0.0864745,0.198191,0.436319,0.129349,4.21208,0.2699,,,11.4232,-2.14233,0.0,0.0445894,0.0445894,0.254237,-1.9109681956470013,0.4443363845348358,85.5482,101.5,3.5,101.5,3.5,999.0,0.0,2B,/players/juan-brito/sa3009808/stats/batting,5,AL,Juan Brito,682877,sa3009808,sa3009808
TEX,Rangers,61.111,199.985,223.024,48.1332,34.6428,9.22286,1.44508,2.82247,27.5578,16.1814,17.9181,0.389703,49.3743,2.59868,1.28731,1.23464,3.61018,12.0546,2.78784,0.240684,0.309528,0.343593,0.653121,0.289762,0.0803414,0.221385,0.362903,0.10291,6.74265,0.303944,,,22.1342,-4.21785,-0.17,0.907676,0.907676,0.250436,-2.889300286769867,-2.3390633314847946,85.5551,206.2,3.380327868,206.2,3.380327868,999.0,0.2,OF,/players/sam-haggerty/18054/stats/batting,13,AL,Sam Haggerty,664059,18054,18054
BAL,Orioles,50.856,191.57,204.741,44.8549,29.5624,8.88889,0.87308,5.53054,22.6512,21.3257,10.2469,0.0441667,49.0647,1.24848,1.41652,0.259371,3.35003,3.7474,1.21571,0.234144,0.275577,0.376268,0.651845,0.282836,0.0500483,0.239643,0.208845,0.142124,5.03949,0.284154,,,19.1684,-5.02328,-0.44,-0.0191329,-0.0191329,0.247625,-4.646636748686433,0.020063817501068115,80.8235,186.0,3.647058823,186.0,3.647058823,999.0,0.05882353,3B/OF,/players/jeremiah-jackson/22239/stats/batting,2,AL,Jeremiah Jackson,669236,22239,22239
SEA,Mariners,31.249,100.695,111.612,20.9295,15.2144,3.81507,0.157131,1.74292,9.63579,9.64739,7.72299,0.0715824,24.0324,1.99091,0.655433,0.468987,2.28476,0.401007,0.148064,0.20785,0.275906,0.300785,0.576691,0.258848,0.069195,0.215321,0.321358,0.0929349,2.60114,0.253873,,,8.27564,-4.91218,0.07,-0.144529,-0.144529,0.220067,-4.1717591136693954,2.481188364326954,69.3858,77.0,2.483870967,77.0,2.483870967,999.0,0.03030303,C,/players/andrew-knizner/19514/stats/batting,11,AL,Andrew Knizner,668800,19514,19514
MIN,Twins,19.341,70.3041,78.153,17.3854,11.6967,3.59936,0.386533,1.70274,9.09856,7.67058,6.33488,0.143065,16.7607,0.851048,0.539066,0.123872,1.34043,1.62793,0.288127,0.247288,0.314899,0.38214,0.697039,0.305642,0.0810574,0.21446,0.377961,0.134852,5.20794,0.299402,,,8.764,-0.470383,0.0,0.0838813,0.0838813,0.212046,-0.4382873475551605,-0.17908333241939545,94.3312,80.4,4.231578947,80.4,4.231578947,999.0,0.0,OF,/players/walker-jenkins/sa3022894/stats/batting,8,AL,Walker Jenkins,805805,sa3022894,sa3022894
CHW,White Sox,38.197,113.955,122.036,24.674,16.859,4.60834,0.297562,2.90907,11.6016,11.5312,6.43397,0.0379068,32.9375,0.776634,0.582855,0.287132,2.07907,1.52682,0.502729,0.216523,0.261888,0.33877,0.600658,0.263148,0.0527219,0.2699,0.195339,0.122247,3.94997,0.276585,,,9.47457,-4.94492,-0.11,-0.0591621,-0.0591621,0.207147,-5.01292609795928,2.8372992426156998,65.5591,90.7,2.386842105,90.7,2.386842105,999.0,0.13636364,C,/players/korey-lee/25543/stats/batting,4,AL,Korey Lee,686676,25543,25543
CHW,White Sox,58.379,204.696,225.238,45.0392,28.599,8.58537,0.646087,7.20874,24.6763,23.844,16.7062,0.179476,71.5959,2.32357,1.1808,0.330961,3.51003,3.65804,1.04721,0.220029,0.284868,0.373934,0.658802,0.288354,0.0741713,0.317868,0.23334,0.153905,4.53989,0.297707,,,22.0965,-4.51706,0.72,-0.0104854,-0.0104854,0.20606,-4.5438630618155,-1.1944347620010376,82.9232,206.4,3.558620689,206.4,3.558620689,999.0,0.0,OF,/players/everson-pereira/23695/stats/batting,4,AL,Everson Pereira,677592,23695,23695
TEX,Rangers,48.753,178.52,204.701,40.1122,25.2249,8.26714,0.224848,6.39527,22.8599,22.6215,22.9614,0.428488,48.0454,1.58319,1.3802,0.256738,3.68253,1.0394,0.368724,0.224694,0.316256,0.380994,0.69725,0.307423,0.11217,0.23471,0.477909,0.1563,2.76809,0.268748,,,23.251,-0.935985,-0.07,-0.268852,-0.268852,0.197274,-0.8185372054576874,-4.298788376152515,97.7216,201.5,4.112244897,201.5,4.112244897,999.0,0.94488189,OF,/players/andrew-mccutchen/9847/stats/batting,13,AL,Andrew McCutchen,457705,9847,9847
BOS,Red Sox,45.292,160.08,184.345,37.1523,23.078,7.20905,0.189285,6.67597,20.3041,23.7085,21.3654,1.49589,46.285,1.39663,1.30841,0.194744,3.19188,0.227217,0.140507,0.232086,0.325356,0.404597,0.729952,0.317754,0.115899,0.251078,0.461606,0.172511,1.87394,0.281076,,,22.4851,0.703296,-0.03,-0.304842,-0.304842,0.195207,-0.4707097113132477,-3.966195611283183,99.2366,199.3,4.428888888,199.3,4.428888888,745.6300048828125,0.0,1B,/players/triston-casas/22514/stats/batting,3,AL,Triston Casas,671213,22514,22514
MIN,Twins,53.029,175.382,195.695,43.3139,31.5338,8.41172,0.9084,2.4599,21.2901,16.7352,14.9644,0.582811,33.5594,3.8095,1.27698,0.262316,4.38906,3.20902,0.858343,0.246969,0.317694,0.347368,0.665062,0.295118,0.0764678,0.171488,0.445907,0.100399,4.8367,0.290487,,,20.273,-2.84987,0.82,-0.0379701,-0.0379701,0.189189,-3.0175123475492,-1.8688601851463318,87.0819,173.4,3.271698113,173.4,3.271698113,999.0,0.0,OF,/players/alan-roden/31564/stats/batting,8,AL,Alan Roden,702176,31564,31564
BOS,Red Sox,52.61,192.911,213.302,51.7647,36.3191,9.92822,0.489577,5.02779,23.8453,24.6217,15.196,0.680674,26.8414,3.23788,1.61695,0.340105,5.56797,1.80203,0.579872,0.268334,0.329629,0.403064,0.732693,0.31973,0.0712416,0.125837,0.56614,0.134729,3.48679,0.287331,,,26.3592,1.15595,-0.01,-0.234029,-0.234029,0.186655,-0.0837702751159668,-5.433376559987664,100.598,229.2,4.324528301,229.2,4.324528301,748.0900268554688,0.88,DH/OF,/players/masataka-yoshida/31837/stats/batting,3,AL,Masataka Yoshida,807799,31837,31837
HOU,Astros,77.651,275.007,305.525,55.6159,33.127,10.8916,2.18149,9.41582,35.7448,30.5233,24.4881,1.48055,121.907,4.07974,1.59408,0.35567,3.42643,6.89522,1.62382,0.202234,0.275859,0.360419,0.636278,0.277795,0.0801509,0.399009,0.200875,0.158185,6.3115,0.318011,,,27.3537,-8.74644,0.94,0.316546,0.316546,0.183397,-8.152230203151703,-0.5709225535392761,76.4819,258.2,3.31025641,258.2,3.31025641,742.9500122070312,0.0,OF,/players/zach-cole/31583/stats/batting,21,AL,Zach Cole,805904,31583,31583
DET,Tigers,42.763,123.483,140.436,30.0928,18.554,6.59096,0.333555,4.61425,17.8006,15.2008,13.0958,0.125988,33.0041,2.10787,0.874933,0.874837,2.24635,3.05823,0.884168,0.243701,0.324564,0.414582,0.739145,0.323047,0.0932512,0.235011,0.396794,0.170881,4.64105,0.293737,,,17.7328,1.13925,0.0,0.0275387,0.0275387,0.180863,1.1576820313930511,-4.223505973815918,106.828,160.2,3.725581395,160.2,3.725581395,999.0,0.53225806,2B/DH/OF,/players/jahmai-jones/18872/stats/batting,6,AL,Jahmai Jones,663330,18872,18872
CHW,White Sox,27.959,93.4479,102.104,22.4677,14.989,4.68902,0.211596,2.57813,10.7478,10.548,6.18761,0.210284,21.063,1.64216,0.705481,0.120867,1.65333,1.39236,0.505698,0.24043,0.297083,0.377904,0.674987,0.294813,0.0606011,0.20629,0.293766,0.137473,3.98209,0.282073,,,10.5521,-1.51228,-0.09,-0.0778735,-0.0778735,0.178066,-1.597547210752964,-0.17629322409629822,87.372,96.0,3.428571428,96.0,3.428571428,999.0,0.04878049,2B/3B,/players/curtis-mead/23986/stats/batting,4,AL,Curtis Mead,678554,23986,23986
SEA,Mariners,27.206,91.4047,100.804,19.5225,13.0166,3.82772,0.644625,2.0336,12.1961,7.95334,7.34057,0.10542,27.2314,0.952613,0.621675,0.48445,1.05874,6.00887,1.56214,0.213583,0.277271,0.33631,0.613581,0.270757,0.0728202,0.270142,0.269563,0.122727,7.08398,0.278657,,,8.44892,-3.46185,0.15,0.422068,0.422068,0.176883,-2.2405291199684143,0.4998713731765747,77.5893,86.9,3.218518518,86.9,3.218518518,999.0,0.0,2B,/players/ryan-bliss/29547/stats/batting,11,AL,Ryan Bliss,669208,29547,29547
TBR,Rays,16.897,62.6396,68.568,14.2881,9.43516,2.94346,0.173181,1.73626,6.60479,7.67393,4.67031,0.112788,18.7372,0.693665,0.474959,0.0894904,1.19171,0.104989,0.0275358,0.2281,0.286981,0.363775,0.650756,0.284865,0.0681121,0.273264,0.249254,0.135675,2.63926,0.294359,,,6.53245,-1.56938,-0.23,-0.0872331,-0.0872331,0.17615,-1.712096020579338,1.0737807899713516,79.8941,60.9,3.582352941,60.9,3.582352941,999.0,0.0,C,/players/dominic-keegan/sa3020194/stats/batting,12,AL,Dom Keegan,681371,sa3020194,sa3020194
BOS,Red Sox,35.496,110.526,122.229,26.122,17.7597,4.82726,0.379593,3.15548,13.5293,12.8832,9.51333,0.0817272,29.7233,1.12689,0.901304,0.161514,1.69244,2.78268,0.913087,0.236343,0.301163,0.372536,0.673699,0.295779,0.077832,0.243177,0.320063,0.136193,4.74904,0.292386,,,12.7278,-1.7145,-0.12,-0.00433557,-0.00433557,0.175317,-2.295128987636417,-0.19825397431850433,84.0985,113.2,3.234285714,113.2,3.234285714,999.0,0.0,2B/3B,/players/andruw-monasterio/19455/stats/batting,3,AL,Andruw Monasterio,655316,19455,19455
CLE,Guardians,85.944,297.901,331.903,68.9947,44.4261,14.1635,1.88152,8.52361,36.6043,33.9925,26.9709,0.372491,93.6653,4.1764,2.09294,0.761927,5.16436,3.50951,0.973651,0.231603,0.302415,0.377616,0.680031,0.298365,0.0812615,0.282207,0.28795,0.146013,4.62027,0.305711,,,35.2582,-3.95866,-0.6,-0.193278,-0.193278,0.172431,-3.6119870990514755,-6.126234650611877,91.2607,322.8,3.753488372,322.8,3.753488372,999.0,0.04166667,1B/OF,/players/cj-kayfus/33704/stats/batting,5,AL,CJ Kayfus,692216,33704,33704
MIN,Twins,17.903,61.5741,71.815,13.177,8.3401,2.55481,0.469733,1.8124,8.84764,6.28228,9.1472,0.149552,24.0287,0.605612,0.386599,0.101481,0.938652,1.79804,0.310119,0.214003,0.319742,0.359055,0.678798,0.30258,0.127372,0.334592,0.380678,0.145052,6.16977,0.314639,,,7.87475,-0.61075,0.0,0.114152,0.114152,0.168948,-0.5441836938261986,-0.27628087997436523,92.2221,72.1,4.005555555,72.1,4.005555555,999.0,0.0,OF,/players/emmanuel-rodriguez/sa3014693/stats/batting,8,AL,Emmanuel Rodriguez,691181,sa3014693,sa3014693
KCR,Royals,22.92,74.5158,82.078,16.0437,10.7346,2.91905,0.0,2.39007,7.76169,9.35217,5.45697,0.095611,19.577,0.541047,0.46859,0.360533,1.64249,0.15433,0.0737653,0.215306,0.272179,0.350704,0.622883,0.273151,0.0664852,0.238517,0.278744,0.135397,1.93708,0.257532,,,7.03897,-2.65918,0.09,-0.109174,-0.109174,0.168024,-3.0412465259432793,1.8585184514522552,69.6907,60.1,2.613043478,60.1,2.613043478,999.0,0.0,C,/players/elias-diaz/11680/stats/batting,7,AL,Elias Díaz,553869,11680,11680
NYY,Yankees,21.547,63.4786,72.007,14.107,10.0516,2.59358,0.238328,1.22352,7.81841,5.58415,6.13926,0.07309,16.1818,1.23144,0.540152,0.617543,1.24561,1.90462,0.544412,0.222233,0.300853,0.328423,0.629276,0.281438,0.0852592,0.224725,0.379393,0.10619,5.12343,0.27639,,,6.65974,-1.84844,0.04,0.0434433,0.0434433,0.163864,-1.6926333419978619,0.8158693686127663,79.544,55.5,2.522727272,55.5,2.522727272,999.0,0.0,SS,/players/max-schuemann/24488/stats/batting,9,AL,Max Schuemann,680474,24488,24488
TOR,Blue Jays,27.695,103.634,116.486,23.1005,13.1293,4.3484,0.145968,5.47681,13.7475,15.591,10.5866,0.347464,25.5065,1.28187,0.874443,0.108964,1.71738,0.304376,0.100566,0.222904,0.30048,0.426223,0.726703,0.313929,0.0908834,0.218966,0.415057,0.203319,2.43775,0.239695,,,13.8464,0.0826873,0.0,-0.143042,-0.143042,0.163818,0.04939880967140198,-2.4575037956237793,101.402,119.4,4.264285714,119.4,4.264285714,745.4199829101562,0.54545455,OF,/players/anthony-santander/14551/stats/batting,14,AL,Anthony Santander,623993,14551,14551
ATH,Athletics,8.032,27.7961,30.847,6.80294,3.86311,1.59528,0.167483,1.17707,3.85098,3.80545,2.46549,0.157197,6.96724,0.281203,0.240724,0.063485,0.354874,0.570429,0.104337,0.244745,0.310219,0.441227,0.751446,0.322232,0.0799265,0.225865,0.353869,0.196483,5.35857,0.282814,,,3.87465,0.229839,0.0,0.0287601,0.0287601,0.163369,0.16321048513054848,0.3718518316745758,103.698,34.3,4.2875,34.3,4.2875,999.0,0.0,SS,/players/leodalis-de-vries/sa3023363/stats/batting,10,AL,Leo De Vries,815888,sa3023363,sa3023363
BAL,Orioles,22.846,79.0189,86.138,18.7803,12.4874,3.36342,0.385479,2.54397,10.7331,8.45147,5.63416,0.158084,18.8975,0.262964,0.658257,0.563692,1.10281,3.54515,0.833813,0.237668,0.288374,0.386573,0.674947,0.292686,0.0654086,0.219386,0.298144,0.148905,6.1632,0.278803,,,8.75334,-1.42453,-0.38,0.247243,0.247243,0.157756,-1.0107752829790115,-0.41205107420682907,87.6086,87.1,3.786956521,87.1,3.786956521,999.0,0.0,OF,/players/leody-taveras/18900/stats/batting,2,AL,Leody Taveras,665750,18900,18900
CLE,Guardians,32.076,103.08,117.47,23.1712,15.3533,4.47211,0.401913,2.94385,13.3727,11.3711,12.3878,0.476821,33.8394,1.04494,0.686945,0.27006,1.93494,2.50258,0.697463,0.224788,0.312321,0.361648,0.673968,0.297904,0.105455,0.288068,0.366078,0.136859,4.96673,0.301973,,,12.435,-1.44499,0.0,0.028004,0.028004,0.155758,-1.2258839905261993,-1.2948633432388306,90.9435,107.5,3.359375,107.5,3.359375,999.0,0.00666667,OF,/players/nolan-jones/20529/stats/batting,5,AL,Nolan Jones,666134,20529,20529
BOS,Red Sox,12.772,33.7874,38.034,7.74943,5.34028,1.55513,0.0830778,0.770939,3.79249,3.81883,3.26283,0.0915691,7.19191,0.622066,0.26523,0.0964725,0.725422,0.286773,0.0880127,0.229358,0.30667,0.348755,0.655426,0.290751,0.0857871,0.189092,0.45368,0.119397,3.37787,0.26748,,,3.80525,-0.688759,0.01,-0.0389851,-0.0389851,0.142981,-0.9070701897144318,0.9954938385635614,80.635,38.0,2.923076923,38.0,2.923076923,999.0,0.29268293,C/DH,/players/mickey-gasper/24759/stats/batting,3,AL,Mickey Gasper,681508,24759,24759
TBR,Rays,33.743,106.722,122.541,25.0377,16.5453,4.88295,0.222674,3.38682,13.5136,13.4598,13.4784,0.0625854,32.475,1.39026,0.822788,0.1274,2.04482,0.773745,0.30015,0.234607,0.325996,0.379738,0.705734,0.3126,0.109991,0.265013,0.415039,0.145132,3.12112,0.302036,,,14.4339,-0.0452972,-0.3,-0.175139,-0.175139,0.137263,-0.31958426535129547,-2.556476414203644,98.9999,119.6,3.517647058,119.6,3.517647058,999.0,0.54347826,DH/OF,/players/justyn-henry-malloy/29606/stats/batting,12,AL,Justyn-Henry Malloy,669234,29606,29606
KCR,Royals,62.883,233.381,257.116,60.4816,43.2691,10.7872,0.715699,5.70963,30.9396,26.1234,15.8717,0.255589,52.8536,4.55466,1.5366,1.77164,5.7431,7.70574,2.57265,0.259153,0.316858,0.384902,0.70176,0.307895,0.0617296,0.205563,0.300295,0.125749,5.23182,0.310578,,,29.303,-1.07727,-0.48,0.0687945,0.0687945,0.133593,-1.8633461818099022,-5.680438011884689,93.6242,266.8,4.234920634,266.8,4.234920634,999.0,0.86516854,OF,/players/starling-marte/9241/stats/batting,7,AL,Starling Marte,516782,9241,9241
KCR,Royals,32.938,87.2201,99.055,18.2268,12.8827,3.5147,0.0587113,1.77069,9.46167,8.84546,8.54078,0.0520871,27.852,1.3787,0.585996,0.699768,1.7939,0.916542,0.363977,0.208975,0.288013,0.311522,0.599535,0.269614,0.0862226,0.281177,0.306649,0.102547,3.31876,0.282831,,,8.21047,-3.49364,0.0,-0.115935,-0.115935,0.132003,-3.9389150142669678,1.819793462753296,67.2544,76.1,2.306060606,76.1,2.306060606,999.0,0.0,C,/players/luke-maile/13355/stats/batting,7,AL,Luke Maile,571912,13355,13355
KCR,Royals,15.93,54.1232,60.909,12.5444,8.41294,2.58783,0.245564,1.29811,6.77545,6.03188,5.69969,0.120593,13.4803,0.241332,0.481821,0.284214,0.991347,1.28735,0.429852,0.231776,0.305312,0.360617,0.665929,0.29341,0.0935772,0.221318,0.422818,0.128841,4.9194,0.282382,,,6.22537,-0.971497,0.0,-0.012526,-0.012526,0.118241,-1.1865359954535961,0.24583332240581512,83.6462,56.8,3.55,56.8,3.55,999.0,0.0,2B/3B,/players/josh-rojas/19734/stats/batting,7,AL,Josh Rojas,668942,19734,19734
KCR,Royals,117.85,401.654,444.285,90.6105,64.3427,15.771,4.03831,6.45848,47.8271,34.3024,28.3627,0.56362,88.2146,3.92731,2.7547,7.58597,8.38647,10.2497,2.33975,0.225593,0.281431,0.333206,0.614637,0.270872,0.0638391,0.198554,0.32152,0.107613,6.24755,0.27169,,,37.2795,-15.2162,0.25,0.457546,0.457546,0.115044,-16.235803723335266,2.068672776222229,68.1207,342.6,2.90338983,342.6,2.90338983,999.0,0.0,OF,/players/kyle-isbel/21614/stats/batting,7,AL,Kyle Isbel,664728,21614,21614
TOR,Blue Jays,47.406,142.665,158.447,33.9786,25.7597,5.65182,0.858429,1.70869,17.8721,11.2176,11.5321,0.425582,29.8483,0.610012,1.18674,2.45324,2.61595,6.31059,1.30576,0.238171,0.295658,0.325752,0.62141,0.274916,0.072782,0.18838,0.386357,0.0875811,6.04752,0.287369,,,13.8154,-4.90633,1.12,0.479979,0.479979,0.114043,-4.277063965797424,-0.06177341938018799,74.527,136.9,2.912765957,136.9,2.912765957,999.0,0.0,OF,/players/myles-straw/17620/stats/batting,14,AL,Myles Straw,664702,17620,17620
HOU,Astros,16.211,54.5423,60.721,11.388,7.16591,2.12789,0.106797,1.98741,7.50325,5.95473,4.89045,0.0137375,20.7612,0.782596,0.309878,0.195787,0.717329,2.81961,0.408183,0.208792,0.281884,0.361036,0.64292,0.283302,0.0805397,0.341911,0.235558,0.152244,6.10251,0.292821,,,5.70783,-1.46682,0.16,0.312096,0.312096,0.112579,-1.0995406806468964,0.10996603593230247,80.2753,54.9,3.43125,54.9,3.43125,740.0900268554688,0.0,2B,/players/brice-matthews/33280/stats/batting,21,AL,Brice Matthews,694728,33280,33280
CLE,Guardians,58.047,187.253,208.917,41.8803,26.092,8.43163,0.273079,7.08356,22.5047,24.0974,16.5146,0.395505,54.9915,3.41448,1.47005,0.264706,3.2864,1.76087,0.63607,0.223656,0.296232,0.385087,0.681319,0.297981,0.0790487,0.263222,0.300312,0.161431,3.25209,0.274751,,,22.1283,-2.55683,0.03,-0.209513,-0.209513,0.104258,-2.426468253135681,-3.7451026160269976,90.9965,198.2,3.417241379,198.2,3.417241379,999.0,1.0,DH,/players/david-fry/24934/stats/batting,5,AL,David Fry,681807,24934,24934
DET,Tigers,16.264,54.9374,60.491,11.5082,7.3332,2.17643,0.434378,1.5642,6.65429,5.79768,4.64862,0.102383,16.8493,0.49847,0.338091,0.0684145,0.902826,1.1066,0.293812,0.209478,0.275647,0.350326,0.625973,0.274774,0.0768482,0.278542,0.275894,0.140847,5.62117,0.269763,,,5.2674,-1.88008,-0.01,0.0192839,0.0192839,0.098245,-1.8647204097360373,0.7429629471153021,73.5748,53.7,3.35625,53.7,3.35625,999.0,0.0,SS,/players/trey-sweeney/29575/stats/batting,6,AL,Trey Sweeney,700242,29575,29575
TBR,Rays,38.674,123.072,133.886,26.8081,17.3669,5.72836,0.552374,3.16047,15.5069,12.2009,8.99884,0.150059,36.717,0.797275,0.761957,0.255808,1.65588,6.59624,1.37424,0.217824,0.273922,0.350385,0.624306,0.273487,0.0672127,0.274241,0.245086,0.132561,6.51333,0.281665,,,11.5185,-4.30113,0.96,0.578143,0.578143,0.0922116,-3.831315338611603,0.12445062398910522,72.0567,120.0,3.076923076,120.0,3.076923076,717.030029296875,0.0,OF,/players/jacob-melton/31661/stats/batting,12,AL,Jacob Melton,689200,31661,31661
KCR,Royals,36.359,120.997,133.418,28.5364,19.8521,5.75536,0.483779,2.44521,13.9201,13.2125,9.73704,0.140927,21.7571,1.26619,0.988446,0.42936,2.66634,1.69523,0.534347,0.235844,0.297316,0.352034,0.64935,0.286203,0.0729815,0.163075,0.447534,0.116189,4.22678,0.266828,,,12.8557,-2.90869,0.28,-0.0825457,-0.0825457,0.0896364,-3.434830605983734,-0.2810957133769989,78.6816,111.6,3.1,111.6,3.1,999.0,0.01351351,2B/OF,/players/nick-loftin/27630/stats/batting,7,AL,Nick Loftin,679845,27630,27630
BOS,Red Sox,8.298,22.1739,25.639,4.69408,3.20094,0.905865,0.023491,0.563778,2.58163,2.44843,2.97619,0.0461538,6.23754,0.264768,0.15501,0.0690929,0.492055,0.172533,0.0652297,0.211693,0.310327,0.330941,0.641268,0.288429,0.11608,0.243283,0.477141,0.119247,2.90102,0.265997,,,2.51682,-0.512621,0.01,-0.0344286,-0.0344286,0.0884795,-0.6679338663816452,0.6502778027206659,79.0359,27.3,3.4125,27.3,3.4125,999.0,0.01785714,C,/players/matt-thaiss/19318/stats/batting,3,AL,Matt Thaiss,642136,19318,19318
TEX,Rangers,19.107,61.9835,69.606,14.7929,10.3143,2.9784,0.299174,1.20103,7.926,5.95092,5.63618,0.199752,15.1458,0.930228,0.548257,0.507824,1.17811,2.08459,0.520124,0.238658,0.309115,0.354493,0.663608,0.292927,0.0809726,0.217593,0.372129,0.115835,5.56396,0.294292,,,7.087,-1.13749,0.26,0.0937957,0.0937957,0.0878666,-0.9123360961675644,-0.62458336353302,87.7359,62.1,3.268421052,62.1,3.268421052,999.0,0.10769231,OF,/players/alejandro-osuna/27915/stats/batting,13,AL,Alejandro Osuna,696030,27915,27915
BOS,Red Sox,31.734,110.694,124.295,27.041,19.4313,4.48764,0.403496,2.71862,13.9251,12.3357,11.0004,0.197279,32.8834,1.7693,0.657499,0.17427,2.72925,1.63636,0.580162,0.244287,0.320742,0.365798,0.68654,0.304146,0.0885026,0.264559,0.334529,0.121511,4.15062,0.321092,,,13.7874,-0.899031,-0.76,-0.121593,-0.121593,0.0837853,-1.6066592186689377,-1.8524571657180786,89.8628,120.0,3.75,120.0,3.75,745.7100219726562,0.01449275,2B,/players/kristian-campbell/33644/stats/batting,3,AL,Kristian Campbell,692225,33644,33644
LAA,Angels,11.62,33.2131,36.483,7.00214,4.05831,1.26106,0.160286,1.5225,4.51171,4.08683,2.534,0.00148522,13.2758,0.385307,0.199525,0.151073,0.393901,1.3273,0.289795,0.210825,0.273078,0.395966,0.669044,0.290258,0.0694569,0.36389,0.190874,0.185141,6.42054,0.294378,,,3.63549,-0.675254,0.0,0.10073,0.10073,0.0837162,-0.6167669966816902,0.17932097613811493,83.3138,38.8,3.233333333,38.8,3.233333333,999.0,0.0,OF,/players/jose-siri/17452/stats/batting,1,AL,Jose Siri,642350,17452,17452
CHW,White Sox,7.293,23.2679,26.414,5.74111,4.10443,1.16001,0.134522,0.342144,2.98945,2.05797,2.13834,0.10472,4.8628,0.634143,0.175064,0.19853,0.519591,0.854243,0.152812,0.246739,0.324754,0.35227,0.677024,0.300585,0.0809547,0.184099,0.439733,0.105531,5.75422,0.296028,,,2.85359,-0.267428,0.0,0.0635616,0.0635616,0.0834761,-0.20578012615442276,0.11254629492759705,91.3484,24.4,3.485714285,24.4,3.485714285,999.0,0.0,2B/3B,/players/samuel-antonacci/sa3025363/stats/batting,4,AL,Sam Antonacci,803011,sa3025363,sa3025363
NYY,Yankees,17.099,60.9925,66.824,12.5114,7.52005,2.3151,0.0577442,2.6185,6.88027,7.79283,3.88421,0.00272041,21.1017,0.870452,0.521375,0.0725806,0.79692,0.636035,0.239649,0.20513,0.260547,0.373775,0.634322,0.275756,0.058126,0.315781,0.184071,0.168645,3.47846,0.261761,,,5.87212,-2.02365,0.02,-0.0519493,-0.0519493,0.0806674,-1.9713210724294186,0.45978911593556404,75.6301,62.7,3.688235294,62.7,3.688235294,999.0,0.05,SS,/players/paul-dejong/18015/stats/batting,9,AL,Paul DeJong,657557,18015,18015
LAA,Angels,58.741,199.698,215.879,40.6852,28.622,8.21172,0.991335,2.86018,21.2228,14.2113,10.8736,0.00886399,68.6476,2.87373,1.11189,1.32221,2.79136,8.35907,1.69502,0.203734,0.253698,0.297751,0.551449,0.244808,0.0503688,0.317991,0.158397,0.0940168,6.28716,0.292533,,,13.546,-11.9618,4.15,0.698023,0.698023,0.079492,-11.513749182224274,4.8604976534843445,52.005,138.3,2.344067796,138.3,2.344067796,999.0,0.0,OF,/players/bryce-teodosio/29524/stats/batting,1,AL,Bryce Teodosio,669326,29524,29524
MIN,Twins,30.743,110.918,120.049,27.5215,17.9555,5.93693,0.161616,3.46748,13.1848,13.6939,7.49861,0.0917751,23.4017,0.562157,0.929883,0.140111,2.22205,1.09927,0.418696,0.248125,0.296745,0.398349,0.695093,0.301502,0.0624629,0.194934,0.32043,0.150224,3.33356,0.283059,,,13.0586,-1.12607,-0.09,-0.122754,-0.122754,0.0773993,-1.3283734768629074,-2.0470196902751923,91.4792,117.3,3.783870967,117.3,3.783870967,747.969970703125,0.06578947,1B,/players/eric-wagaman/23395/stats/batting,8,AL,Eric Wagaman,676572,23395,23395
