Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CLE,Guardians,15,57,63,14,9,2,0,2,7,8,5,0,18,0,0,0,,0,0,0.249623,0.318911,0.414949,0.73386,0.319363,0.0870376,0.286221,0.304093,0.165326,3.34103,0.325727,-0.0132489,,7.76657,0.322637,-0.0845653,-0.112231,-0.12548,0.154332,0.29964815080165863,-0.9595653265714645,105.725,61.0,4.066666666,61.0,4.066666666,999.0,0.03448276,OF,/players/johnathan-rodriguez/22530/stats/batting,5,AL,Johnathan Rodríguez,671286,22530,22530
CHW,White Sox,10,36,42,9,6,2,0,0,5,4,4,0,8,2,0,0,,2,0,0.244054,0.344619,0.337795,0.682414,0.308565,0.0942972,0.179037,0.526692,0.0937409,6.29214,0.296647,0.0,,4.8095,-0.153124,-0.0380348,0.0523712,0.0523712,0.148736,-0.10379510372877121,0.11196522414684296,96.8452,42.0,4.2,42.0,4.2,999.0,0.0,2B/3B,/players/samuel-antonacci/sa3025363/stats/batting,4,AL,Sam Antonacci,803011,sa3025363,sa3025363
TEX,Rangers,47,176,203,41,28,8,0,5,22,20,23,1,48,2,1,0,,1,1,0.231686,0.325606,0.36792,0.693526,0.3068,0.115178,0.23814,0.483658,0.136234,2.77697,0.286321,-0.37897,,22.9551,-1.03094,-0.100556,-0.35475,-0.73372,0.146287,-1.3815683722496033,-4.175555489957333,97.2923,197.9,4.210638297,197.9,4.210638297,999.0,0.94488189,OF,/players/andrew-mccutchen/9847/stats/batting,13,AL,Andrew McCutchen,457705,9847,9847
MIN,Twins,8,29,32,6,3,2,0,1,4,4,2,0,10,0,0,0,,0,0,0.207881,0.272664,0.384908,0.657571,0.28605,0.0698722,0.314473,0.222188,0.177027,3.81758,0.271943,-0.00495784,,3.07944,-0.701607,0.145616,-0.0401004,-0.0450582,0.137217,-0.7678689807653427,0.7706160396337509,80.8353,25.8,3.225,25.8,3.225,999.0,0.02702703,C,/players/alex-jackson/17276/stats/batting,8,AL,Alex Jackson,656577,17276,17276
HOU,Astros,23,89,98,21,14,5,0,3,12,11,8,0,30,1,1,0,,1,0,0.24044,0.3045,0.396551,0.701051,0.306141,0.0767444,0.301931,0.254179,0.156111,3.94489,0.322211,0.00503169,,11.0293,-0.550156,-0.49986,-0.0362099,-0.0311782,0.131049,-0.4922719355672598,-1.599860519170761,96.008,100.2,4.356521739,100.2,4.356521739,999.0,0.14285714,1B/OF,/players/zach-dezenzo/31562/stats/batting,21,AL,Zach Dezenzo,701305,31562,31562
TEX,Rangers,13,49,56,12,8,2,0,1,7,6,5,0,12,1,0,0,,2,1,0.245741,0.327643,0.372475,0.700118,0.309736,0.0922938,0.214343,0.430589,0.126734,5.15845,0.30121,0.0142899,,6.46592,-0.150912,-0.0643804,-0.0684732,-0.0541833,0.119054,-0.09941539168357849,-0.6643804386258125,99.3147,52.4,4.03076923,52.4,4.03076923,999.0,0.10769231,OF,/players/alejandro-osuna/27915/stats/batting,13,AL,Alejandro Osuna,696030,27915,27915
TOR,Blue Jays,13,50,56,11,6,2,0,3,7,8,5,0,13,1,0,0,,0,0,0.228498,0.307673,0.442542,0.750215,0.323129,0.0940942,0.22787,0.412929,0.214044,2.38285,0.248799,-0.0510475,,7.07484,0.458013,-0.0143818,-0.0628304,-0.113878,0.118677,0.39689797908067703,-1.1643817611038685,107.739,63.6,4.892307692,63.6,4.892307692,745.4199829101562,0.54545455,OF,/players/anthony-santander/14551/stats/batting,14,AL,Anthony Santander,623993,14551,14551
KCR,Royals,28,107,119,24,17,5,1,1,14,11,7,0,31,2,1,2,,9,2,0.224881,0.281478,0.323026,0.604504,0.268073,0.0589454,0.260261,0.226485,0.098145,7.95532,0.299819,-0.0485303,,9.71471,-4.34605,0.604334,1.01169,0.963161,0.112193,-3.778550386428833,0.7793338745832443,66.1923,95.5,3.410714285,95.5,3.410714285,999.0,0.0483871,OF,/players/tyler-tolbert/25779/stats/batting,7,AL,Tyler Tolbert,686475,25779,25779
DET,Tigers,8,30,35,7,4,2,0,1,4,4,4,0,9,0,0,0,,0,0,0.221008,0.317672,0.374431,0.692103,0.306562,0.119439,0.265344,0.450131,0.153423,3.38031,0.281507,0.00232325,,3.95102,-0.184499,0.11794,-0.0550785,-0.0527553,0.108253,-0.23952440172433853,0.09294042736291885,95.4724,36.4,4.55,36.4,4.55,999.0,0.0,3B,/players/jace-jung/31437/stats/batting,6,AL,Jace Jung,690291,31437,31437
TEX,Rangers,15,57,63,12,8,3,0,2,8,7,4,0,15,1,0,0,,2,0,0.21716,0.275936,0.355096,0.631032,0.276639,0.0643497,0.230386,0.279313,0.137936,5.83196,0.260787,-0.0130075,,5.58128,-1.86266,0.220162,0.121282,0.108275,0.10518,-1.6354949846863747,0.4951622039079666,76.5158,56.5,3.766666666,56.5,3.766666666,999.0,0.0,OF,/players/michael-helman/24605/stats/batting,13,AL,Michael Helman,680737,24605,24605
MIN,Twins,10,38,42,10,7,2,0,1,4,5,3,0,8,1,0,0,,0,0,0.265893,0.322414,0.40114,0.723553,0.316149,0.0636628,0.178706,0.356243,0.135246,4.01083,0.309324,-0.00178483,,5.06814,0.105516,-0.0195968,-0.0610325,-0.0628174,0.101376,0.014868400990962982,-0.4695967920124531,101.569,45.2,4.52,45.2,4.52,999.0,0.0,OF,/players/gabriel-gonzalez/sa3015723/stats/batting,8,AL,Gabriel Gonzalez,694224,sa3015723,sa3015723
BAL,Orioles,13,51,56,12,8,2,0,2,6,7,4,0,15,1,0,0,,0,0,0.237501,0.301414,0.401344,0.702758,0.305408,0.0662886,0.262121,0.252893,0.163843,4.37666,0.295651,-0.00822647,,6.26916,-0.34767,-0.0576716,-0.0696165,-0.077843,0.0974524,-0.3172602578997612,-0.6576716639101505,96.3726,55.8,4.292307692,55.8,4.292307692,999.0,0.01851852,OF,/players/heston-kjerstad/31166/stats/batting,2,AL,Heston Kjerstad,677008,31166,31166
MIN,Twins,21,83,91,19,13,4,0,2,8,9,6,0,19,0,1,0,,0,0,0.226715,0.283366,0.352845,0.636211,0.279301,0.0702239,0.207107,0.339071,0.12613,2.47586,0.264984,-0.00501539,,8.25851,-2.49384,-0.0577489,-0.132493,-0.137508,0.0928662,-2.6916514933109283,0.46725114062428474,76.1861,71.8,3.419047619,71.8,3.419047619,999.0,0.02409639,SS,/players/orlando-arcia/13185/stats/batting,8,AL,Orlando Arcia,606115,13185,13185
BOS,Red Sox,37,149,161,38,29,6,1,2,16,15,8,0,27,2,1,1,,5,1,0.252448,0.296011,0.33577,0.631781,0.2791,0.048138,0.165903,0.290158,0.0833222,5.4634,0.295904,0.143262,,14.5849,-4.43848,-0.354732,0.21959,0.362852,0.0794871,-4.834722220897675,0.07026851177215576,72.6094,142.4,3.848648648,142.4,3.848648648,745.72998046875,0.0,SS,/players/isiah-kiner-falefa/16512/stats/batting,3,AL,Isiah Kiner-Falefa,643396,16512,16512
ATH,Athletics,8,31,35,7,4,2,0,1,4,4,3,0,9,0,0,0,,0,0,0.223323,0.298579,0.370255,0.668834,0.29319,0.086055,0.246762,0.348737,0.146932,4.69093,0.280002,-0.00616655,,3.57101,-0.564505,-0.0942672,-0.0604379,-0.0666044,0.0763287,-0.739341139793396,0.28073275834321976,83.6919,32.4,4.05,32.4,4.05,999.0,0.0,SS,/players/leodalis-de-vries/sa3023363/stats/batting,10,AL,Leo De Vries,815888,sa3023363,sa3023363
CLE,Guardians,45,172,192,38,23,7,1,6,20,23,16,1,53,3,1,0,,1,0,0.218283,0.293751,0.376879,0.67063,0.293358,0.0806349,0.273057,0.295304,0.158596,3.8073,0.27318,-0.0957263,,19.6566,-3.07694,-0.00282301,-0.0916881,-0.187414,0.0721358,-2.951348230242729,-2.9528230545111,87.8115,182.1,4.046666666,182.1,4.046666666,999.0,1.0,DH,/players/david-fry/24934/stats/batting,5,AL,David Fry,681807,24934,24934
MIN,Twins,8,31,35,7,5,2,0,1,4,4,3,0,8,0,0,0,,1,0,0.239449,0.321287,0.363927,0.685214,0.304239,0.0960582,0.221184,0.434291,0.124478,5.00879,0.296313,-0.00315537,,3.88498,-0.250537,-0.228103,0.0138038,0.0106484,0.0653224,-0.2630804134532809,-0.3031034618616104,93.3644,34.3,4.2875,34.3,4.2875,999.0,0.0,OF,/players/walker-jenkins/sa3022894/stats/batting,8,AL,Walker Jenkins,805805,sa3022894,sa3022894
HOU,Astros,8,30,35,7,4,2,0,1,4,4,4,0,11,0,0,0,,1,0,0.215062,0.308262,0.391717,0.699979,0.307585,0.111918,0.300177,0.372841,0.176655,4.83805,0.280724,-0.014924,,3.98008,-0.15544,-0.155551,0.00148418,-0.0134398,0.0651751,-0.1370718041434884,-0.4305510073900223,97.003,38.3,4.7875,38.3,4.7875,999.0,0.01666667,OF,/players/taylor-trammell/19960/stats/batting,21,AL,Taylor Trammell,666211,19960,19960
LAA,Angels,16,61,70,15,12,2,0,0,7,6,6,0,17,1,0,1,,3,1,0.239989,0.320841,0.305016,0.625857,0.284307,0.0927633,0.237829,0.390042,0.0650262,5.65755,0.319727,-0.0092451,,6.63718,-1.63386,0.142606,0.0515056,0.0422605,0.064379,-1.6726535968482494,-0.10739436745643616,79.214,52.7,3.29375,52.7,3.29375,999.0,0.0,OF,/players/nelson-rada/sa3018421/stats/batting,1,AL,Nelson Rada,703185,sa3018421,sa3018421
LAA,Angels,8,32,35,6,4,1,0,1,4,4,2,0,13,0,0,0,,1,0,0.201115,0.260486,0.369671,0.630156,0.27429,0.0649732,0.362968,0.179005,0.168555,5.83726,0.281608,0.0145682,,3.03395,-1.10157,0.367194,0.05845,0.0730182,0.0642273,-1.0690811052918434,0.4921938478946686,72.3138,21.8,2.725,21.8,2.725,999.0,0.0,OF,/players/jose-siri/17452/stats/batting,1,AL,Jose Siri,642350,17452,17452
BOS,Red Sox,15,57,63,14,9,3,0,1,7,7,4,0,16,1,0,0,,2,1,0.240314,0.297768,0.374606,0.672375,0.294346,0.0647689,0.246124,0.263156,0.134292,5.91046,0.303382,-0.000507696,,6.48696,-0.956974,0.123254,0.114394,0.113887,0.0589819,-1.1401242688298225,-0.4517460837960243,83.1116,55.5,3.7,55.5,3.7,999.0,0.02564103,3B/OF,/players/nate-eaton/25055/stats/batting,3,AL,Nate Eaton,681987,25055,25055
KCR,Royals,21,81,91,18,12,4,1,2,11,9,8,0,24,0,1,1,,3,1,0.228638,0.302814,0.371839,0.674653,0.296618,0.0923513,0.262575,0.351714,0.143201,5.9378,0.294309,-0.0166925,,9.53789,-1.21446,-0.159369,0.0831131,0.0664207,0.0559753,-1.4506021738052368,-1.1343686133623123,85.8558,82.8,3.942857142,82.8,3.942857142,999.0,0.01219512,OF,/players/john-rave/26284/stats/batting,7,AL,John Rave,670231,26284,26284
NYY,Yankees,5,18,21,4,3,1,0,0,2,2,2,0,5,0,0,0,,1,0,0.229238,0.322761,0.33571,0.658471,0.296539,0.103649,0.230642,0.449393,0.106472,5.34317,0.291813,-0.00296896,,2.19971,-0.2816,-0.128461,0.0144524,0.0114835,0.054428,-0.23734669294208288,0.046538859605789185,89.9466,15.2,3.04,15.2,3.04,999.0,0.0,SS,/players/max-schuemann/24488/stats/batting,9,AL,Max Schuemann,680474,24488,24488
KCR,Royals,8,31,35,6,4,1,0,1,4,3,4,0,11,0,0,0,,1,0,0.209203,0.29861,0.351867,0.650478,0.288912,0.107473,0.321031,0.334776,0.142665,5.84149,0.296543,-0.013887,,3.44946,-0.68606,0.196654,0.069124,0.055237,0.0490185,-0.747192271053791,0.021654322743415833,80.5479,28.8,3.6,28.8,3.6,999.0,0.01388889,OF,/players/kameron-misner/26374/stats/batting,7,AL,Kameron Misner,670224,26374,26374
CHW,White Sox,13,52,56,12,8,3,0,1,6,6,3,0,13,1,0,0,,0,0,0.22961,0.272729,0.345541,0.61827,0.270906,0.0480017,0.237038,0.202506,0.115931,3.33313,0.285506,-0.00731925,,4.70044,-1.91639,0.371032,-0.0837801,-0.0910993,0.044702,-2.0115452334284782,0.5210322737693787,70.9035,45.3,3.484615384,45.3,3.484615384,999.0,0.0,2B/3B,/players/tanner-murray/sa3016805/stats/batting,4,AL,Tanner Murray,695020,sa3016805,sa3016805
SEA,Mariners,3,12,14,3,2,1,0,0,2,1,1,0,3,0,0,0,,0,0,0.237396,0.31442,0.325234,0.639653,0.286931,0.0999157,0.194862,0.51275,0.087838,4.94633,0.291393,-0.00562095,,1.35727,-0.296939,0.0362182,0.0194132,0.0137922,0.0405088,-0.17214390449225903,0.0862182267010212,88.7316,10.7,3.566666666,10.7,3.566666666,999.0,0.01428571,3B,/players/miles-mastrobuoni/20017/stats/batting,11,AL,Miles Mastrobuoni,670156,20017,20017
BAL,Orioles,3,12,14,3,2,1,0,0,2,2,1,0,4,0,0,0,,0,0,0.221998,0.297313,0.387516,0.684829,0.299106,0.0925874,0.279417,0.331359,0.165518,4.95543,0.278499,-0.00569669,,1.49565,-0.15856,-0.00483509,-0.00124309,-0.00693979,0.0397572,-0.13843624712899327,0.04516490641981363,92.0308,10.7,3.566666666,10.7,3.566666666,999.0,0.03846154,OF,/players/weston-wilson/19358/stats/batting,2,AL,Weston Wilson,642215,19358,19358
HOU,Astros,3,13,14,3,2,1,0,1,2,2,1,0,4,0,0,0,,0,0,0.223709,0.286232,0.393017,0.679249,0.295115,0.0700012,0.297047,0.235657,0.169308,4.71213,0.28511,-0.00235686,,1.45028,-0.203924,0.0219411,0.00737164,0.00501478,0.0376113,-0.18618601420894265,0.0719410628080368,88.4125,19.1,6.366666666,19.1,6.366666666,999.0,0.1,2B/3B,/players/shay-whitcomb/27789/stats/batting,21,AL,Shay Whitcomb,694376,27789,27789
LAA,Angels,3,13,14,3,3,1,0,0,1,1,1,0,2,0,0,0,,0,0,0.26159,0.318027,0.34026,0.658287,0.293375,0.0531238,0.109903,0.483371,0.0786695,4.64132,0.291024,-0.00608878,,1.43052,-0.223692,0.0700457,0.000774687,-0.00531409,0.0364935,-0.24521606275811791,0.12004571780562401,85.461,9.7,3.233333333,9.7,3.233333333,999.0,0.01923077,2B/3B,/players/nick-madrigal/20521/stats/batting,1,AL,Nick Madrigal,663611,20521,20521
NYY,Yankees,5,19,21,4,2,1,0,1,2,3,1,0,7,0,0,0,,0,0,0.204292,0.262326,0.364793,0.62712,0.273537,0.0623585,0.319844,0.194965,0.160501,3.47231,0.26379,-0.0150621,,1.80753,-0.673778,0.180556,-0.0212879,-0.03635,0.0359101,-0.6773579120635986,0.3055564910173416,74.1017,18.7,3.74,18.7,3.74,999.0,0.05,SS,/players/paul-dejong/18015/stats/batting,9,AL,Paul DeJong,657557,18015,18015
DET,Tigers,3,13,14,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.22361,0.294279,0.357678,0.651957,0.287106,0.0845989,0.26782,0.31588,0.134069,4.9943,0.287487,-0.00412147,,1.35926,-0.294951,0.0077936,0.000601596,-0.00351987,0.0348141,-0.2993784367572516,0.15779360104352236,82.0699,9.7,3.233333333,9.7,3.233333333,999.0,0.0,SS,/players/trey-sweeney/29575/stats/batting,6,AL,Trey Sweeney,700242,29575,29575
TEX,Rangers,3,12,14,3,2,1,0,0,1,1,2,0,3,0,0,0,,0,0,0.217832,0.321109,0.333388,0.654497,0.294716,0.120996,0.229699,0.526757,0.115556,2.43833,0.270993,-0.00538519,,1.44575,-0.208454,-0.0076259,-0.0255639,-0.0309491,0.0318446,-0.21298317424952984,0.042374104261398315,88.9681,13.7,4.566666666,13.7,4.566666666,999.0,0.17021277,1B/3B,/players/jonah-bride/24703/stats/batting,13,AL,Jonah Bride,681146,24703,24703
BAL,Orioles,3,13,14,3,2,1,0,0,1,2,1,0,3,0,0,0,,0,0,0.233367,0.290495,0.361581,0.652076,0.286492,0.0611497,0.244963,0.249628,0.128214,4.12828,0.290955,-0.000942354,,1.35227,-0.301934,0.0299376,-0.0259764,-0.0269187,0.0317174,-0.3017893433570862,0.1299375593662262,83.3418,9.7,3.233333333,9.7,3.233333333,999.0,0.03125,3B/SS,/players/luis-vazquez/23442/stats/batting,2,AL,Luis Vázquez,676679,23442,23442
TBR,Rays,5,18,21,4,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.245965,0.33676,0.357798,0.694558,0.309147,0.110931,0.206481,0.537247,0.111833,4.17579,0.300694,0.0,,2.41469,-0.0666267,0.0653226,-0.0327152,-0.0327152,0.0303638,-0.1163329966366291,-0.3096774220466614,96.6216,13.3,2.66,13.3,2.66,999.0,0.0,1B,/players/john-morgan/sa3022919/stats/batting,12,AL,Tre' Morgan,691003,sa3022919,sa3022919
CLE,Guardians,6,25,28,5,4,1,0,1,3,3,2,0,8,1,0,0,,1,0,0.219652,0.296526,0.352361,0.648887,0.287981,0.0791549,0.274592,0.288264,0.132709,5.90019,0.288673,-0.011462,,2.73841,-0.57001,0.0143596,0.0516684,0.0402064,0.0300617,-0.4842517226934433,-0.18564037140458822,84.1079,26.2,4.366666666,26.2,4.366666666,999.0,0.2,OF,/players/stuart-fairchild/20321/stats/batting,5,AL,Stuart Fairchild,656413,20321,20321
SEA,Mariners,3,11,13,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.219456,0.294941,0.319959,0.614899,0.275979,0.074775,0.212981,0.351087,0.100503,3.19383,0.267592,-0.00258267,,1.12711,-0.38531,-0.103633,-0.0111883,-0.013771,0.029935,-0.29759269673377275,0.14636734127998352,81.1868,3.2,1.066666666,3.2,1.066666666,999.0,0.03030303,C,/players/andrew-knizner/19514/stats/batting,11,AL,Andrew Knizner,668800,19514,19514
DET,Tigers,2,6,6,1,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.237101,0.296793,0.400091,0.696883,0.302177,0.0707989,0.22769,0.310944,0.16299,2.90972,0.276426,-0.000819777,,0.699684,-0.0565254,-0.0122727,-0.00826123,-0.009081,0.0273157,-0.06602147594094276,0.11272727232426405,92.4514,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C/1B,/players/eduardo-valencia/sa3006622/stats/batting,6,AL,Eduardo Valencia,680664,sa3006622,sa3006622
TEX,Rangers,15,55,63,13,9,3,0,1,6,6,6,0,13,2,1,0,,1,0,0.235926,0.324379,0.349229,0.673608,0.300855,0.090925,0.208339,0.436429,0.113304,3.30686,0.285642,-0.0656954,,6.81991,-0.624021,-0.342982,-0.0665356,-0.132231,0.0269096,-0.6373617202043533,-1.2679817378520966,93.1972,61.8,4.12,61.8,4.12,999.0,0.15909091,OF,/players/mark-canha/11445/stats/batting,13,AL,Mark Canha,592192,11445,11445
DET,Tigers,3,12,13,3,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.229606,0.269227,0.340868,0.610096,0.267363,0.0438867,0.252771,0.173622,0.111262,2.78928,0.289575,-0.0177222,,1.03757,-0.474846,0.0322565,-0.0136808,-0.031403,0.0268043,-0.5070794448256493,0.28225645050406456,68.4696,7.8,2.6,7.8,2.6,999.0,0.0,C,/players/tomas-nido/13755/stats/batting,6,AL,Tomás Nido,621512,13755,13755
NYY,Yankees,5,19,21,4,2,1,0,1,3,3,2,0,8,0,0,0,,1,0,0.222748,0.2887,0.410388,0.699088,0.302479,0.078752,0.376583,0.209123,0.18764,5.95882,0.325695,-0.00176658,,2.30099,-0.180319,-0.11745,0.0219935,0.0202269,0.0258864,-0.12732236459851265,-0.34245000034570694,94.0386,23.6,4.72,23.6,4.72,999.0,0.0,OF,/players/spencer-jones/sa3019969/stats/batting,9,AL,Spencer Jones,682987,sa3019969,sa3019969
BOS,Red Sox,5,18,21,5,3,1,0,0,2,2,2,0,4,0,0,0,,0,0,0.244287,0.328882,0.340084,0.668965,0.300138,0.105296,0.211916,0.496873,0.0957962,4.40381,0.308222,-0.0139937,,2.26108,-0.220231,-0.102576,-0.0104967,-0.0244904,0.0257292,-0.3437333609908819,-0.12757633253932,87.1018,18.9,3.78,18.9,3.78,999.0,0.0,2B,/players/nick-sogard/25483/stats/batting,3,AL,Nick Sogard,686765,25483,25483
TOR,Blue Jays,3,12,13,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.202952,0.272082,0.328218,0.6003,0.265352,0.0825898,0.269451,0.306511,0.125266,3.18487,0.258299,-0.00110686,,1.01667,-0.49575,0.0580755,-0.0140966,-0.0152034,0.0255513,-0.49889331962913275,0.3080754727125168,67.9385,2.2,0.733333333,2.2,0.733333333,999.0,0.0,C,/players/brandon-valenzuela/sa3005729/stats/batting,14,AL,Brandon Valenzuela,678218,sa3005729,sa3005729
LAA,Angels,3,12,14,3,2,0,0,0,2,1,1,0,5,0,0,0,,1,0,0.205171,0.288751,0.352931,0.641682,0.284293,0.0928204,0.335496,0.276666,0.147761,6.95697,0.291875,0.0,,1.32728,-0.326925,0.0123419,0.0456365,0.0456365,0.0252405,-0.2974986620247364,0.06234188191592693,79.2047,9.7,3.233333333,9.7,3.233333333,999.0,0.02272727,2B/OF,/players/kyren-paris/26420/stats/batting,1,AL,Kyren Paris,677347,26420,26420
KCR,Royals,3,13,14,3,2,1,0,0,2,1,1,0,4,0,0,0,,0,0,0.229009,0.294643,0.373475,0.668119,0.292629,0.0771627,0.294856,0.261696,0.144467,6.63262,0.313352,-0.00115517,,1.42203,-0.232173,-0.0169064,0.00450625,0.00335109,0.0245121,-0.2753697382286191,0.033093590289354324,83.1085,9.7,3.233333333,9.7,3.233333333,999.0,0.0,OF,/players/drew-waters/20505/stats/batting,7,AL,Drew Waters,671221,20505,20505
ATH,Athletics,3,11,13,2,2,0,0,0,1,1,1,0,3,0,0,0,,0,0,0.211098,0.30346,0.29343,0.59689,0.272145,0.107557,0.246728,0.435936,0.0823318,3.29612,0.277635,-0.00251862,,1.08727,-0.42515,0.0226047,-0.0126574,-0.015176,0.0238646,-0.4799078479409218,0.27260465174913406,69.1951,3.2,1.066666666,3.2,1.066666666,999.0,0.0,C/1B,/players/shane-mcguire/sa3017284/stats/batting,10,AL,Shane McGuire,676063,sa3017284,sa3017284
TEX,Rangers,5,19,21,4,3,1,0,0,2,2,1,0,6,0,0,0,,1,0,0.216507,0.271722,0.352443,0.624165,0.273146,0.0670709,0.296469,0.226232,0.135935,6.37607,0.291221,0.0,,1.80086,-0.680454,-0.112974,0.0329487,0.0329487,0.0232184,-0.6078756339848042,0.11202630400657654,74.1091,11.2,2.24,11.2,2.24,999.0,0.0,2B/SS,/players/cameron-cauley/sa3017167/stats/batting,13,AL,Cameron Cauley,695508,sa3017167,sa3017167
LAA,Angels,5,19,21,4,3,1,0,0,2,2,2,0,6,0,0,0,,0,0,0.216649,0.282571,0.343164,0.625735,0.276703,0.0760149,0.299419,0.253875,0.126515,4.12528,0.294881,0.000943585,,1.8615,-0.619808,0.0353727,-0.0140927,-0.0131491,0.0231109,-0.6572728147730231,0.16037268191576004,73.9758,12.3,2.46,12.3,2.46,999.0,0.0,SS,/players/denzer-guzman/28816/stats/batting,1,AL,Denzer Guzman,694203,28816,28816
DET,Tigers,3,12,14,3,2,1,0,0,2,1,2,0,4,0,0,0,,0,0,0.217576,0.312144,0.339001,0.651145,0.290926,0.11743,0.258557,0.454172,0.121426,4.77728,0.285286,-0.00242358,,1.40267,-0.251538,-0.0803193,-0.0219341,-0.0243577,0.0229931,-0.27680351957678795,0.019680671393871307,84.7008,13.7,4.566666666,13.7,4.566666666,999.0,0.0,SS,/players/trei-cruz/sa3014420/stats/batting,6,AL,Trei Cruz,669360,sa3014420,sa3014420
DET,Tigers,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.233209,0.305012,0.37225,0.677263,0.297563,0.0807642,0.220024,0.367069,0.139042,5.73617,0.281793,0.0,,0.739055,-0.0880488,0.03915,0.00293701,0.00293701,0.0224589,-0.0855658131185919,0.0641499999910593,89.2728,2.6,1.3,2.6,1.3,999.0,0.0,2B/3B,/players/hao-yu--lee/sa3017863/stats/batting,6,AL,Hao-Yu  Lee,701678,sa3017863,sa3017863
BOS,Red Sox,2,6,6,1,1,0,0,0,1,1,1,0,1,0,0,0,,0,0,0.238107,0.328431,0.368344,0.696775,0.310158,0.10168,0.18945,0.536709,0.130236,3.63367,0.277857,-0.00211837,,0.741154,-0.0150557,-0.0432885,-0.00252494,-0.0046433,0.022175,-0.049874181393533945,0.08171147480607033,94.0037,2.6,1.3,2.6,1.3,999.0,0.29268293,C/DH,/players/mickey-gasper/24759/stats/batting,3,AL,Mickey Gasper,681508,24759,24759
TOR,Blue Jays,3,13,14,3,2,1,0,0,2,1,1,0,4,0,0,0,,1,0,0.223549,0.293156,0.359827,0.652982,0.287714,0.0832284,0.277957,0.299429,0.136278,6.54195,0.295082,0.00197981,,1.36617,-0.28804,0.00831193,0.0471169,0.0490967,0.0219376,-0.22575203329324722,-0.04168807342648506,83.3431,11.6,3.866666666,11.6,3.866666666,999.0,0.02702703,OF,/players/jonatan-clase/26599/stats/batting,14,AL,Jonatan Clase,682729,26599,26599
MIN,Twins,11,43,49,8,6,2,0,1,5,4,5,0,15,1,0,0,,1,1,0.195808,0.290803,0.303366,0.59417,0.269566,0.105337,0.309638,0.340195,0.107558,5.03537,0.28022,0.00463078,,4.05958,-1.73015,0.0157257,-0.00805689,-0.00342611,0.021607,-1.7660396401770413,0.2907257042825222,69.4797,34.1,3.1,34.1,3.1,999.0,0.0,3B/SS,/players/ryan-kreidler/25867/stats/batting,8,AL,Ryan Kreidler,668952,25867,25867
TOR,Blue Jays,2,6,7,1,1,0,0,0,1,1,1,0,2,0,0,0,,0,0,0.216977,0.322265,0.386307,0.708572,0.313635,0.113721,0.242857,0.468264,0.16933,4.32377,0.260317,-0.000534127,,0.830401,0.00329735,0.0233654,-0.00520714,-0.00574127,0.0197919,0.004151481203734875,-0.051634619012475014,101.199,2.6,1.3,2.6,1.3,999.0,0.0,OF,/players/robert-schreck/sa3022602/stats/batting,14,AL,RJ Schreck,702302,sa3022602,sa3022602
DET,Tigers,2,7,7,2,1,0,0,0,1,1,0,0,1,0,0,0,,0,0,0.251158,0.294931,0.390545,0.685476,0.296041,0.0506819,0.172267,0.294206,0.139387,3.51117,0.281839,-0.000280057,,0.730405,-0.0966994,0.036,-0.0111323,-0.0114124,0.0197834,-0.108565803617239,0.060999998822808266,88.2243,4.2,2.1,4.2,2.1,999.0,0.0,2B,/players/maxwell-anderson/sa3022567/stats/batting,6,AL,Max Anderson,801194,sa3022567,sa3022567
TEX,Rangers,2,6,6,1,1,0,0,0,1,1,0,0,2,0,0,0,,0,0,0.226454,0.296855,0.353613,0.650467,0.28771,0.0772554,0.266971,0.289378,0.127159,4.73432,0.294115,-0.000634495,,0.624512,-0.131698,0.00349759,-0.000250075,-0.00088457,0.0191159,-0.12050442380132154,0.12849759217351675,84.1419,-0.4,-0.2,-0.4,-0.2,999.0,0.0,C,/players/willie-maciver/24641/stats/batting,13,AL,Willie MacIver,680862,24641,24641
ATH,Athletics,6,25,28,5,3,1,0,1,3,3,3,0,9,0,0,0,,1,0,0.209072,0.288507,0.362527,0.651033,0.286326,0.0957096,0.335694,0.28511,0.153454,5.7739,0.298359,-0.00120691,,2.70078,-0.607634,-0.0197863,0.0340152,0.0328083,0.0186738,-0.6614111065864563,-0.11978626810014248,78.9639,26.2,4.366666666,26.2,4.366666666,999.0,0.0,OF,/players/junior-perez/sa3005744/stats/batting,10,AL,Junior Perez,678577,sa3005744,sa3005744
