Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
DET,Tigers,14,7,32,32,0,0,,200.0,790,156,65,59,19,245,40,,7,2.67008,0.981068,10.9994,1.81286,6.06746,0.84838,0.310011,0.051094,0.2589167356491089,,0.210329,0.286727,0.775254,2.62291,1189.6999999999998,5.948499999999999,1102.0,5.51,6.33694,6.18165,22,6.909999847412109,6,AL,Tarik Skubal,669373,22267,22267
BOS,Red Sox,15,8,32,32,0,0,,197.0,796,162,69,64,20,245,52,,5,2.90087,1.08324,11.1845,2.36141,4.73637,0.894352,0.307723,0.0649701,0.24275241047143936,,0.218914,0.299672,0.774824,2.80782,1109.6000000000001,5.632487309644671,1044.0,5.299492385786802,5.79882,5.89967,21,12.100000381469727,3,AL,Garrett Crochet,676979,27463,27463
KCR,Royals,11,8,29,29,0,0,,163.0,674,132,67,62,17,202,58,,5,3.40402,1.16468,11.1476,3.19613,3.48785,0.955779,0.299196,0.0857823,0.2134132906794548,,0.215568,0.291774,0.741911,3.19172,868.9000000000001,5.330674846625768,809.0,4.96319018404908,4.06331,3.7084,17,47.779998779296875,7,AL,Cole Ragans,666142,21846,21846
NYY,Yankees,14,9,31,31,0,0,,189.0,779,169,76,70,17,176,54,,7,3.32423,1.1798,8.37269,2.5782,3.2475,0.812211,0.22524,0.069358,0.15588213503360748,,0.234676,0.288245,0.736716,3.4185,919.1000000000003,4.862962962962964,893.0,4.724867724867725,3.90625,3.96213,19,50.09000015258789,9,AL,Max Fried,608331,13743,13743
HOU,Astros,13,8,31,31,0,0,,183.0,759,157,74,68,19,197,60,,7,3.34491,1.18849,9.6701,2.96264,3.26401,0.939784,0.259231,0.079421,0.17981024086475372,,0.227437,0.290415,0.7517,3.44336,905.3,4.946994535519125,861.0,4.704918032786885,3.77621,3.97855,19,36.400001525878906,21,AL,Hunter Brown,686613,25880,25880
BOS,Red Sox,12,10,31,31,0,0,,178.0,746,169,80,74,21,186,47,,5,3.71624,1.21453,9.38232,2.38648,3.93145,1.0792,0.249291,0.0634094,0.18588153272867203,,0.24418,0.304322,0.733264,3.49041,835.5000000000001,4.693820224719102,833.0,4.679775280898877,3.71257,3.37465,17,137.82000732421875,3,AL,Sonny Gray,543243,12768,12768
TEX,Rangers,11,8,29,29,0,0,,169.0,679,143,71,66,23,188,40,,4,3.50261,1.08298,10.0277,2.11064,4.75102,1.22894,0.27658,0.0582149,0.2183653935790062,,0.224972,0.28243,0.741819,3.45295,839.9000000000003,4.969822485207103,790.0,4.674556213017752,3.67638,3.30617,17,49.970001220703125,13,AL,Jacob deGrom,594798,10954,10954
TOR,Blue Jays,12,9,31,31,0,0,,173.0,727,144,74,69,20,203,65,,5,3.57182,1.20985,10.5316,3.38948,3.10713,1.05402,0.279228,0.0898669,0.18936119228601456,,0.220084,0.286598,0.747311,3.53149,855.8000000000001,4.946820809248555,801.0,4.630057803468208,3.66095,3.17456,18,74.2699966430664,14,AL,Dylan Cease,656302,18525,18525
DET,Tigers,13,10,31,31,0,0,,195.0,813,177,81,74,17,180,65,,8,3.41289,1.24021,8.33084,2.98441,2.79145,0.778979,0.221844,0.0794727,0.14237145334482193,,0.239273,0.295154,0.738184,3.53443,914.7,4.690769230769231,895.0,4.589743589743589,3.63877,3.96998,19,81.8499984741211,6,AL,Framber Valdez,664285,17295,17295
SEA,Mariners,13,10,32,32,0,0,,195.0,788,169,81,75,25,197,43,,9,3.46564,1.08086,9.09243,1.96479,4.62768,1.15706,0.250354,0.0540993,0.19625499844551086,,0.228605,0.278631,0.737266,3.57267,934.1,4.7902564102564105,888.0,4.553846153846154,3.54819,3.31511,19,34.900001525878906,11,AL,Bryan Woo,693433,30279,30279
BOS,Red Sox,12,9,29,29,0,0,,169.0,713,166,74,68,17,149,49,,5,3.61521,1.26898,7.9406,2.60116,3.05272,0.886565,0.209137,0.0685085,0.14062867313623428,,0.25126,0.30193,0.735009,3.60665,745.9000000000002,4.413609467455623,760.0,4.497041420118343,3.37203,3.41206,17,183.5800018310547,3,AL,Ranger Suarez,624133,17277,17277
SEA,Mariners,12,9,31,31,0,0,,173.0,711,160,74,68,21,170,32,,7,3.52265,1.1118,8.83224,1.67937,5.25926,1.07605,0.239357,0.0455115,0.1938452608883381,,0.2389,0.290653,0.726732,3.40844,828.9000000000001,4.791329479768787,815.0,4.710982658959537,3.27046,2.6915,18,64.55999755859375,11,AL,George Kirby,669923,25436,25436
MIN,Twins,11,10,29,29,0,0,,167.0,685,147,76,70,24,183,40,,9,3.79112,1.11719,9.83017,2.13674,4.60054,1.31384,0.266837,0.0580012,0.20883584395051003,,0.231313,0.286059,0.729336,3.71811,777.3999999999999,4.65508982035928,742.0,4.4431137724550895,3.14343,2.7826,16,78.80999755859375,8,AL,Joe Ryan,657746,21390,21390
TBR,Rays,9,7,24,24,0,0,,139.0,565,119,56,51,16,150,39,,3,3.33461,1.14212,9.7338,2.5384,3.83462,1.04085,0.265426,0.0692183,0.19620771706104279,,0.228185,0.289433,0.755933,3.39202,696.4000000000002,5.010071942446045,661.0,4.755395683453237,3.12985,3.08784,14,186.52000427246094,12,AL,Shane McClanahan,663556,21483,21483
BAL,Orioles,9,7,28,28,0,0,,146.0,608,130,64,59,16,154,46,,7,3.61837,1.20492,9.51636,2.84575,3.34406,0.99243,0.253572,0.0758275,0.17774461954832077,,0.233477,0.295,0.732712,3.54419,694.6000000000001,4.757534246575343,671.0,4.595890410958904,3.07464,2.52938,16,72.91000366210938,2,AL,Kyle Bradish,680694,24586,24586
SEA,Mariners,10,7,29,29,0,0,,163.0,661,139,67,62,21,178,39,,5,3.41138,1.08688,9.82404,2.14365,4.58285,1.15354,0.2696,0.058828,0.210771806538105,,0.224683,0.281723,0.745576,3.43279,810.5000000000001,4.97239263803681,766.0,4.699386503067485,3.05621,2.85463,17,37.11000061035156,11,AL,Logan Gilbert,669302,22250,22250
TOR,Blue Jays,12,10,31,31,0,0,,182.0,763,171,85,78,24,177,53,,3,3.87709,1.23131,8.75562,2.60049,3.36691,1.19279,0.231941,0.0688882,0.16305243968963623,,0.242434,0.291127,0.731784,3.83421,792.9999999999999,4.357142857142857,784.0,4.3076923076923075,3.04343,2.57431,17,113.30000305175781,14,AL,Kevin Gausman,592332,14107,14107
TEX,Rangers,10,10,29,29,0,0,,173.0,715,160,79,73,22,164,45,,7,3.77603,1.184,8.50125,2.3363,3.63877,1.12281,0.228634,0.0628327,0.16580135375261307,,0.241192,0.289381,0.720748,3.76409,765.5999999999999,4.4254335260115605,751.0,4.341040462427745,2.94696,2.69193,16,133.5399932861328,13,AL,Nathan Eovaldi,543135,9132,9132
TEX,Rangers,11,9,29,29,0,0,,160.0,677,139,73,68,19,182,60,,8,3.82335,1.24403,10.2513,3.36223,3.04898,1.09722,0.268995,0.0882246,0.18077003955841064,,0.228299,0.293335,0.733164,3.7069,748.9,4.680625,713.0,4.45625,2.88293,2.49541,16,165.22999572753906,13,AL,MacKenzie Gore,669022,22201,22201
TBR,Rays,10,8,31,31,0,0,,160.0,656,147,70,65,18,144,42,,5,3.64192,1.18045,8.07854,2.33943,3.45321,1.03877,0.219035,0.0634294,0.15560603141784668,,0.241882,0.288296,0.72867,3.71755,727.3999999999999,4.546249999999999,713.0,4.45625,2.87898,2.94086,17,133.2100067138672,12,AL,Drew Rasmussen,656876,25385,25385
LAA,Angels,11,10,31,31,0,0,,176.0,758,163,82,76,15,164,76,,10,3.86123,1.35855,8.38825,3.9078,2.14654,0.756463,0.216587,0.1009,0.11568617820739746,,0.242634,0.300797,0.717253,3.84459,764.1000000000001,4.341477272727274,755.0,4.2897727272727275,2.87579,2.82705,17,324.8699951171875,1,AL,José Soriano,667755,22100,22100
CLE,Guardians,11,11,31,31,0,0,,182.0,764,170,85,79,24,170,54,,8,3.90538,1.23434,8.42212,2.68451,3.1373,1.21035,0.222654,0.0709698,0.1516839787364006,,0.242477,0.287289,0.731241,4.03932,763.5999999999999,4.195604395604395,752.0,4.131868131868132,2.54369,2.57852,17,187.92999267578125,5,AL,Tanner Bibee,676440,30134,30134
KCR,Royals,10,8,24,34,0,1,,145.0,614,136,65,60,16,140,49,,5,3.7457,1.28048,8.7126,3.05393,2.85292,0.967036,0.228332,0.0800345,0.14829746633768082,,0.24326,0.298455,0.735741,3.70831,644.6,4.445517241379311,639.0,4.406896551724138,2.52584,2.51073,12,191.69000244140625,7,AL,Kris Bubic,663460,21455,21455
DET,Tigers,11,10,29,29,0,0,,160.0,684,145,77,71,21,176,58,,7,4.01345,1.26825,9.86979,3.26598,3.022,1.1938,0.256914,0.0850147,0.1718997210264206,,0.234552,0.293734,0.727361,3.89187,705.7,4.4106250000000005,684.0,4.275,2.4857,2.1116,15,210.27000427246094,6,AL,Jack Flaherty,656427,17479,17479
SEA,Mariners,11,10,31,31,0,0,,179.0,749,166,83,76,24,167,51,,7,3.81809,1.20875,8.38541,2.54521,3.29459,1.22555,0.223271,0.0677692,0.15550219267606735,,0.240314,0.283562,0.735423,4.00172,757.8000000000001,4.233519553072626,743.0,4.150837988826815,2.33692,2.06071,17,170.66000366210938,11,AL,Luis Castillo,622491,15689,15689
LAA,Angels,9,10,31,31,0,0,,169.0,728,165,86,79,25,173,63,,5,4.21022,1.34217,9.20555,3.32333,2.76998,1.33083,0.238078,0.0859493,0.15212827920913696,,0.249592,0.302513,0.73761,4.20651,656.1000000000001,3.88224852071006,662.0,3.9171597633136095,2.32423,1.96082,15,499.2300109863281,1,AL,Yusei Kikuchi,579328,20633,20633
NYY,Yankees,11,9,28,28,0,0,,155.0,655,136,74,69,21,163,56,,6,3.99707,1.24211,9.4493,3.26637,2.8929,1.19623,0.248606,0.0859367,0.16266974061727524,,0.230242,0.283141,0.72229,3.97737,675.1,4.355483870967742,642.0,4.141935483870967,2.30232,1.97265,15,201.44000244140625,9,AL,Carlos Rodón,607074,16137,16137
TBR,Rays,11,11,31,31,0,0,,169.0,707,148,82,76,24,173,61,,8,4.05135,1.23153,9.21044,3.2259,2.85515,1.2988,0.244737,0.0857178,0.15901964157819748,,0.231345,0.279623,0.726537,4.1871,709.6000000000001,4.198816568047338,672.0,3.9763313609467454,2.29156,2.25648,16,123.6500015258789,12,AL,Ryan Pepiot,686752,26221,26221
TBR,Rays,7,7,23,35,0,1,,136.0,576,135,64,60,17,120,37,,5,3.95062,1.26957,7.98031,2.44979,3.25755,1.14303,0.209057,0.0641761,0.14488080143928528,,0.25343,0.297889,0.729829,3.93061,564.3000000000001,4.149264705882353,577.0,4.242647058823529,2.22586,1.76975,11,723.3800048828125,12,AL,Steven Matz,571927,13361,13361
LAA,Angels,9,9,24,36,0,1,,147.0,621,131,72,66,19,161,53,,7,4.07394,1.25298,9.85703,3.26973,3.01463,1.16503,0.259027,0.0859235,0.1731039136648178,,0.23313,0.293349,0.71468,3.86349,659.4999999999999,4.486394557823129,634.0,4.312925170068027,2.19395,1.84251,11,342.760009765625,1,AL,Reid Detmers,672282,27468,27468
BAL,Orioles,9,8,28,28,0,0,,151.0,643,149,74,68,18,130,49,,5,4.08202,1.31024,7.73771,2.91578,2.65373,1.10237,0.201968,0.0761072,0.12586095184087753,,0.252908,0.296072,0.718786,4.07942,606.6000000000001,4.017218543046359,619.0,4.099337748344371,2.18779,1.7822,14,147.14999389648438,2,AL,Trevor Rogers,669432,22286,22286
KCR,Royals,10,11,29,29,0,0,,164.0,696,165,84,79,22,128,48,,5,4.30972,1.29813,7.01425,2.64236,2.65454,1.23079,0.184028,0.0693259,0.11470252275466919,,0.256834,0.289732,0.709201,4.32561,611.0,3.725609756097561,631.0,3.847560975609756,2.14188,1.99017,14,613.75,7,AL,Michael Wacha,608379,14078,14078
MIN,Twins,8,9,28,28,0,0,,155.0,648,153,80,74,25,140,37,,6,4.31511,1.22275,8.11714,2.12842,3.8137,1.47614,0.215544,0.0565185,0.15902578830718994,,0.252157,0.288976,0.712752,4.28258,592.7,3.823870967741936,601.0,3.8774193548387097,2.13316,1.60117,14,471.4100036621094,8,AL,Bailey Ober,641927,21224,21224
DET,Tigers,9,9,28,28,0,0,,145.0,616,143,71,65,19,129,41,,5,4.05084,1.26742,8.01931,2.51974,3.1826,1.20124,0.210053,0.0660006,0.14405284821987152,,0.251254,0.29391,0.721561,4.02382,587.5,4.051724137931035,598.0,4.124137931034483,2.08826,1.79437,14,285.510009765625,6,AL,Casey Mize,663554,20492,20492
NYY,Yankees,8,7,23,23,0,0,,136.0,564,122,64,59,19,135,39,,5,3.92855,1.18771,8.9406,2.60819,3.42789,1.29114,0.239165,0.0697701,0.1693943664431572,,0.234559,0.280339,0.727047,3.99002,593.5,4.363970588235294,571.0,4.198529411764706,2.05956,1.8321,12,235.33999633789062,9,AL,Gerrit Cole,543037,13125,13125
CLE,Guardians,10,9,31,31,0,0,,168.0,716,149,78,72,21,172,71,,6,3.85348,1.30968,9.20706,3.80132,2.42207,1.12109,0.24053,0.0993078,0.14122238010168076,,0.233724,0.287955,0.745819,4.07864,710.5000000000001,4.229166666666667,680.0,4.0476190476190474,2.05845,2.42619,17,144.27000427246094,5,AL,Gavin Williams,668909,30122,30122
TOR,Blue Jays,9,8,23,44,0,1,,154.0,648,146,75,69,21,151,46,,6,4.05071,1.24564,8.8208,2.68009,3.29123,1.22864,0.232381,0.070606,0.16177497804164886,,0.244297,0.29361,0.718898,3.96271,651.7000000000002,4.231818181818183,647.0,4.201298701298701,2.05322,1.57438,11,252.82000732421875,14,AL,Cody Ponce,664074,17920,17920
CHW,White Sox,8,10,29,29,0,0,,160.0,675,145,80,74,21,150,60,,11,4.18418,1.28256,8.46573,3.37787,2.50623,1.16534,0.222172,0.0886479,0.13352429866790771,,0.239422,0.286028,0.710356,4.27073,635.7,3.9731250000000005,614.0,3.8375,2.0147,1.9079,15,247.1300048828125,4,AL,Shane Smith,681343,31687,31687
ATH,Athletics,10,10,29,29,0,0,,162.0,687,161,84,79,25,138,51,,4,4.37671,1.31287,7.69724,2.83419,2.71585,1.41991,0.201084,0.0740409,0.12704335153102875,,0.254869,0.289465,0.725277,4.48837,583.6999999999999,3.603086419753086,596.0,3.6790123456790123,1.99913,1.8604,14,719.739990234375,10,AL,Jeffrey Springs,605488,17677,17677
ATH,Athletics,9,11,29,29,0,0,,171.0,736,173,92,85,23,137,54,,11,4.48405,1.3284,7.20477,2.83854,2.5382,1.21033,0.185938,0.0732559,0.11268210411071777,,0.258057,0.293771,0.692854,4.42187,611.7,3.5771929824561406,635.0,3.7134502923976607,1.99265,1.63177,14,647.3699951171875,10,AL,Luis Severino,622663,15890,15890
TBR,Rays,5,3,0,68,12,12,,68.0,275,53,23,21,6,88,19,,2,2.83134,1.06425,11.6707,2.52563,4.62092,0.832091,0.320172,0.0692876,0.25088459998369217,,0.20974,0.294493,0.768874,2.68541,512.6000000000001,7.538235294117649,483.0,7.102941176470588,1.98608,1.94043,0,149.92999267578125,12,AL,Griffin Jax,643377,20253,20253
TEX,Rangers,9,9,28,28,0,0,,148.0,631,133,76,71,19,141,61,,6,4.28529,1.30743,8.57732,3.69319,2.32247,1.18306,0.223788,0.0963575,0.12743017077445984,,0.235467,0.280934,0.709747,4.2846,596.7,4.031756756756757,574.0,3.8783783783783785,1.96639,1.41704,14,231.6999969482422,13,AL,Jack Leiter,683004,30146,30146
LAA,Angels,6,7,21,21,0,0,,113.0,479,104,54,50,15,119,38,,4,3.94795,1.25532,9.44074,3.01452,3.13176,1.18412,0.248404,0.0793177,0.16908612847328186,,0.239099,0.295565,0.727112,3.86805,493.30000000000007,4.365486725663717,482.0,4.265486725663717,1.94365,1.67062,11,369.8800048828125,1,AL,Grayson Rodriguez,680570,24492,24492
BOS,Red Sox,9,10,28,28,0,0,,153.0,660,154,78,72,17,127,54,,8,4.22073,1.36008,7.49194,3.18249,2.35411,0.995802,0.192502,0.0817729,0.11072941869497299,,0.256979,0.301273,0.706893,4.1319,590.7,3.8607843137254907,612.0,4.0,1.9246,1.95627,14,424.6099853515625,3,AL,Brayan Bello,678394,23920,23920
TOR,Blue Jays,7,6,19,31,0,1,,121.0,501,116,54,50,15,111,28,,3,3.69885,1.1918,8.24075,2.08999,3.94296,1.12,0.220766,0.05599,0.16477644443511963,,0.246693,0.293062,0.734687,3.69493,542.3000000000001,4.481818181818182,543.0,4.487603305785124,1.89755,1.87534,10,456.92999267578125,14,AL,Shane Bieber,669456,19427,19427
BAL,Orioles,11,10,29,37,0,1,,174.0,748,170,87,81,23,158,60,,12,4.1807,1.32637,8.18272,3.0986,2.64078,1.20546,0.210953,0.0798828,0.1310698613524437,,0.251857,0.296945,0.722901,4.28973,666.7000000000003,3.8316091954023004,675.0,3.8793103448275863,1.87594,1.78262,14,361.8500061035156,2,AL,Chris Bassitt,605135,12304,12304
CLE,Guardians,6,3,0,70,30,3,,70.0,285,53,24,22,6,91,22,,4,2.84865,1.06707,11.6798,2.84149,4.11045,0.761812,0.319045,0.077618,0.24142692238092422,,0.203414,0.288454,0.760315,2.76179,572.4000000000001,8.177142857142858,538.0,7.685714285714286,1.85031,1.86163,0,39.65999984741211,5,AL,Cade Smith,671922,27867,27867
MIN,Twins,7,8,24,34,0,1,,141.0,598,134,72,67,19,134,49,,4,4.25296,1.29942,8.53712,3.15596,2.70508,1.20575,0.223214,0.0825165,0.14069712162017822,,0.245224,0.292414,0.709949,4.12157,574.3000000000001,4.073049645390071,571.0,4.049645390070922,1.8331,1.41268,11,503.44000244140625,8,AL,Taj Bradley,671737,22543,22543
BAL,Orioles,9,9,28,28,0,0,,152.0,645,142,77,72,22,149,54,,8,4.28183,1.29482,8.84515,3.20851,2.75678,1.27762,0.23077,0.0837098,0.14705974608659744,,0.243651,0.2921,0.714721,4.23805,597.0,3.9276315789473686,586.0,3.8552631578947367,1.79474,1.53418,14,188.74000549316406,2,AL,Shane Baz,669358,22264,22264
HOU,Astros,9,9,26,26,0,0,,153.0,663,150,80,74,20,145,62,,7,4.36724,1.38799,8.54949,3.65456,2.33941,1.162,0.219247,0.093719,0.12552791833877563,,0.253133,0.304573,0.71576,4.27465,579.2,3.78562091503268,588.0,3.843137254901961,1.76119,1.39469,13,999.0,21,AL,Tatsuya Imai,837227,sa3062955,sa3062955
DET,Tigers,8,8,26,26,0,0,,141.0,602,140,72,67,20,116,44,,6,4.30858,1.30603,7.433,2.82741,2.62891,1.2708,0.193292,0.0735255,0.11976616084575653,,0.253063,0.288131,0.714849,4.37884,515.4000000000001,3.655319148936171,527.0,3.7375886524822697,1.70694,1.44131,13,672.3599853515625,6,AL,Justin Verlander,434378,8700,8700
TOR,Blue Jays,6,5,21,35,0,1,,118.0,495,99,54,50,14,129,49,,3,3.79166,1.2555,9.82959,3.74641,2.62374,1.03869,0.26007,0.0991219,0.16094812005758286,,0.223512,0.284167,0.730235,3.78544,549.6,4.657627118644068,514.0,4.3559322033898304,1.69548,1.65252,10,189.4199981689453,14,AL,Trey Yesavage,702056,35456,35456
ATH,Athletics,8,8,23,23,0,0,,122.0,523,110,61,56,17,127,49,,7,4.16977,1.30395,9.36607,3.61315,2.59222,1.26657,0.242732,0.0936389,0.14909351617097855,,0.23583,0.28795,0.727394,4.2647,493.70000000000016,4.0467213114754115,475.0,3.8934426229508197,1.6855,1.62947,11,423.0,10,AL,Jacob Lopez,682052,25098,25098
TBR,Rays,9,10,21,47,0,1,,147.0,626,150,76,71,19,114,41,,6,4.32401,1.29464,6.94819,2.47263,2.81004,1.13579,0.181664,0.0646483,0.11701607704162598,,0.25902,0.294047,0.695578,4.16812,555.0999999999999,3.7761904761904757,579.0,3.938775510204082,1.67775,1.17224,9,737.22998046875,12,AL,Nick Martinez,607259,12730,12730
BOS,Red Sox,5,3,0,62,31,2,,62.0,255,45,22,20,5,88,28,,2,2.96417,1.16977,12.7572,4.0507,3.14939,0.786612,0.344339,0.109335,0.23500367999076843,,0.197727,0.296161,0.778208,2.86648,529.3,8.537096774193548,494.0,7.967741935483871,1.67717,1.74328,0,63.970001220703125,3,AL,Aroldis Chapman,547973,10233,10233
HOU,Astros,7,7,26,34,0,1,,137.0,580,127,68,63,20,135,46,,5,4.11238,1.26584,8.87896,3.05059,2.91057,1.30245,0.233245,0.0801372,0.15310756117105484,,0.240589,0.287426,0.727126,4.17472,558.6000000000001,4.077372262773723,546.0,3.9854014598540144,1.67316,1.52085,12,240.85000610351562,21,AL,Mike Burrows,681347,24728,24728
MIN,Twins,7,8,26,34,0,1,,143.0,613,138,75,70,20,130,53,,4,4.38483,1.33738,8.1484,3.33983,2.43976,1.27657,0.211285,0.0866006,0.12468438595533371,,0.2487,0.290489,0.714493,4.36755,546.4000000000001,3.8209790209790215,548.0,3.832167832167832,1.66959,1.25929,12,667.6799926757812,8,AL,Simeon Woods Richardson,680573,24494,24494
NYY,Yankees,8,7,23,23,0,0,,121.0,515,110,59,54,16,119,45,,6,4.03426,1.28329,8.87119,3.33417,2.66069,1.17529,0.231112,0.0868616,0.14424997568130493,,0.237176,0.286277,0.724168,4.1102,497.60000000000014,4.112396694214877,482.0,3.9834710743801653,1.65543,1.4124,12,118.30000305175781,9,AL,Cam Schlittler,693645,32095,32095
KCR,Royals,8,8,26,26,0,0,,142.0,604,140,71,66,19,120,46,,5,4.19678,1.3125,7.57877,2.91502,2.5999,1.22211,0.19798,0.0761493,0.12183114141225815,,0.253949,0.292555,0.721253,4.29752,540.0999999999999,3.803521126760563,550.0,3.8732394366197185,1.62923,1.89871,13,294.2099914550781,7,AL,Noah Cameron,702070,30184,30184
SEA,Mariners,8,8,26,26,0,0,,141.0,590,131,69,64,20,125,42,,5,4.11319,1.22665,7.98356,2.67438,2.9852,1.26393,0.211969,0.0710066,0.140962116420269,,0.241426,0.279558,0.714841,4.19123,565.8000000000001,4.012765957446809,554.0,3.9290780141843973,1.6001,1.22993,13,333.2699890136719,11,AL,Bryce Miller,682243,29837,29837
KCR,Royals,9,10,28,28,0,0,,160.0,687,161,84,78,23,135,53,,6,4.39093,1.34102,7.58332,2.97955,2.54512,1.31946,0.196127,0.0770598,0.11906683444976807,,0.257248,0.293976,0.718456,4.46633,575.5,3.596875,594.0,3.7125,1.59454,1.74225,14,500.989990234375,7,AL,Seth Lugo,607625,12447,12447
CHW,White Sox,5,5,3,79,5,15,,91.0,382,78,38,35,9,102,33,,2,3.46357,1.2083,10.087,3.21526,3.13723,0.865697,0.268002,0.0854261,0.18257545679807663,,0.223521,0.291395,0.734175,3.26759,543.8999999999999,5.976923076923075,522.0,5.736263736263736,1.57783,1.28023,1,508.010009765625,4,AL,Grant Taylor,691799,33927,33927
TEX,Rangers,7,8,23,39,0,1,,128.0,548,127,65,60,16,114,40,,5,4.221,1.30124,8.02636,2.79368,2.87304,1.14213,0.207851,0.0723453,0.135505810379982,,0.251495,0.29576,0.705469,4.05394,517.2,4.040625,529.0,4.1328125,1.5503,1.11747,10,731.97998046875,13,AL,Kumar Rocker,677958,31843,31843
BAL,Orioles,9,10,26,36,0,1,,156.0,655,165,81,75,24,120,30,,5,4.34901,1.24964,6.90504,1.72771,3.99664,1.40706,0.183054,0.045802,0.13725218921899796,,0.266546,0.296052,0.706875,4.30262,569.2,3.648717948717949,607.0,3.891025641025641,1.53792,1.25853,12,420.67999267578125,2,AL,Zach Eflin,621107,13774,13774
MIN,Twins,6,6,16,32,0,1,,101.0,425,99,48,44,14,100,25,,2,3.97788,1.22774,8.93616,2.2065,4.04992,1.26828,0.235404,0.0581256,0.1772788129746914,,0.248822,0.29898,0.729094,3.78816,440.80000000000007,4.364356435643565,446.0,4.415841584158416,1.49123,1.27247,7,446.739990234375,8,AL,Zebby Matthews,805673,31827,31827
HOU,Astros,4,2,0,68,5,13,,68.0,281,50,24,22,6,91,28,,4,2.96789,1.15809,12.0214,3.7604,3.19686,0.849214,0.322784,0.100969,0.22181463986635208,,0.201851,0.288699,0.778635,3.10252,462.4000000000001,6.800000000000002,425.0,6.25,1.49026,1.63676,0,183.08999633789062,21,AL,Bryan Abreu,650556,16609,16609
CHW,White Sox,7,10,28,28,0,0,,150.0,648,153,82,76,21,117,51,,7,4.53767,1.36495,7.04351,3.0732,2.29191,1.25582,0.181109,0.079021,0.10208814591169357,,0.260272,0.293649,0.70227,4.55046,513.9000000000001,3.4260000000000006,537.0,3.58,1.4848,1.08273,13,999.0,4,AL,Davis Martin,663436,21448,21448
CLE,Guardians,8,7,21,54,0,1,,144.0,615,127,66,61,18,154,63,,4,3.8046,1.32002,9.5901,3.94888,2.42856,1.1137,0.249614,0.102783,0.14683152735233307,,0.231878,0.2901,0.754276,4.0177,625.0000000000002,4.3402777777777795,597.0,4.145833333333333,1.45986,1.6836,10,271.2799987792969,5,AL,Joey Cantillo,676282,23335,23335
ATH,Athletics,7,8,24,24,0,0,,130.0,555,128,71,67,21,113,41,,7,4.63835,1.30348,7.81463,2.86617,2.7265,1.43582,0.202616,0.0743134,0.12830231338739395,,0.251547,0.285831,0.696086,4.58127,452.90000000000003,3.4838461538461543,459.0,3.5307692307692307,1.38618,1.13977,11,748.3699951171875,10,AL,Aaron Civale,650644,19479,19479
NYY,Yankees,7,8,21,43,0,1,,132.0,566,124,67,62,18,130,47,,5,4.24617,1.30224,8.86333,3.21981,2.75274,1.22836,0.22918,0.0832552,0.14592517912387848,,0.242292,0.290979,0.711181,4.13676,541.0000000000002,4.09848484848485,534.0,4.045454545454546,1.37826,1.01825,9,292.92999267578125,9,AL,Will Warren,701542,30182,30182
CHW,White Sox,7,9,21,41,0,1,,140.0,606,143,74,68,19,115,52,,5,4.4024,1.39853,7.40207,3.37594,2.1926,1.19104,0.189726,0.0865305,0.10319595783948898,,0.260936,0.300298,0.714592,4.44902,493.49999999999994,3.5249999999999995,516.0,3.6857142857142855,1.36213,0.98892,9,717.8099975585938,4,AL,Anthony Kay,641743,20387,20387
CLE,Guardians,7,8,24,24,0,0,,129.0,554,125,62,58,17,119,44,,7,4.0351,1.30736,8.32263,3.07133,2.70978,1.18647,0.21546,0.0795121,0.13594792783260345,,0.247996,0.293854,0.733453,4.18831,505.4999999999999,3.9186046511627897,509.0,3.945736434108527,1.36137,1.64213,12,297.5799865722656,5,AL,Parker Messick,800048,31986,31986
HOU,Astros,5,3,0,61,29,3,,61.0,247,43,24,22,8,85,23,,2,3.20784,1.09122,12.5726,3.45389,3.64013,1.14837,0.344974,0.0947697,0.2502047121524811,,0.195001,0.275678,0.771115,3.26455,493.2000000000001,8.085245901639347,453.0,7.426229508196721,1.35827,1.18549,0,123.93000030517578,21,AL,Josh Hader,623352,14212,14212
NYY,Yankees,5,4,0,65,33,2,,65.0,267,51,25,23,7,81,22,,2,3.23884,1.12335,11.199,3.00168,3.73091,1.02537,0.302694,0.0811314,0.22156257182359695,,0.211017,0.283431,0.75973,3.23124,525.3,8.081538461538461,497.0,7.6461538461538465,1.33966,1.26408,0,63.720001220703125,9,AL,David Bednar,670280,19569,19569
BOS,Red Sox,5,3,0,70,3,14,,70.0,289,61,28,26,7,79,19,,3,3.32084,1.15022,10.1035,2.46471,4.09924,0.925162,0.272157,0.0663921,0.20576507598161697,,0.230069,0.2994,0.745936,3.17337,436.29999999999995,6.232857142857142,422.0,6.0285714285714285,1.30964,1.3827,0,627.6599731445312,3,AL,Garrett Whitlock,676477,20191,20191
