Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
CLE,Guardians,52.896,183.381,210.592,39.5309,25.8714,8.18201,0.96793,4.50957,25.5526,19.4383,23.091,0.191179,59.7754,2.43914,0.910042,0.771133,2.79299,3.97618,0.830982,0.215567,0.310079,0.344515,0.654594,0.292852,0.109648,0.283844,0.386296,0.128948,5.4689,0.29183,-0.175692,,21.4288,-3.45432,-0.301818,0.11686,-0.0588315,0.469836,-3.1705491729080677,0.5144782066345215,87.4632,196.7,3.711320754,196.7,3.711320754,1.68703,-0.0873198,1.17975,1.68703,0.0873198,3.427,999.0,0.0,2B,/players/travis-bazzana/sa3025129/stats/batting,5,AL,Travis Bazzana,683953,sa3025129,sa3025129
LAA,Angels,80.741,283.341,315.918,62.571,41.136,10.8342,2.08247,8.51829,34.0697,31.2376,27.4051,0.652436,98.0734,2.06991,1.95973,1.1427,4.12709,5.52559,1.47184,0.220833,0.292418,0.363961,0.656379,0.288139,0.0867474,0.310439,0.279435,0.143128,5.30203,0.302462,-0.16108,,30.9374,-6.39079,-0.654471,0.0405322,-0.120548,0.469389,-6.877130106091499,0.5915316939353943,81.8541,293.3,3.620987654,293.3,3.620987654,4.67463,-0.0990209,0.82927,4.67463,0.0990209,3.89431,748.1099853515625,0.0,2B,/players/christian-moore/34979/stats/batting,1,AL,Christian Moore,695681,34979,34979
TBR,Rays,66.9222,226.42,255.734,48.2341,33.0924,9.94144,1.19756,4.00263,28.7463,22.83,24.5951,0.148038,60.6954,0.863503,2.49275,1.36258,2.2832,11.3108,3.16114,0.213029,0.289705,0.320548,0.610253,0.272311,0.0961744,0.237338,0.405221,0.107519,6.0169,0.269351,0.114578,,21.7572,-8.45972,1.36495,0.582065,0.696643,0.461263,-7.8354127407073975,3.6886411905288696,71.772,205.6,3.068656716,205.6,3.068656716,4.8343,0.362701,1.28129,4.8343,-0.362701,3.29162,999.0,0.00990099,SS,/players/taylor-walls/22458/stats/batting,12,AL,Taylor Walls,670764,22458,22458
DET,Tigers,88.9211,321.984,341.852,74.4905,51.0557,13.9368,1.1641,8.33397,36.2406,38.9964,12.7119,0.15434,82.8544,4.22504,2.4784,0.452385,6.53007,4.97175,1.20774,0.231348,0.267802,0.359513,0.627315,0.272703,0.0371854,0.242369,0.153425,0.128164,4.73365,0.2836,0.215091,,29.1927,-11.1998,0.56758,0.0519136,0.267004,0.45256,-10.954919666051865,3.612235367298126,72.148,271.6,3.051685393,271.6,3.051685393,2.56001,-0.683578,0.70878,2.56001,0.683578,4.05496,742.52001953125,0.0,SS,/players/javier-baez/12979/stats/batting,6,AL,Javier Báez,595879,12979,12979
TBR,Rays,96.6555,324.174,362.304,76.9201,52.4549,14.9901,0.969872,8.50522,41.2235,36.8956,32.6396,1.01003,75.9329,3.51523,1.77574,0.199599,4.5132,11.1929,3.62343,0.23728,0.312271,0.368214,0.680486,0.300001,0.090089,0.209583,0.429849,0.130934,5.05326,0.283278,-0.160911,,38.9691,-3.83998,0.935905,0.176412,0.0155007,0.4486,-3.926964613609016,-3.950363039970398,90.7932,361.7,3.728865979,361.7,3.728865979,1.31912,-0.391215,0.904225,1.31912,0.391215,3.79437,999.0,0.02816901,OF,/players/jake-fraley/19260/stats/batting,12,AL,Jake Fraley,641584,19260,19260
TBR,Rays,72.7335,222.455,251.85,47.9385,32.9186,9.8194,0.842052,4.35839,24.7785,23.3016,26.1208,0.214327,65.1038,1.04938,2.05937,0.165294,4.69484,1.50918,0.217186,0.215497,0.298424,0.325986,0.62441,0.279265,0.103716,0.258503,0.401217,0.110488,3.53424,0.281067,-0.250043,,22.8486,-6.90941,-2.50068,-0.182378,-0.432421,0.431972,-7.4130712151527405,3.111471652984619,76.5486,203.9,2.793150684,203.9,2.793150684,2.12539,1.54089,1.01851,2.12539,-1.54089,3.64199,999.0,0.02777778,C,/players/hunter-feduccia/23372/stats/batting,12,AL,Hunter Feduccia,676439,23372,23372
CLE,Guardians,85.9439,295.22,331.903,68.6331,42.0127,15.0949,2.59737,8.92818,37.7867,37.955,28.8387,0.205993,91.1499,4.23832,2.30088,1.30537,3.87935,4.38942,1.06181,0.232481,0.307655,0.391936,0.699591,0.306109,0.0868888,0.274628,0.316388,0.159454,5.3966,0.302391,-0.0936626,,37.3452,-1.87179,-0.365461,-0.0513045,-0.144967,0.414887,-1.476798489689827,-5.8916879296302795,96.5954,340.4,3.958139534,340.4,3.958139534,4.15101,1.703,0.69458,4.15101,-1.703,4.07389,999.0,0.04166667,1B/OF,/players/cj-kayfus/33704/stats/batting,5,AL,CJ Kayfus,692216,33704,33704
MIN,Twins,53.029,173.919,195.695,42.8817,29.6211,8.86633,0.867678,3.52657,22.7005,18.5979,15.7835,0.356558,36.8189,4.16689,1.6909,0.134701,3.26253,2.95098,0.830148,0.246561,0.321293,0.36835,0.689643,0.304681,0.0806536,0.188144,0.42868,0.121789,4.81887,0.29095,-0.0198928,,21.7924,-1.33051,1.33052,-0.0746647,-0.0945575,0.391082,-1.5547351837158203,-1.3583406209945679,93.6693,199.1,3.756603773,199.1,3.756603773,2.22716,0.230282,1.4204,2.22716,-0.230282,3.10613,999.0,0.0,OF,/players/alan-roden/31564/stats/batting,8,AL,Alan Roden,702176,31564,31564
BOS,Red Sox,45.2917,160.216,184.345,37.7753,22.7955,7.67706,0.131003,7.1717,20.5832,23.3409,21.6792,1.72925,46.5288,1.43503,0.934356,0.0797896,3.27209,0.318209,0.157077,0.235777,0.330445,0.419616,0.750062,0.325289,0.117602,0.252401,0.465932,0.18384,1.95835,0.284816,-0.159172,,23.6128,1.83104,0.871331,-0.292349,-0.451522,0.387801,0.5103514194488525,-3.0648404955863953,104.427,210.8,4.684444444,210.8,4.684444444,3.25622,-0.314192,1.28947,3.25622,0.314192,3.28071,745.6300048828125,0.0,1B,/players/triston-casas/22514/stats/batting,3,AL,Triston Casas,671213,22514,22514
MIN,Twins,17.903,60.5189,71.8147,12.9734,8.45633,2.59609,0.309557,1.61145,9.07341,7.00009,10.2859,0.102119,24.5766,0.761354,0.183298,0.0653407,0.803469,1.67952,0.335443,0.21437,0.334786,0.347379,0.682164,0.308143,0.143228,0.342223,0.418523,0.133009,5.52335,0.329198,-0.0693403,,8.19903,-0.286437,1.84998,0.0704531,0.00111282,0.379839,-0.3329100636765361,1.5736981928348541,96.0537,76.1,4.227777777,76.1,4.227777777,3.01767,0.630309,1.78059,3.01767,-0.630309,2.62588,999.0,0.0,OF,/players/emmanuel-rodriguez/sa3014693/stats/batting,8,AL,Emmanuel Rodriguez,691181,sa3014693,sa3014693
SEA,Mariners,61.9883,204.248,232.556,48.6362,31.2839,9.79357,0.371121,7.18771,27.2404,26.8254,23.2874,0.818904,61.389,3.11026,1.67423,0.236331,4.43111,2.68148,0.812537,0.238124,0.322977,0.395281,0.718258,0.314821,0.100137,0.263975,0.379341,0.157157,3.81134,0.301784,-0.173001,,27.8117,0.33348,-0.687799,-0.17184,-0.344841,0.379717,1.832523763179779,-6.125366628170013,107.944,246.1,3.969354838,246.1,3.969354838,1.66122,-0.787921,1.13097,1.66122,0.787921,3.49205,999.0,0.30769231,OF,/players/rob-refsnyder/13770/stats/batting,11,AL,Rob Refsnyder,608701,13770,13770
MIN,Twins,19.3409,69.8585,78.1533,17.012,11.2274,3.83585,0.154129,1.79455,9.3328,7.69041,7.18696,0.0857725,17.5403,0.803901,0.226595,0.0772971,1.1598,2.06016,0.351852,0.24352,0.320237,0.379907,0.700144,0.309023,0.0919599,0.224434,0.409741,0.136386,4.9574,0.299849,-0.130237,,8.97858,-0.255829,1.45146,0.141637,0.0114,0.375085,-0.29621464665979147,1.2723801732063293,96.6605,83.4,4.389473684,83.4,4.389473684,2.82612,-0.0529894,1.83523,2.82612,0.0529894,2.55302,999.0,0.0,OF,/players/walker-jenkins/sa3022894/stats/batting,8,AL,Walker Jenkins,805805,sa3022894,sa3022894
CLE,Guardians,57.9279,195.753,219.176,42.367,26.9475,9.00071,0.870226,5.54855,23.727,21.2762,20.3463,0.203835,60.0151,1.16628,1.26217,0.648458,2.93301,4.07285,1.25724,0.216431,0.292319,0.356337,0.648655,0.286277,0.0928311,0.273822,0.33902,0.139905,4.83815,0.280092,-0.153228,,21.1321,-4.76517,0.252985,-0.0188626,-0.172091,0.370034,-4.580694273114204,0.6537209153175354,82.9338,195.2,3.365517241,195.2,3.365517241,2.25554,1.00234,1.18013,2.25554,-1.00234,3.42649,999.0,0.01265823,2B/OF,/players/daniel-schneemann/25180/stats/batting,5,AL,Daniel Schneemann,682177,25180,25180
HOU,Astros,77.6512,274.086,305.525,57.6369,33.444,11.8491,2.27345,10.0703,35.7985,34.3315,25.7437,1.17392,115.104,3.66734,1.56239,0.466345,2.65041,8.77491,2.24116,0.210288,0.285348,0.380333,0.665681,0.289923,0.0842606,0.376741,0.223657,0.170045,6.39218,0.316112,-0.293687,,30.3622,-5.73801,-0.293453,0.42999,0.136302,0.346559,-5.3240439891815186,-1.8043802380561829,84.8365,292.5,3.75,292.5,3.75,2.56944,2.33612,0.858663,2.56944,-2.33612,3.85512,742.9500122070312,0.0,OF,/players/zach-cole/31583/stats/batting,21,AL,Zach Cole,805904,31583,31583
BAL,Orioles,50.8562,191.218,204.741,45.4776,29.3784,9.50323,0.826979,5.76894,22.9654,22.5711,10.7252,0.0247358,49.1248,1.59192,1.07381,0.131587,3.61534,2.94788,1.45214,0.237831,0.282464,0.386687,0.66915,0.29051,0.0523843,0.239937,0.218326,0.148856,4.6142,0.289003,0.117926,,20.4441,-3.74762,-0.735077,-0.280197,-0.162271,0.333307,-3.514108121395111,-0.2750105857849121,86.1099,194.0,3.803921568,194.0,3.803921568,2.14572,0.312348,1.28674,2.14572,-0.312348,3.28434,999.0,0.05882353,3B/OF,/players/jeremiah-jackson/22239/stats/batting,2,AL,Jeremiah Jackson,669236,22239,22239
HOU,Astros,41.1102,103.902,119.315,21.41,15.1043,4.01606,0.121449,2.16815,11.6091,11.0788,9.76815,0.133285,24.16,3.59291,1.44391,0.608312,2.67053,0.818449,0.1744,0.206061,0.292916,0.309653,0.602569,0.271759,0.0818687,0.20249,0.40431,0.103592,3.33921,0.243515,-0.0657784,,10.0975,-4.00047,-0.0124593,-0.0947697,-0.160548,0.328797,-4.052587196230888,3.1596211679279804,72.3236,87.9,2.143902439,87.9,2.143902439,2.44321,0.815721,1.56066,2.44321,-0.815721,2.91913,999.0,0.18181818,C,/players/cesar-salazar/21587/stats/batting,21,AL,César Salazar,663967,21587,21587
ATH,Athletics,54.9772,173.245,189.941,41.513,27.8048,8.94863,0.691731,4.06789,19.4739,18.9879,13.1235,0.0251855,38.0886,2.34601,1.04678,0.180136,3.06769,2.84892,0.991748,0.239621,0.300286,0.369701,0.669987,0.294482,0.0690924,0.200529,0.344551,0.130081,4.25905,0.283386,-0.245801,,19.5788,-2.8642,0.586635,-0.121871,-0.367672,0.313041,-3.2856023013591766,-0.08316457271575928,87.0022,179.5,3.263636363,179.5,3.263636363,2.01086,-1.86959,1.42657,2.01086,1.86959,3.0979,999.0,0.02298851,2B/3B,/players/andy-ibanez/18819/stats/batting,10,AL,Andy Ibáñez,628451,18819,18819
TOR,Blue Jays,27.6946,103.858,116.486,23.3365,13.389,4.45121,0.0542881,5.44195,14.1915,15.5756,10.7298,0.303258,26.8704,1.45185,0.40459,0.0420968,1.75784,0.166385,0.0742934,0.224696,0.305022,0.425794,0.730816,0.31702,0.0921118,0.230674,0.399315,0.201098,1.98271,0.248707,-0.101511,,14.1387,0.37499,1.27015,-0.163954,-0.265466,0.311155,0.21927756071090698,-1.187323808670044,103.531,119.4,4.264285714,119.4,4.264285714,4.32877,0.228153,1.51262,4.32877,-0.228153,2.98318,745.4199829101562,0.54545455,OF,/players/anthony-santander/14551/stats/batting,14,AL,Anthony Santander,623993,14551,14551
DET,Tigers,16.2635,55.0749,60.4906,11.8179,7.76398,2.67557,0.165268,1.21306,7.25432,5.554,4.92324,0.0646669,16.3372,0.22228,0.23302,0.0371656,0.796668,0.860439,0.20603,0.214578,0.280603,0.335238,0.61584,0.27247,0.0813886,0.270079,0.301351,0.120659,4.87299,0.280866,-0.0245261,,5.15419,-1.99323,2.10159,0.00291761,-0.0216085,0.298522,-2.0187664479017258,2.8545278906822205,71.9875,47.2,2.95,47.2,2.95,3.9189,-0.0382114,1.82815,3.9189,0.0382114,2.56247,999.0,0.0,SS,/players/trey-sweeney/29575/stats/batting,6,AL,Trey Sweeney,700242,29575,29575
KCR,Royals,36.3586,118.517,133.418,27.8081,19.3508,5.80362,0.267552,2.3861,14.3141,13.2399,11.8827,0.0724516,21.7518,1.48406,1.18532,0.349841,2.57918,1.89581,0.712747,0.234634,0.309425,0.348518,0.657943,0.292225,0.089063,0.163035,0.546283,0.113883,3.98216,0.26602,0.0225785,,13.5081,-2.25635,1.34576,-0.128233,-0.105654,0.296746,-2.3997385501861572,0.7846723198890686,85.4518,114.0,3.166666666,114.0,3.166666666,1.6862,-0.475796,1.59667,1.6862,0.475796,2.8711,999.0,0.01351351,2B/OF,/players/nick-loftin/27630/stats/batting,7,AL,Nick Loftin,679845,27630,27630
HOU,Astros,31.15,105.918,115.885,23.3175,17.0338,4.07752,0.043303,2.16288,10.7682,10.3173,7.32227,0.0488908,22.8556,0.989273,1.22883,0.426661,2.21821,0.934509,0.343269,0.220147,0.273943,0.320722,0.594665,0.263017,0.0631857,0.197226,0.320372,0.100576,2.96015,0.25758,-0.217004,,8.98477,-4.70792,1.41388,-0.120671,-0.337676,0.293199,-4.940282166004181,3.817431688308716,66.302,79.1,2.551612903,79.1,2.551612903,3.76933,0.838869,1.6411,3.76933,-0.838869,2.81187,999.0,0.0,C,/players/christian-vazquez/9774/stats/batting,21,AL,Christian Vázquez,543877,9774,9774
BAL,Orioles,45.7671,169.753,183.974,43.5,29.146,8.35438,0.236603,5.76302,20.8025,22.3017,11.0585,0.0634991,45.6873,1.29409,1.78993,0.0779911,3.54314,1.12181,0.255181,0.256255,0.303719,0.410105,0.713825,0.30915,0.0601094,0.248336,0.242048,0.153851,3.10965,0.314232,0.0492215,,21.1546,-0.583319,1.05763,-0.15368,-0.104459,0.291948,-0.33214321732521057,-3.146438956260681,98.95,188.3,4.09347826,188.3,4.09347826,3.56363,1.49309,1.43517,3.56363,-1.49309,3.08643,999.0,0.37078652,1B,/players/ryan-mountcastle/18373/stats/batting,2,AL,Ryan Mountcastle,663624,18373,18373
NYY,Yankees,42.9248,131.363,147.92,28.8539,19.0776,6.29737,0.646961,2.83201,14.8803,14.6587,13.1697,0.170885,28.4419,1.71908,1.5041,0.163592,2.21605,1.31809,0.303266,0.21965,0.296047,0.342114,0.638161,0.282842,0.089033,0.192279,0.463041,0.122464,4.17103,0.256138,-0.132399,,13.8493,-3.62855,-0.518774,-0.0836827,-0.216082,0.285143,-3.886474907398224,1.6672118306159973,79.0057,129.6,3.013953488,129.6,3.013953488,2.41894,1.20548,1.47204,2.41894,-1.20548,3.03728,999.0,0.02564103,C,/players/jc-escarra/20084/stats/batting,9,AL,J.C. Escarra,641555,20084,20084
CHW,White Sox,30.1297,94.7003,103.716,21.2193,14.5386,3.8648,0.113189,2.70275,10.1699,11.4311,6.23574,0.0887061,23.6698,0.906979,1.03479,0.838469,1.8007,0.760292,0.202811,0.224068,0.275686,0.352889,0.628576,0.274922,0.060123,0.228217,0.263447,0.128821,3.22193,0.266953,-0.109725,,9.04374,-3.21114,0.322623,-0.0735432,-0.183268,0.279713,-3.4237435907125473,2.6474437713623047,73.5652,85.3,2.843333333,85.3,2.843333333,3.1156,1.17507,1.66177,3.1156,-1.17507,2.78431,999.0,0.0,C,/players/reese-mcguire/15674/stats/batting,4,AL,Reese McGuire,624512,15674,15674
NYY,Yankees,82.9261,309.733,341.042,76.5533,50.3762,15.6058,0.317467,10.2538,41.4689,37.4071,27.5953,1.45992,78.2444,1.78605,1.73581,0.191485,5.66338,3.86921,1.00596,0.247159,0.310795,0.398909,0.709704,0.308629,0.0809146,0.229428,0.352681,0.15175,3.74381,0.297346,-0.544143,,39.0713,-1.22549,0.319627,-0.15501,-0.699154,0.271244,-2.0211068987846375,-6.870091378688812,96.7204,356.4,4.293975903,356.4,4.293975903,3.58195,-0.0701431,0.772671,3.58195,0.0701431,3.96977,748.1300048828125,0.02097902,1B,/players/paul-goldschmidt/9218/stats/batting,9,AL,Paul Goldschmidt,502671,9218,9218
TOR,Blue Jays,36.4321,109.011,124.127,25.0904,17.1713,4.89416,0.141669,2.88328,13.583,11.7816,9.17703,0.072948,28.4089,3.7696,1.23635,0.932961,2.61698,1.01372,0.238361,0.230164,0.308758,0.357008,0.665766,0.295613,0.0739327,0.22887,0.323033,0.126844,3.56065,0.281263,-0.140993,,12.9087,-1.75782,-0.933726,-0.0932172,-0.23421,0.270003,-1.875072792172432,0.24183088541030884,88.7841,114.6,3.183333333,114.6,3.183333333,3.32812,-0.15982,1.6027,3.32812,0.15982,2.86306,999.0,0.0,2B/SS,/players/leo-jimenez/23782/stats/batting,14,AL,Leo Jiménez,677870,23782,23782
TEX,Rangers,73.2172,247.519,266.613,58.0214,38.8839,13.1203,0.953844,5.06329,28.2022,24.4609,13.4848,0.190952,64.3021,2.99252,1.67398,0.941802,3.50681,7.91832,2.17551,0.234411,0.280417,0.356494,0.636912,0.278432,0.0505784,0.241182,0.209711,0.122083,5.3727,0.294493,-0.284549,,24.0078,-7.49455,-1.0993,0.328536,0.0439865,0.264208,-6.947428558021784,0.35342395305633545,77.7509,224.8,3.079452054,224.8,3.079452054,2.00196,-0.300728,1.23617,2.00196,0.300728,3.35177,999.0,0.02970297,3B,/players/ezequiel-duran/23733/stats/batting,13,AL,Ezequiel Duran,677649,23733,23733
MIN,Twins,33.3658,114.977,125.2,25.5966,17.4973,4.84758,0.0794616,3.17227,11.6855,12.0114,8.36792,0.0684318,26.5479,0.696073,1.04093,0.11835,2.52371,0.25193,0.12901,0.222624,0.277104,0.34894,0.626044,0.274686,0.0668365,0.212044,0.315201,0.126315,1.91997,0.259849,0.015722,,10.8931,-3.90023,1.44059,-0.177343,-0.161621,0.249307,-4.144812539219856,2.2723588347434998,73.0068,100.3,3.039393939,100.3,3.039393939,2.37902,0.041153,1.58591,2.37902,-0.041153,2.88545,999.0,0.02409639,SS,/players/orlando-arcia/13185/stats/batting,8,AL,Orlando Arcia,606115,13185,13185
TEX,Rangers,27.7261,90.6018,99.124,19.1398,12.2543,4.38953,0.150947,2.34505,10.9921,9.62849,5.86046,0.0693312,23.2277,1.06988,0.831375,0.760432,0.812519,2.5032,0.474235,0.211252,0.265039,0.340682,0.60572,0.265558,0.0591225,0.23433,0.252305,0.12943,5.33557,0.255005,-0.0650317,,7.88972,-3.82254,2.00524,0.180241,0.115209,0.247556,-3.5202736854553223,2.5281893014907837,68.8821,72.5,2.589285714,72.5,2.589285714,2.11711,0.348772,1.67173,2.11711,-0.348772,2.77103,999.0,0.0,OF,/players/michael-helman/24605/stats/batting,13,AL,Michael Helman,680737,24605,24605
CLE,Guardians,28.7928,101.207,114.809,23.1092,15.4473,5.20156,0.147252,2.31313,12.5117,11.5677,11.1326,0.323081,23.8162,1.07209,1.04971,0.347083,1.59178,1.73695,0.725861,0.228336,0.308522,0.351207,0.659729,0.292082,0.0969667,0.207443,0.467439,0.122871,3.74746,0.273174,0.00375471,,11.6106,-1.95497,-0.0858922,-0.130279,-0.126524,0.24711,-1.8947234451770782,0.358440525829792,86.9328,98.1,3.38275862,98.1,3.38275862,2.99276,-0.15775,1.64118,2.99276,0.15775,2.81176,999.0,0.0,2B,/players/juan-brito/sa3009808/stats/batting,5,AL,Juan Brito,682877,sa3009808,sa3009808
NYY,Yankees,41.1868,147.473,160.177,35.3341,20.914,7.609,0.632339,6.17878,18.8407,18.934,10.0617,0.230295,33.59,1.35394,1.20481,0.082995,2.58476,0.580031,0.14756,0.239597,0.292015,0.425462,0.717477,0.308684,0.0628166,0.209706,0.299546,0.185864,3.59966,0.267703,-0.00992872,,18.3577,-0.568428,-0.282634,-0.156332,-0.166261,0.237828,-0.7799955159425735,-2.316551089286804,96.7581,169.2,4.126829268,169.2,4.126829268,3.71544,0.666518,1.41474,3.71544,-0.666518,3.11368,999.0,0.4245283,OF,/players/randal-grichuk/10243/stats/batting,9,AL,Randal Grichuk,545341,10243,10243
BAL,Orioles,22.8456,78.921,86.1382,18.3079,12.5335,3.54569,0.1363,2.09239,9.93105,8.78775,5.70183,0.0967779,18.7698,0.120933,0.874824,0.519628,0.846733,3.51276,0.904045,0.231977,0.281839,0.359896,0.641734,0.279937,0.066194,0.217903,0.303777,0.127918,5.50467,0.275148,0.0102065,,7.86173,-2.31616,1.23343,0.211786,0.221993,0.229023,-1.9276539981365204,1.201377883553505,78.8262,75.0,3.260869565,75.0,3.260869565,2.56235,-0.0940207,1.80272,2.56235,0.0940207,2.59637,999.0,0.0,OF,/players/leody-taveras/18900/stats/batting,2,AL,Leody Taveras,665750,18900,18900
HOU,Astros,15.8017,46.2918,52.3483,9.59705,5.65493,2.26964,0.0791257,1.59335,6.1878,5.50159,5.63424,0.0399966,16.3918,0.21421,0.16385,0.0442202,0.539749,1.26767,0.282254,0.207316,0.295302,0.363023,0.658325,0.29133,0.10763,0.313129,0.343723,0.155707,4.84311,0.281123,-0.0856982,,5.26201,-0.923348,1.83464,0.0622696,-0.0234286,0.22516,-0.899202873930335,1.298166036605835,85.8056,54.5,3.40625,54.5,3.40625,2.57406,0.252896,1.85914,2.57406,-0.252896,2.52114,999.0,0.01666667,OF,/players/taylor-trammell/19960/stats/batting,21,AL,Taylor Trammell,666211,19960,19960
SEA,Mariners,29.6373,97.947,112.336,19.9571,12.4056,3.25615,0.109188,4.1862,12.3468,12.7602,12.1046,0.116077,31.6891,1.80792,0.419493,0.0567768,1.62184,0.410396,0.141032,0.203754,0.301656,0.367446,0.669103,0.297077,0.107754,0.282093,0.381979,0.163692,2.60067,0.252371,-0.167234,,11.816,-1.45733,-3.08511,-0.148653,-0.315888,0.223614,-0.8825313448905945,-0.798281192779541,95.7202,102.3,3.41,102.3,3.41,4.27788,0.650595,1.52205,4.27788,-0.650595,2.9706,999.0,0.47560976,C/DH,/players/mitch-garver/15161/stats/batting,11,AL,Mitch Garver,641598,15161,15161
KCR,Royals,32.9385,86.955,99.0554,18.5381,12.807,3.70944,0.148479,1.8732,9.71019,9.06248,8.60631,0.0336786,27.7869,1.30912,0.51931,1.66568,2.00221,1.37881,0.325812,0.213192,0.292162,0.323893,0.616055,0.275998,0.0868838,0.280519,0.309726,0.110701,4.09695,0.288249,-0.119494,,8.72388,-2.98028,0.139623,-0.00744731,-0.126941,0.222698,-3.135239452123642,1.9594246298074722,74.3045,81.7,2.475757575,81.7,2.475757575,2.1332,0.890317,1.69057,2.1332,-0.890317,2.74591,999.0,0.0,C,/players/luke-maile/13355/stats/batting,7,AL,Luke Maile,571912,13355,13355
TEX,Rangers,43.8882,157.531,170.47,37.3986,25.5844,7.59817,0.263643,3.95241,18.1026,17.9572,9.50835,0.250133,27.3093,0.996388,1.56606,0.86808,3.15435,2.16881,0.733531,0.237405,0.282446,0.364255,0.646701,0.281545,0.0557774,0.1602,0.348173,0.126849,3.79937,0.261635,-0.0409603,,15.7812,-4.36114,-0.185224,-0.103229,-0.14419,0.222604,-4.183626964688301,0.49206338822841644,79.8951,144.0,3.272727272,144.0,3.272727272,2.51522,0.490029,1.44896,2.51522,-0.490029,3.06806,999.0,0.09302326,2B,/players/cody-freeman/25629/stats/batting,13,AL,Cody Freeman,683227,25629,25629
BOS,Red Sox,31.7344,110.192,124.295,26.7461,18.7798,5.05142,0.154009,2.76087,14.1818,12.494,11.5052,0.109602,32.0828,2.18509,0.332763,0.0799914,2.09992,1.61995,0.422006,0.242723,0.325536,0.366526,0.692061,0.307985,0.0925637,0.258118,0.35861,0.123803,3.77293,0.316925,-0.0467613,,14.1748,-0.511638,0.178209,-0.0624631,-0.109224,0.220675,-1.206898532807827,-0.9142623394727707,92.5072,129.7,4.053125,129.7,4.053125,4.23772,1.37645,1.64378,4.23772,-1.37645,2.80829,745.7100219726562,0.01449275,2B,/players/kristian-campbell/33644/stats/batting,3,AL,Kristian Campbell,692225,33644,33644
CLE,Guardians,97.7406,344.89,397.466,75.6312,44.6902,14.8564,0.80346,15.2812,43.8028,49.4693,42.9788,0.99623,107.859,5.23023,4.19255,0.175341,5.51589,2.48768,0.900837,0.219291,0.311712,0.399949,0.71166,0.311004,0.108132,0.271367,0.398471,0.180657,3.09026,0.267105,-0.678591,,46.3017,-0.662052,-1.56241,-0.478087,-1.15668,0.218307,-1.1721156369894743,-10.374308109283447,99.967,415.8,4.242857142,415.8,4.242857142,2.07926,-0.193518,0.475167,2.07926,0.193518,4.36644,736.8599853515625,0.02380952,1B,/players/rhys-hoskins/16472/stats/batting,5,AL,Rhys Hoskins,656555,16472,16472
SEA,Mariners,31.2485,99.6939,111.612,21.295,15.3265,3.91985,0.129843,1.91885,11.3918,10.1879,7.91622,0.0372,23.719,2.38258,1.17027,0.449102,1.82446,0.411953,0.13537,0.213604,0.284211,0.31327,0.597481,0.267407,0.0709262,0.212513,0.33375,0.0996658,2.96479,0.257571,0.00516248,,9.0513,-4.13653,-0.751522,-0.14197,-0.136807,0.216161,-3.388387143611908,1.659629464149475,75.2822,78.0,2.516129032,78.0,2.516129032,2.2498,-0.140573,1.60271,2.2498,0.140573,2.86305,999.0,0.03030303,C,/players/andrew-knizner/19514/stats/batting,11,AL,Andrew Knizner,668800,19514,19514
CLE,Guardians,91.2349,310.757,349.25,68.916,44.1493,13.0494,0.921515,10.7959,38.6645,37.0581,33.6885,0.286527,96.5623,2.14479,2.14485,0.514822,5.9109,2.22502,0.700207,0.221769,0.30037,0.373914,0.674283,0.296734,0.0964598,0.276485,0.348879,0.152145,3.55124,0.282764,-0.11062,,36.6385,-4.62807,0.257549,-0.367871,-0.478491,0.215672,-4.538390398025513,-5.374235361814499,90.137,331.2,3.639560439,331.2,3.639560439,3.29955,-2.58906,0.5574,3.29955,2.58906,4.2568,748.0800170898438,0.66666667,DH/OF,/players/george-valera/22541/stats/batting,5,AL,George Valera,671655,22541,22541
MIN,Twins,55.2536,176.973,200.085,35.9624,21.2733,7.33757,0.936917,6.41462,24.0861,20.8327,18.6861,0.517891,69.5404,2.90308,1.41957,0.10288,1.50203,4.08772,1.02688,0.203208,0.287784,0.363997,0.651782,0.286625,0.0933911,0.347555,0.268709,0.160789,5.60789,0.288447,0.0221428,,19.348,-4.2935,0.92767,0.117473,0.139616,0.215538,-4.2864620089530945,-0.49346303939819336,81.2314,177.8,3.232727272,177.8,3.232727272,1.29465,0.596455,1.14132,1.29465,-0.596455,3.47824,999.0,0.01538462,OF,/players/james-outman/24770/stats/batting,8,AL,James Outman,681546,24770,24770
