Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
TOR,Blue Jays,5.88096,4.59346,15.4123,19.2471,0.0,0.250888,0.0,93.3251,383.88,87.2224,41.855,38.5066,12.0192,87.3521,22.3946,0.304592,2.68712,3.71346,1.17457,8.42398,2.15966,3.9006,1.15909,0.22755,0.0583374,0.16921311616897583,,0.243096,0.289882,0.730272,3.74365,413.40000000000003,4.445161290322581,408.0,4.387096774193548,1.55375,1.47428,1.23034,-0.938125,0.533115,6.52287,1.23034,0.938125,4.28918,456.92999267578125,14,AL,Shane Bieber,669456,19427,19427
DET,Tigers,6.96918,7.94429,23.2994,23.2994,0.0,0.0,0.0,131.441,558.954,129.007,69.9352,64.3404,19.2195,110.204,41.8542,0.611165,5.5986,4.40549,1.2999,7.54587,2.86582,2.63305,1.31599,0.197162,0.0748795,0.12228222191333771,,0.252212,0.287343,0.701099,4.44221,476.30000000000007,3.6358778625954202,484.0,3.6946564885496183,1.54436,1.07852,1.57682,-1.33366,0.635636,8.88296,1.57682,1.33366,4.15249,672.3599853515625,6,AL,Justin Verlander,434378,8700,8700
MIN,Twins,5.74928,6.2773,18.044,27.8287,0.0,0.336311,0.0,105.274,439.302,102.741,52.0968,47.9291,15.4647,103.97,27.1985,0.734436,2.72478,4.0975,1.23429,8.88851,2.32522,3.82265,1.32209,0.236672,0.061913,0.1747586615383625,,0.250968,0.301011,0.718842,3.92232,442.7,4.2161904761904765,448.0,4.266666666666667,1.53496,1.20266,4.86801,-1.82233,0.18848,5.83774,4.86801,1.82233,4.74869,446.739990234375,8,AL,Zebby Matthews,805673,31827,31827
CLE,Guardians,7.12584,6.76958,22.7838,23.0586,0.0,0.227462,0.0,123.161,522.46,118.04,59.5843,54.8175,15.2987,111.946,40.4332,0.661349,5.58959,4.00581,1.28672,8.18051,2.95467,2.76867,1.11796,0.214268,0.0773902,0.13687758892774582,,0.247755,0.294225,0.721527,4.05312,504.90000000000003,4.104878048780488,506.0,4.1138211382113825,1.51777,1.50499,1.8995,0.0718316,0.354897,8.90787,1.8995,-0.0718316,4.5268,297.5799865722656,5,AL,Parker Messick,800048,31986,31986
ATH,Athletics,9.5868,9.83787,27.9385,27.9385,0.0,0.0,0.297004,160.814,682.773,159.347,88.5837,81.497,26.8954,137.489,51.0389,0.627559,4.41733,4.561,1.30825,7.69459,2.8564,2.69381,1.50521,0.201368,0.0747524,0.12661610543727875,,0.254014,0.286115,0.70515,4.63395,554.9000000000001,3.4465838509316775,563.0,3.4968944099378882,1.5093,1.12968,2.91567,-0.396412,1.38154,10.817,2.91567,0.396412,3.15795,719.739990234375,10,AL,Jeffrey Springs,605488,17677,17677
SEA,Mariners,8.502,7.8863,24.6854,24.6854,0.0,0.0,0.0,140.917,585.352,128.842,71.0566,65.3721,21.3101,126.297,41.1307,0.71485,4.93786,4.17516,1.20619,8.06629,2.62692,3.07062,1.36103,0.215762,0.0702666,0.14549581706523895,,0.238912,0.274541,0.705844,4.28932,563.7000000000002,3.997872340425533,546.0,3.872340425531915,1.5049,1.08205,3.44584,0.927915,0.633327,8.77068,3.44584,-0.927915,4.15556,333.2699890136719,11,AL,Bryce Miller,682243,29837,29837
KCR,Royals,8.96918,8.9736,26.3617,26.3617,0.0,0.0,0.304196,156.473,667.835,155.238,83.4113,76.7384,23.4167,132.898,51.4893,1.14675,6.30447,4.41383,1.32117,7.64399,2.96156,2.58107,1.34688,0.198998,0.0770988,0.12189877033233643,,0.254471,0.290529,0.70894,4.49002,563.5000000000001,3.612179487179488,576.0,3.6923076923076925,1.46964,1.4144,4.33425,0.692396,1.16275,12.0945,4.33425,-0.692396,3.44967,500.989990234375,7,AL,Seth Lugo,607625,12447,12447
ATH,Athletics,8.91261,10.4025,27.5895,27.5895,0.0,0.0,0.0,166.208,715.734,168.681,92.508,85.1074,24.282,134.004,52.8934,0.933258,10.4939,4.60848,1.33312,7.25618,2.86413,2.53347,1.31484,0.187226,0.0739009,0.11332491785287857,,0.258576,0.292271,0.688063,4.56599,572.8000000000001,3.4506024096385546,597.0,3.5963855421686746,1.44768,1.04495,3.43433,0.554573,1.46506,11.3323,3.43433,-0.554573,3.04658,647.3699951171875,10,AL,Luis Severino,622663,15890,15890
BAL,Orioles,9.05798,8.86139,25.2403,29.148,0.0,0.3002,0.0,145.569,609.024,153.287,77.7255,71.5075,23.6263,113.46,27.8036,0.880517,4.63021,4.42106,1.24402,7.01481,1.719,4.08075,1.46073,0.186298,0.0456527,0.14064478501677513,,0.265851,0.295016,0.698347,4.35466,514.4000000000001,3.523287671232877,545.0,3.732876712328767,1.41668,1.02385,2.09315,-2.48916,0.897022,10.1949,2.09315,2.48916,3.80397,420.67999267578125,2,AL,Zach Eflin,621107,13774,13774
HOU,Astros,6.57288,7.499,24.3189,28.7885,0.0,0.317465,0.0,129.892,547.275,118.705,64.6456,59.4739,19.505,125.853,45.4542,1.36635,5.1309,4.12086,1.26382,8.72015,3.14945,2.76878,1.35147,0.229963,0.0830555,0.14690705388784409,,0.238992,0.282354,0.727161,4.31777,508.6,3.9123076923076923,492.0,3.7846153846153845,1.40188,1.41472,1.23497,1.55537,0.416249,7.26301,1.23497,-1.55537,4.445,240.85000610351562,21,AL,Mike Burrows,681347,24728,24728
ATH,Athletics,8.05938,7.68569,23.2616,23.2616,0.0,0.0,0.0,126.425,538.332,112.365,65.5913,60.344,18.9039,129.393,50.2656,0.582456,7.80585,4.29581,1.28638,9.21131,3.57834,2.57419,1.34575,0.240359,0.0933729,0.1469862163066864,,0.233966,0.28154,0.712659,4.41004,491.50000000000006,3.900793650793651,467.0,3.7063492063492065,1.36503,1.24589,2.81097,-0.0916043,0.702063,8.91541,2.81097,0.0916043,4.06392,423.0,10,AL,Jacob Lopez,682052,25098,25098
TBR,Rays,8.60872,8.6362,21.8208,37.668,0.0,0.724907,0.765498,141.367,597.68,142.81,75.1934,69.1779,20.0364,109.281,37.7864,1.1417,5.70677,4.40416,1.2775,6.95731,2.40564,2.89208,1.2756,0.182843,0.0632218,0.11962077021598816,,0.257692,0.288968,0.690961,4.35459,515.6000000000001,3.6567375886524833,535.0,3.7943262411347516,1.33399,1.09901,3.1852,1.0192,0.816637,9.9603,3.1852,-1.0192,3.91115,737.22998046875,12,AL,Nick Martinez,607259,12730,12730
CLE,Guardians,4.89624,3.67679,0.0,66.4702,31.5573,3.11067,4.94376,68.3668,273.909,51.8824,24.2355,22.2967,5.57694,88.3038,19.5774,1.51671,3.50151,2.9352,1.04524,11.6246,2.57723,4.51049,0.734165,0.322384,0.0714744,0.25090988725423813,,0.206843,0.295035,0.741913,2.62509,570.2,8.38529411764706,538.0,7.911764705882353,1.31535,1.12139,2.0477,0.405722,1.91369,0.0,2.0477,-0.405722,2.44841,39.65999984741211,5,AL,Cade Smith,671922,27867,27867
NYY,Yankees,7.18869,6.68152,21.1302,30.7528,0.0,0.338864,0.0,122.085,512.602,111.412,58.8798,54.1694,17.2613,117.714,41.0835,1.06623,4.84108,3.99334,1.2491,8.6778,3.02865,2.86524,1.27249,0.22964,0.0801469,0.1494930163025856,,0.238734,0.28384,0.729493,4.17329,503.10000000000014,4.123770491803279,487.0,3.9918032786885247,1.2901,1.60079,3.80004,-0.0456134,0.292049,7.46741,3.80004,0.0456134,4.6106,231.5800018310547,9,AL,Ryan Weathers,677960,23796,23796
NYY,Yankees,6.86763,7.63467,20.8177,33.8084,0.0,0.465647,0.0,121.498,517.733,115.622,62.8965,57.8648,17.0433,121.018,43.6508,0.855915,4.90143,4.28637,1.31092,8.96447,3.23345,2.77241,1.26249,0.233746,0.0843114,0.14943471550941467,,0.246435,0.297715,0.711726,4.16547,479.70000000000005,3.9644628099173556,479.0,3.958677685950413,1.27712,1.10081,3.09299,-0.24062,0.575675,6.56877,3.09299,0.24062,4.23243,292.92999267578125,9,AL,Will Warren,701542,30182,30182
TBR,Rays,6.31501,6.52706,15.3262,36.1073,0.0,2.57855,0.163964,107.575,448.856,97.487,52.9367,48.7017,14.3251,104.462,32.7663,1.57753,5.55905,4.07451,1.21081,8.73959,2.74131,3.1881,1.19847,0.23273,0.0729997,0.15973081439733505,,0.237466,0.285052,0.701614,3.99293,477.8,4.424074074074074,461.0,4.268518518518518,1.27021,1.19513,2.20644,1.0386,0.273778,5.88162,2.20644,-1.0386,4.63496,497.3999938964844,12,AL,Ian Seymour,693855,27932,27932
CHW,White Sox,3.86531,4.329,2.4337,66.3521,6.39309,14.68,2.44577,80.088,333.197,66.1952,33.2511,30.591,6.67494,95.6318,31.252,1.61277,2.59313,3.4377,1.21675,10.7468,3.51199,3.06002,0.750106,0.287013,0.0937945,0.1932186856865883,,0.221129,0.302064,0.728655,3.09825,514.3,6.428749999999999,489.0,6.1125,1.20921,1.01467,5.18561,-1.50148,0.709128,0.657932,5.18561,1.50148,4.0545,508.010009765625,4,AL,Grant Taylor,691799,33927,33927
HOU,Astros,7.73504,8.6862,24.9555,24.9555,0.0,0.0,0.0,137.779,590.816,126.658,78.0345,71.7918,21.8642,124.868,57.9783,0.468223,5.24362,4.68958,1.34009,8.15666,3.78726,2.15371,1.42821,0.211349,0.0981326,0.11321636289358139,,0.240066,0.275148,0.6921,4.76211,481.40000000000003,3.4884057971014495,465.0,3.369565217391304,1.12512,0.65374,4.71438,1.04435,1.17768,8.71155,4.71438,-1.04435,3.42976,475.04998779296875,21,AL,Cristian Javier,664299,17606,17606
CLE,Guardians,7.16321,9.47671,26.6254,26.6254,0.0,0.0,0.0,151.441,637.987,152.976,83.9207,77.207,25.3512,125.327,38.4128,1.03671,5.90404,4.58834,1.26379,7.44808,2.28283,3.26265,1.5066,0.196442,0.0602094,0.13623253256082535,,0.257679,0.288098,0.689354,4.53411,530.1000000000001,3.510596026490067,548.0,3.629139072847682,1.10874,0.797088,3.1956,-0.327689,1.02931,9.76451,3.1956,0.327689,3.62759,610.5499877929688,5,AL,Slade Cecconi,677944,27500,27500
TBR,Rays,3.5135,4.0307,0.108699,62.3287,18.5618,11.6519,5.21494,63.1288,254.031,50.0734,23.6089,21.7202,6.12817,80.0895,17.4291,1.72007,2.33795,3.09656,1.06928,11.418,2.4848,4.59515,0.873667,0.315274,0.0686102,0.24666406214237213,,0.213748,0.296834,0.74493,2.79913,508.4000000000001,8.069841269841271,483.0,7.666666666666667,1.0999,0.919849,2.37537,-1.02644,1.39852,0.0,2.37537,1.02644,3.1353,149.92999267578125,12,AL,Griffin Jax,643377,20253,20253
BAL,Orioles,7.08736,6.50646,17.5519,29.3122,0.0,0.500893,0.0,109.588,462.92,107.539,58.1787,53.5244,16.4446,94.1621,33.1899,0.428151,3.28806,4.39572,1.28416,7.7331,2.72573,2.83707,1.35052,0.203409,0.0716969,0.13171223551034927,,0.252178,0.288425,0.701323,4.36601,420.40000000000003,3.8218181818181822,426.0,3.8727272727272726,1.06146,0.761701,1.87443,0.69036,0.441131,6.60504,1.87443,-0.69036,4.41182,999.0,2,AL,Dean Kremer,665152,19350,19350
ATH,Athletics,6.27622,7.47719,22.3523,22.3523,0.0342304,0.0,0.0,122.877,526.2,122.808,69.3153,63.7701,20.2377,106.241,39.6363,0.787514,6.18391,4.67077,1.322,7.78151,2.90312,2.6804,1.48229,0.201902,0.0753255,0.1265767738223076,,0.255647,0.289826,0.694414,4.66568,418.40000000000003,3.401626016260163,429.0,3.4878048780487805,1.02824,0.764418,2.28255,-1.16012,0.785888,6.81862,2.28255,1.16012,3.95215,748.3699951171875,10,AL,Aaron Civale,650644,19479,19479
TEX,Rangers,4.70545,5.92326,15.5563,26.821,0.0,0.649674,0.0,91.5851,389.41,88.6752,47.5452,43.7416,11.8796,81.0273,30.1768,0.662028,4.04491,4.29845,1.29772,7.96249,2.96546,2.68508,1.1674,0.208077,0.0774938,0.13058337569236755,,0.249657,0.292799,0.697578,4.17291,365.80000000000007,3.97608695652174,368.0,4.0,1.01638,0.679863,2.58166,-1.4177,0.108567,4.72121,2.58166,1.4177,4.85524,731.97998046875,13,AL,Kumar Rocker,677958,31843,31843
CHW,White Sox,5.70361,8.638,20.7907,31.6139,0.0,0.287947,0.981388,126.435,549.004,124.91,67.5385,62.1354,16.3902,104.11,50.2946,2.24714,5.8748,4.42299,1.38573,7.41084,3.58013,2.06999,1.16671,0.189634,0.0916108,0.0980229377746582,,0.253451,0.291457,0.707127,4.5063,450.60000000000014,3.5761904761904773,462.0,3.6666666666666665,0.994253,0.924707,4.05551,-0.830582,0.773106,8.53326,4.05551,0.830582,3.96919,717.8099975585938,4,AL,Anthony Kay,641743,20387,20387
HOU,Astros,3.16822,2.60671,0.0,64.7288,12.0112,20.35,4.33828,67.3706,278.355,50.5261,25.4692,23.4317,6.67766,90.1968,27.8125,0.720472,3.81843,3.13023,1.1628,12.0493,3.71545,3.24303,0.892065,0.324035,0.0999173,0.22411784529685974,,0.204788,0.292617,0.766335,3.15456,501.0999999999999,7.479104477611939,468.0,6.985074626865671,0.992693,0.976828,0.593366,-0.148267,1.07897,0.0,0.593366,0.148267,3.56137,183.08999633789062,21,AL,Bryan Abreu,650556,16609,16609
CHW,White Sox,7.17066,10.28,26.6361,26.6361,0.0,0.0,0.0,151.082,653.898,152.871,84.0517,77.3276,22.0975,117.329,53.8494,1.62088,7.52938,4.60643,1.36827,6.98935,3.20783,2.17884,1.31636,0.179431,0.0823514,0.09707911312580109,,0.258002,0.288624,0.697838,4.70214,497.00000000000006,3.2913907284768213,517.0,3.423841059602649,0.965321,1.0074,2.52665,-0.257484,1.22076,9.40315,2.52665,0.257484,3.37232,999.0,4,AL,Davis Martin,663436,21448,21448
TOR,Blue Jays,5.51863,5.55596,15.4473,24.4628,0.0,0.380568,0.0,90.5619,378.15,87.1217,50.0672,46.0619,16.0979,87.7551,24.4214,0.316763,3.70033,4.57761,1.23168,8.72107,2.42699,3.59337,1.5998,0.232064,0.0645812,0.16748305410146713,,0.248899,0.288509,0.690693,4.43953,342.3999999999999,3.7626373626373617,339.0,3.7252747252747254,0.964697,0.469135,2.20188,0.170479,0.447535,5.72199,2.20188,-0.170479,4.40329,574.8900146484375,14,AL,Max Scherzer,453286,3137,3137
BOS,Red Sox,4.01439,3.27813,0.0,56.0259,28.5398,2.43326,3.83731,55.665,227.092,39.4096,20.581,18.9345,5.0387,76.3291,23.797,0.724893,1.90071,3.06136,1.13548,12.341,3.84754,3.2075,0.814665,0.336115,0.10479,0.23132462799549103,,0.195683,0.28636,0.759106,2.95438,478.5000000000001,8.54464285714286,442.0,7.892857142857143,0.940207,0.906789,1.60088,-0.750533,1.85384,0.0,1.60088,0.750533,2.52821,63.970001220703125,3,AL,Aroldis Chapman,547973,10233,10233
BOS,Red Sox,5.07162,4.5141,14.4823,30.6204,0.0,0.730184,0.0,93.3076,401.352,83.9417,48.2244,44.3664,12.2078,89.0597,40.3446,0.953896,5.54086,4.27937,1.33201,8.59027,3.89145,2.20747,1.1775,0.221899,0.100522,0.1213773712515831,,0.236145,0.282196,0.709563,4.40232,366.20000000000005,3.937634408602151,353.0,3.795698924731183,0.934902,0.939181,1.48764,2.69872,0.149665,4.67334,1.48764,-2.69872,4.80045,523.4600219726562,3,AL,Johan Oviedo,670912,22487,22487
TEX,Rangers,3.74288,3.59912,12.1428,40.5631,0.0063938,2.4212,1.24041,101.857,437.979,91.046,52.0176,47.8562,12.8373,95.8028,47.295,2.0782,3.23347,4.22852,1.35819,8.46503,4.17893,2.02564,1.13429,0.218738,0.107985,0.11075373739004135,,0.234987,0.280508,0.717158,4.38065,408.30000000000007,4.002941176470589,391.0,3.8333333333333335,0.913292,0.669981,3.71642,1.66144,0.357281,4.81122,3.71642,-1.66144,4.52363,729.1799926757812,13,AL,Jacob Latz,656641,21306,21306
BOS,Red Sox,3.4815,4.36845,8.56267,31.8446,0.0,0.587872,0.0,70.662,306.647,67.8572,35.1528,32.3405,6.94108,66.78,30.5136,0.814762,2.65,4.11911,1.39213,8.50556,3.88641,2.18854,0.884064,0.217775,0.099507,0.11826769262552261,,0.248122,0.304943,0.713093,3.92997,298.49999999999994,4.204225352112675,300.0,4.225352112676056,0.872496,0.779304,4.29076,-0.185942,0.411057,3.63145,4.29076,0.185942,4.45192,999.0,3,AL,Patrick Sandoval,663776,19447,19447
ATH,Athletics,6.51821,6.77767,19.752,25.8892,0.0,0.307377,0.0,113.123,485.292,107.007,62.055,57.0906,17.2869,99.8719,44.7213,0.810629,4.37594,4.5421,1.34127,7.94575,3.558,2.23321,1.37534,0.205797,0.0921534,0.11364398896694183,,0.24532,0.281223,0.703174,4.65806,401.90000000000003,3.5566371681415934,397.0,3.5132743362831858,0.858959,0.771944,2.33413,-0.386051,0.619076,6.90999,2.33413,0.386051,4.17456,733.9500122070312,10,AL,Luis Morales,806960,32227,32227
BOS,Red Sox,3.0914,2.76039,7.14423,15.5397,0.0,0.801715,0.213832,46.1161,194.477,40.8754,20.8835,19.2128,4.44836,47.0007,17.0033,0.433507,2.39989,3.74956,1.25507,9.17264,3.31836,2.76421,0.86814,0.241678,0.0874312,0.15424689650535583,,0.233476,0.29466,0.716254,3.61299,225.60000000000005,4.9043478260869575,219.0,4.760869565217392,0.856204,0.735626,2.31056,0.352673,0.83289,2.57642,2.31056,-0.352673,3.88948,273.70001220703125,3,AL,Connelly Early,813349,33666,33666
CLE,Guardians,5.68939,6.74009,18.3398,23.1489,0.0,0.296319,0.0,105.019,456.85,107.011,57.1537,52.5814,15.0548,85.2765,40.276,0.768731,3.95805,4.50616,1.40248,7.30809,3.4516,2.1173,1.29017,0.186662,0.0881601,0.09850164502859116,,0.259347,0.294462,0.714151,4.6383,352.3,3.355238095238095,368.0,3.5047619047619047,0.850609,0.636449,1.88773,0.568026,0.592709,5.71615,1.88773,-0.568026,4.20972,999.0,5,AL,Logan Allen,671106,27589,27589
BOS,Red Sox,4.27677,3.11234,0.0,57.4936,5.11528,19.2017,2.14628,63.9766,261.898,54.9697,25.8734,23.8035,6.25723,70.8951,17.9192,0.899511,2.83438,3.34859,1.13931,9.97326,2.52081,3.95638,0.880244,0.270697,0.0684204,0.2022765651345253,,0.227953,0.297041,0.733142,3.1635,436.79999999999995,6.824999999999999,422.0,6.59375,0.850077,0.834999,1.84012,-2.38228,0.867865,0.0,1.84012,2.38228,3.84285,627.6599731445312,3,AL,Garrett Whitlock,676477,20191,20191
NYY,Yankees,4.07409,4.10444,0.0,60.4127,32.2197,1.76031,4.33457,61.5345,250.384,48.7283,24.8658,22.8765,6.67442,73.3127,20.3808,1.73373,2.20977,3.34591,1.12309,10.7227,2.98088,3.59714,0.976196,0.2928,0.0813981,0.21140239387750626,,0.213914,0.28452,0.740289,3.26374,493.29999999999995,7.9564516129032254,467.0,7.532258064516129,0.800414,0.761596,2.15682,-1.28953,2.06859,0.0,2.15682,1.28953,2.24188,63.720001220703125,9,AL,David Bednar,670280,19569,19569
SEA,Mariners,3.65925,3.15743,0.0,60.7029,33.9686,2.18756,5.26758,62.2277,254.44,45.0329,21.8641,20.1149,4.93051,76.6975,24.7921,1.96065,3.53283,2.90923,1.12209,11.0928,3.58568,3.09363,0.7131,0.301436,0.0974377,0.20399849861860275,,0.199159,0.27755,0.762225,3.06565,525.3,8.47258064516129,490.0,7.903225806451613,0.772178,0.87599,1.34779,2.99233,2.19846,0.0,1.34779,-2.99233,2.06872,41.310001373291016,11,AL,Andrés Muñoz,662253,20373,20373
DET,Tigers,4.27876,3.64284,0.0626617,61.6112,7.61433,15.358,4.37212,64.4547,266.901,56.5485,26.0519,23.9677,5.54838,65.349,20.3806,1.17182,2.40896,3.34668,1.19354,9.12488,2.8458,3.20644,0.774737,0.244844,0.0763599,0.16848363727331161,,0.23165,0.294434,0.735631,3.28717,415.59999999999997,6.4937499999999995,406.0,6.34375,0.764282,0.731748,0.990446,-0.555176,0.901441,0.0,0.990446,0.555176,3.79808,486.8299865722656,6,AL,Will Vest,676684,19769,19769
ATH,Athletics,3.52803,4.16155,10.2503,26.4494,0.0,1.32707,0.0,71.1003,304.816,68.5894,36.3856,33.4748,8.94199,66.8531,25.1096,1.10474,4.21505,4.23729,1.31784,8.46237,3.17841,2.66245,1.13189,0.219323,0.0823762,0.13694649934768677,,0.248971,0.298691,0.706002,4.12688,286.29999999999995,4.032394366197183,289.0,4.070422535211268,0.75793,0.650299,2.93692,-0.517229,0.355888,2.59266,2.93692,0.517229,4.52548,748.1199951171875,10,AL,J.T. Ginn,669372,27889,27889
MIN,Twins,6.49928,7.73748,21.4472,33.0359,0.0,0.520198,3.44574,122.299,534.934,118.973,69.9245,64.3306,16.5803,110.079,54.9785,0.597348,5.09248,4.73411,1.42235,8.10078,4.04588,2.00223,1.22015,0.205781,0.102776,0.10300519317388535,,0.250543,0.294062,0.690114,4.57095,428.3000000000002,3.5106557377049197,433.0,3.5491803278688523,0.753496,0.431675,1.48761,-0.525426,1.12846,7.15916,1.48761,0.525426,3.49539,310.04998779296875,8,AL,Mick Abel,690953,27756,27756
TOR,Blue Jays,5.14021,4.94173,11.8994,29.558,0.0,0.601633,0.0,86.8298,368.429,84.5867,45.2377,41.6187,13.0952,74.1799,26.4269,0.777448,4.52381,4.31382,1.27852,7.68883,2.73917,2.80699,1.35734,0.201341,0.0717286,0.12961283326148987,,0.250644,0.285734,0.709708,4.45646,321.9000000000001,3.700000000000001,325.0,3.735632183908046,0.747217,0.62475,2.50808,-0.484471,0.222945,5.85989,2.50808,0.484471,4.70274,712.5599975585938,14,AL,José Berríos,621244,14168,14168
NYY,Yankees,6.23319,5.07685,13.2115,36.8964,0.0,0.320746,0.0,97.0894,416.052,82.0118,49.8788,45.8885,13.3047,96.4234,47.2778,1.22552,4.23204,4.25377,1.33166,8.93826,4.38256,2.03951,1.23332,0.231758,0.113634,0.11812365055084229,,0.224972,0.269637,0.717591,4.52193,383.7000000000001,3.9556701030927846,355.0,3.6597938144329896,0.74136,0.778752,2.53854,-0.0563673,0.28792,5.45978,2.53854,0.0563673,4.61611,351.6099853515625,9,AL,Luis Gil,661563,21052,21052
DET,Tigers,4.63292,4.24726,4.3934,44.7343,0.0,4.68941,0.0,74.2332,315.531,64.0188,35.2983,32.4744,8.75767,84.4232,31.5445,1.41053,3.9494,3.93718,1.28734,10.2354,3.82444,2.67632,1.06178,0.267559,0.0999726,0.16758619993925095,,0.228608,0.295741,0.723448,3.82869,350.5000000000001,4.736486486486488,333.0,4.5,0.73815,0.575527,2.39809,-0.801819,0.311445,2.68715,2.39809,0.801819,4.58474,999.0,6,AL,Drew Anderson,623454,15130,15130
KCR,Royals,3.83273,3.0378,0.120238,60.6953,2.97605,18.8085,3.34214,62.7693,256.535,52.2734,26.6692,24.5357,7.67023,68.3748,18.6723,1.23075,2.93071,3.51798,1.13026,9.80373,2.67727,3.66183,1.09977,0.266532,0.0727865,0.19374551624059677,,0.222504,0.280723,0.7354,3.57759,393.6000000000001,6.2476190476190485,372.0,5.904761904761905,0.735743,0.608262,1.65595,0.712632,0.864728,0.0,1.65595,-0.712632,3.84703,717.4500122070312,7,AL,Matt Strahm,621381,13799,13799
CHW,White Sox,6.95283,9.08406,25.9203,25.9203,0.0,0.0,0.0,143.257,623.957,138.369,82.8783,76.2481,23.9877,134.278,62.845,0.680388,5.8644,4.79022,1.40457,8.43591,3.94819,2.13666,1.507,0.215204,0.10072,0.11448418349027634,,0.249203,0.288128,0.705929,4.87614,465.2,3.2531468531468533,464.0,3.2447552447552446,0.731514,0.619746,1.33343,-0.777313,1.51699,8.16829,1.33343,0.777313,2.97735,999.0,4,AL,Sean Burke,680732,29878,29878
TBR,Rays,3.83075,4.23149,11.0879,24.8303,0.0,0.747959,0.0,73.3508,316.775,59.7137,36.5737,33.6478,8.15026,80.1438,39.5699,0.944527,4.04018,4.12852,1.35354,9.83349,4.85515,2.02537,1.00002,0.252999,0.124915,0.1280844584107399,,0.2186,0.278917,0.71364,4.17802,317.80000000000007,4.353424657534248,293.0,4.013698630136986,0.695972,0.698912,2.37403,-2.07219,0.289125,3.34919,2.37403,2.07219,4.6145,748.1500244140625,12,AL,Joe Boyle,671212,29608,29608
SEA,Mariners,3.11154,3.03499,0.0692121,59.0691,4.11859,19.4401,2.15065,60.421,251.496,49.1606,23.1839,21.3292,5.03747,71.5132,23.596,1.51044,2.91477,3.17709,1.20416,10.6522,3.51473,3.03074,0.750355,0.284351,0.0938222,0.19052842259407043,,0.218506,0.297256,0.754483,3.16812,414.1,6.901666666666667,394.0,6.566666666666666,0.693173,0.655819,1.54263,0.0727782,0.942421,0.0,1.54263,-0.0727782,3.74344,737.1400146484375,11,AL,Matt Brash,666374,25756,25756
MIN,Twins,2.46889,3.01774,6.78501,19.3292,1.37236,0.562874,0.0,48.2211,203.396,44.5056,24.4675,22.5101,6.4272,49.3241,16.4906,0.429486,2.07644,4.20129,1.26493,9.20587,3.07782,2.99104,1.19958,0.242503,0.0810764,0.1614263504743576,,0.240794,0.295004,0.702501,3.97723,217.40000000000003,4.529166666666668,215.0,4.479166666666667,0.671902,0.451789,2.15668,-0.54462,0.759457,1.72254,2.15668,0.54462,3.98739,999.0,8,AL,David Festa,701581,30056,30056
TEX,Rangers,3.94397,3.74068,7.29776,26.8255,0.0,0.938302,0.0,61.9642,255.381,59.1259,31.6322,29.1016,9.05929,54.3789,14.086,0.750335,1.85323,4.22687,1.18152,7.89827,2.04593,3.86049,1.31582,0.212932,0.0551569,0.15777558460831642,,0.246932,0.284464,0.68694,4.05229,258.69999999999993,4.172580645161289,257.0,4.145161290322581,0.671358,0.34305,1.4642,0.768574,0.705994,3.17496,1.4642,-0.768574,4.05867,999.0,13,AL,Cody Bradford,674003,27597,27597
SEA,Mariners,3.93749,2.63286,0.0,62.0702,3.06606,18.4642,4.01663,64.6646,266.528,57.409,26.3524,24.2442,4.94674,60.0437,17.5866,1.21909,3.35896,3.3743,1.15976,8.35687,2.44769,3.41418,0.688487,0.225281,0.0659838,0.1592969298362732,,0.233766,0.290501,0.714604,3.24427,415.3,6.389230769230769,404.0,6.2153846153846155,0.67033,0.589401,3.13604,-1.80981,0.925542,0.0,3.13604,1.80981,3.76594,999.0,11,AL,Jose A. Ferrer,678606,24017,24017
HOU,Astros,4.47664,4.76308,14.7928,22.6142,0.0,0.380316,0.0,82.2678,363.543,77.0668,45.5692,41.9237,10.5858,79.1084,41.8874,0.372328,5.18988,4.5864,1.44594,8.65437,4.58243,1.8886,1.15808,0.217604,0.11522,0.10238390415906906,,0.243523,0.293162,0.704717,4.60146,288.30000000000007,3.515853658536586,284.0,3.4634146341463414,0.666463,0.337542,3.12265,-1.49637,0.436681,4.75826,3.12265,1.49637,4.41776,999.0,21,AL,Lance McCullers Jr.,621121,14120,14120
