year,fantasy_team,player_name,fg_id,mlb_team,position,salary,contract_year,status,eligibility,G,AB,PA,R,HR,RBI,SB,AVG,IP,W,SV,ERA,WHIP,SO,is_pitcher,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,production_value,auction_value,surplus,production_surplus
2023,R&R,Carlos Hernandez,22713,KC,P,10,a,act,P,67,,,,,,,,70.0,1.0,4.0,5.27,1.33,77.0,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6246643343229642,2.1583742116327964,-0.4971066123462225,0.12952526054214492,2.748790527485016,-1.8666237847134237,0.0,0.0,-10.0,-10.0
2023,R&R,Mike Baumann,20206,Bal,P,10,a,act,P,60,,,,,,,,64.2,10.0,0.0,3.76,1.31,61.0,True,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,1.7098808689558516,0.32440939516372375,0.17501464343662962,5.542638240889539,0.9272239286910988,5.153242000523857,3.7064921319848323,-6.293507868015167,-4.846757999476143
2023,Thunder & Lightning,Randy Vasquez,24719,NYY,P,10,a,act,P,11,,,,,,,,37.2,2.0,0.0,2.87,1.27,33.0,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9250175192711984,0.45447583729583196,0.16656421407490127,2.2127242373085982,-2.4026900748898417,0.0,0.0,-10.0,-10.0
2023,Shrooms,Andrew Kittredge,12828,TB,P,10,a,act,P,14,,,,,,,,11.2,2.0,1.0,3.09,1.2,10.0,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.15616608358074105,0.28030833917309045,0.11699765637258508,0.084476743342642,1.3046154891357253,-3.3107988230627146,0.0,0.0,-10.0,-10.0
2023,Thunder & Lightning,Wandy Peralta,14295,NYY,P,10,a,act,P,63,,,,,,,,54.0,4.0,4.0,2.83,1.22,51.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6246643343229642,1.429572529782761,0.6771097435135307,0.36000949208583527,4.4246894330384245,-0.19072487916001535,0.0,0.0,-10.0,-10.0
2023,Dancing With Dingos,Danny Coulombe,13293,Bal,P,10,a,act,P,61,,,,,,,,51.1,5.0,2.0,2.81,1.11,58.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.3123321671614821,1.6257883672039244,0.6489729528786099,0.5867978577889071,4.84055801169959,0.22514369950115043,1.2512834629499445,1.0,-9.0,-8.748716537050056
2023,Thunder & Lightning,Max Kepler,12144,Min,OF,9,a,act,OF,130,438.0,491.0,72.0,24.0,66.0,1.0,0.26,,,,,,,False,2.2624650616404223,1.9719274221157137,2.1397246196340967,0.0965337384400726,0.500412518184354,0.0,0.0,0.0,0.0,0.0,6.97106336001466,2.6647976789163756,14.810173569695735,19.415954247888745,10.415954247888745,5.810173569695735
2023,Shrooms,Ty France,17982,Sea,1B,9,y,act,"1B,CI",158,587.0,665.0,79.0,12.0,58.0,1.0,0.25,,,,,,,False,2.482426942633241,0.9859637110578569,1.8803640596784486,0.0965337384400726,0.3761215085465506,0.0,0.0,0.0,0.0,0.0,5.821409960356169,1.5151442792578846,8.420733002163875,11.039476744434912,2.0394767444349124,-0.5792669978361253
2023,On a Bender,Garrett Whitlock,20191,Bos,P,9,a,act,P,22,,,,,,,,71.2,5.0,1.0,5.15,1.33,72.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.15616608358074105,2.018220042046251,-0.4368541690416066,0.1317456935800103,3.535944316832062,-1.0794699953663778,0.0,0.0,-9.0,-9.0
2023,Livn Lex,Michael Kopech,17282,CWS,P,9,a,act,P,30,,,,,,,,129.1,5.0,0.0,5.43,1.59,134.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.756131744919412,-1.0830755071285747,-1.230845873731653,3.108877030725851,-1.506537281472589,0.0,0.0,-9.0,-9.0
2023,On a Bender,Adam Duvall,10950,Bos,OF,8,a,act,OF,92,320.0,353.0,45.0,21.0,58.0,4.0,0.247,,,,,,,False,1.4140406635252638,1.7254364943512495,1.8803640596784486,0.3861349537602904,0.15687343587674027,0.0,0.0,0.0,0.0,0.0,5.562849607191993,1.2565839260937084,6.983729458179834,9.155582883721616,1.1555828837216158,-1.016270541820166
2023,Mean Machine,Logan O'Hoppe,24729,LAA,C,8,a,act,C,51,182.0,199.0,23.0,14.0,29.0,0.0,0.236,,,,,,,False,0.7227318946906904,1.1502909962341663,0.9401820298392243,0.0,-0.011227019727574526,0.0,0.0,0.0,0.0,0.0,2.8019779010365062,-1.504287780061778,0.0,0.0,-8.0,-8.0
2023,On a Bender,Tyler Glasnow,14374,TB,P,8,b,act,P,21,,,,,,,,120.0,10.0,0.0,3.53,1.08,162.0,True,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,4.540995094604065,0.8285367787309502,1.5356291895536789,10.238494396222027,5.623080084023587,31.251450231881556,22.477743988310547,14.477743988310547,23.251450231881556
2023,Thunder & Lightning,Julio Rodriguez,23697,Sea,OF,7,br,act,OF,155,654.0,714.0,102.0,32.0,103.0,37.0,0.275,,,,,,,False,3.2051588373239315,2.6292365628209513,3.339267209428969,3.5717483222826862,1.2394003823931683,0.0,0.0,0.0,0.0,0.0,13.984811314249708,9.678545633151423,53.79055298017297,70.51874920417497,63.518749204174966,46.79055298017297
2023,Gusteroids,Adley Rutschman,26288,Bal,C,7,br,act,C,154,588.0,687.0,84.0,20.0,80.0,1.0,0.277,,,,,,,False,2.6395425719138257,1.6432728517630948,2.5936055995564806,0.0965337384400726,1.1733281610942297,0.0,0.0,0.0,0.0,0.0,8.146282922767703,3.840017241669419,21.341703465786093,27.97870910247708,20.97870910247708,14.341703465786093
2023,Kerry & Mitch,Kerry Carpenter,25961,Det,OF,7,a,act,OF,118,418.0,459.0,57.0,20.0,64.0,6.0,0.278,,,,,,,False,1.7911181737986674,1.6432728517630948,2.0748844796451844,0.5792024306404356,0.8550734550565762,0.0,0.0,0.0,0.0,0.0,6.943551390903959,2.637285709805675,14.657270014954095,19.215499580073253,12.215499580073253,7.657270014954095
2023,Gusteroids,Spencer Torkelson,27465,Det,1B,7,br,act,"1B,CI",159,606.0,684.0,88.0,31.0,94.0,3.0,0.233,,,,,,,False,2.765235075338294,2.5470729202327966,3.0474865794788646,0.2896012153202178,-0.12859900456910167,0.0,0.0,0.0,0.0,0.0,8.520796785801071,4.214531104702787,23.42314302859633,30.70745060784077,23.70745060784077,16.42314302859633
2023,HAMMERHEADS,MJ Melendez,22197,KC,OF,7,br,act,"OF,C",148,533.0,602.0,65.0,16.0,56.0,6.0,0.235,,,,,,,False,2.0425031806476035,1.3146182814104757,1.8155239196895365,0.5792024306404356,-0.059621987914398725,0.0,0.0,0.0,0.0,0.0,5.6922258244736526,1.3859601433753683,7.702764996559324,10.098229575205938,3.098229575205938,0.7027649965593241
2023,Dancing With Dingos,Michael Brantley,4106,Hou,UT,7,a,act,OF,15,54.0,57.0,7.0,2.0,7.0,0.0,0.278,,,,,,,False,0.21996188099281883,0.16432728517630946,0.22694048996119207,0.0,0.11046403486376821,0.0,0.0,0.0,0.0,0.0,0.7216936909940885,-3.5845719901041955,0.0,0.0,-7.0,-7.0
2023,Dancing With Dingos,Bobby Witt Jr.,25764,KC,3B,7,br,act,"SS,CI,3B,MI",158,641.0,694.0,97.0,30.0,96.0,49.0,0.276,,,,,,,False,3.0480432080433464,2.464909277644642,3.112326719467777,4.730153183563558,1.2469256577159926,0.0,0.0,0.0,0.0,0.0,14.602358046435315,10.296092365337032,57.222698828778796,75.01824993284745,68.01824993284745,50.222698828778796
2023,On a Bender,George Kirby,25436,Sea,P,7,br,act,P,31,,,,,,,,190.2,13.0,0.0,3.35,1.04,172.0,True,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,4.821303433777155,1.5888108434537533,2.767097646073129,13.510545256637371,8.895130944438932,49.43656107726827,35.557465503590834,28.557465503590834,42.43656107726827
2023,Dancing With Dingos,Andrew Heaney,15423,Tex,P,7,a,act,P,34,,,,,,,,147.1,10.0,0.0,4.15,1.38,151.0,True,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,4.232655921513666,0.2815245159249913,-0.049859389768917385,7.797654381003072,3.1822400688046324,17.685968481705544,12.720711159559261,5.7207111595592615,10.685968481705544
2023,Dancing With Dingos,Jhoan Duran,21029,Min,P,7,b,act,P,59,,,,,,,,62.1,3.0,27.0,2.45,1.14,84.0,True,0.0,0.0,0.0,0.0,0.0,1.0,4.216484256680008,2.3545900490539595,0.9686264912948053,0.6315407385817499,9.171241535610521,4.555827223412082,25.31996799085897,18.21149911661171,11.211499116611709,18.31996799085897
2023,HAMMERHEADS,Carlos Estevez,14542,LAA,P,7,a,act,P,63,,,,,,,,62.1,5.0,31.0,3.9,1.49,78.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.841148591002972,2.186405045550105,0.2438161884825543,-0.32015223565654666,8.617884256045752,4.002469943847312,22.2445685257328,15.999504430734012,8.999504430734012,15.244568525732799
2023,Livn Lex,Kendall Graveman,15514,FA,P,7,b,act,P,68,,,,,,,,66.1,5.0,8.0,3.12,1.31,66.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.2493286686459284,1.8500350385423967,0.6745330909823362,0.18019420453522147,5.6207576693725505,1.0053433571741106,5.587407154656424,4.018767341961534,-2.981232658038466,-1.4125928453435757
2023,Shrooms,Harold Ramirez,14387,TB,OF,6,a,act,"OF,1B,CI",122,400.0,434.0,58.0,12.0,68.0,5.0,0.313,,,,,,,False,1.8225412996547845,0.9859637110578569,2.2045647596230085,0.482668692200363,1.5206911757136679,0.0,0.0,0.0,0.0,0.0,7.01642963824968,2.710163957151396,15.062306202573506,19.746497009006106,13.746497009006106,9.062306202573506
2023,Shrooms,Dominic Canzone,26438,FA,UT,6,a,act,OF,59,173.0,182.0,23.0,6.0,21.0,1.0,0.22,,,,,,,False,0.7227318946906904,0.4929818555289284,0.6808214698835762,0.0965337384400726,-0.14955407554857758,0.0,0.0,0.0,0.0,0.0,1.8435148829946901,-2.462750798103594,0.0,0.0,-6.0,-6.0
2023,Mean Machine,Framber Valdez,17295,Hou,P,6,y,act,P,31,,,,,,,,198.0,12.0,0.0,3.45,1.13,200.0,True,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.606166783461808,1.4945885467700915,2.1003048204604142,13.201060150692314,8.585645838493875,47.71653250904097,34.32032733808734,28.32032733808734,41.71653250904097
2023,Gusteroids,Aaron Civale,19479,FA,P,6,a,act,P,23,,,,,,,,122.1,7.0,0.0,3.46,1.16,116.0,True,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.251576734407849,0.9118345915728714,1.1347991359650869,7.631543795279141,3.016129483080701,16.76277396461348,12.056699414419906,6.0566994144199064,10.76277396461348
2023,Gusteroids,Tanner Houck,19879,Bos,P,6,a,act,P,21,,,,,,,,106.0,6.0,0.0,5.01,1.37,99.0,True,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.7750525578135954,-0.5309193409864053,0.010484779823015216,4.254617996650205,-0.3607963155482352,0.0,0.0,-6.0,-6.0
2023,Mean Machine,Chas McCormick,19599,Hou,OF,5,b,act,OF,115,403.0,457.0,59.0,22.0,70.0,19.0,0.273,,,,,,,False,1.8539644255109016,1.8076001369394041,2.2694048996119207,1.8341410303613794,0.7232879496986416,0.0,0.0,0.0,0.0,0.0,8.488398442122248,4.182132761023964,23.243082419473787,30.471393377848287,25.471393377848287,18.243082419473787
2023,Thunder & Lightning,Josh Jung,26299,Tex,UT,5,ar,act,"3B,CI",122,478.0,515.0,75.0,23.0,70.0,1.0,0.266,,,,,,,False,2.3567344392087732,1.8897637795275588,2.2694048996119207,0.0965337384400726,0.6900119515469734,0.0,0.0,0.0,0.0,0.0,7.302448808335299,2.996183127237015,16.65191789682824,21.83045826592964,16.83045826592964,11.651917896828241
2023,Shrooms,Kevin Kiermaier,11038,Tor,OF,5,a,act,OF,129,370.0,408.0,58.0,8.0,36.0,14.0,0.265,,,,,,,False,1.8225412996547845,0.6573091407052378,1.1671225198004163,1.3514723381610163,0.5155452085877525,0.0,0.0,0.0,0.0,0.0,5.513990506909208,1.2077248258109234,6.712184732149651,8.79959110874029,3.799591108740289,1.7121847321496508
2023,R&R,Royce Lewis,20437,Min,MI,5,ar,act,"MI,SS",58,217.0,239.0,36.0,15.0,52.0,6.0,0.309,,,,,,,False,1.1312325308202111,1.232454638822321,1.6858436397117125,0.5792024306404356,0.7814237407567405,0.0,0.0,0.0,0.0,0.0,5.410156980751421,1.103891299653137,6.135108071914907,8.043050749512586,3.0430507495125863,1.1351080719149067
2023,Dancing With Dingos,Bo Naylor,21865,Cle,C,5,ar,act,C,67,198.0,230.0,33.0,11.0,32.0,5.0,0.237,,,,,,,False,1.0369631532518602,0.9038000684697021,1.0374422398225922,0.482668692200363,-0.0022795151163477246,0.0,0.0,0.0,0.0,0.0,3.4585946386281696,-0.8476710424701146,0.0,0.0,-5.0,-5.0
2023,Kerry & Mitch,Anthony Volpe,27647,NYY,MI,5,ar,act,SS,159,541.0,601.0,62.0,21.0,60.0,24.0,0.209,,,,,,,False,1.9482338030792523,1.7254364943512495,1.9452041996673604,2.3168097225617426,-0.7662674411026682,0.0,0.0,0.0,0.0,0.0,7.169416778556936,2.863151097458652,15.91256441159567,20.86117499759131,15.86117499759131,10.91256441159567
2023,Gusteroids,Ramon Laureano,17128,FA,UT,5,a,act,OF,105,361.0,404.0,46.0,9.0,35.0,12.0,0.224,,,,,,,False,1.4454637893813809,0.7394727832933926,1.1347024498059604,1.1584048612808713,-0.2396236952782517,0.0,0.0,0.0,0.0,0.0,4.238420188483353,-0.06784549261493122,0.0,0.0,-5.0,-5.0
2023,R&R,Shea Langeliers,25816,Oak,C,5,a,act,C,135,448.0,490.0,52.0,22.0,63.0,3.0,0.205,,,,,,,False,1.6340025445180826,1.8076001369394041,2.0424644096507283,0.2896012153202178,-0.7244552939546638,0.0,0.0,0.0,0.0,0.0,5.049213012473769,0.7429473313754844,4.1290860532749925,5.413180711131248,0.41318071113124777,-0.8709139467250075
2023,Livn Lex,Yasmani Grandal,11368,CWS,C,5,a,act,C,118,363.0,405.0,33.0,8.0,33.0,0.0,0.234,,,,,,,False,1.0369631532518602,0.6573091407052378,1.0698623098170483,0.0,-0.05881883550743141,0.0,0.0,0.0,0.0,0.0,2.7053157682667153,-1.600949912831569,0.0,0.0,-5.0,-5.0
2023,Kerry & Mitch,Lawrence Butler,22542,Oak,UT,5,ar,act,OF,42,123.0,129.0,10.0,4.0,10.0,0.0,0.211,,,,,,,False,0.31423125856116974,0.3286545703526189,0.3242006999445601,0.0,-0.1618732146940584,0.0,0.0,0.0,0.0,0.0,0.8052133141642903,-3.501052366933994,0.0,0.0,-5.0,-5.0
2023,Mean Machine,Oswald Peraza,22823,NYY,SS,5,ar,act,"SS,MI",52,173.0,191.0,15.0,2.0,14.0,4.0,0.191,,,,,,,False,0.4713468878417546,0.16432728517630946,0.45388097992238413,0.3861349537602904,-0.4012781321324209,0.0,0.0,0.0,0.0,0.0,1.0744119745683176,-3.2318537065299666,0.0,0.0,-5.0,-5.0
2023,Livn Lex,Colton Cowser,29591,Bal,OF,5,ar,act,OF,26,61.0,77.0,15.0,0.0,4.0,1.0,0.115,,,,,,,False,0.4713468878417546,0.0,0.12968027997782403,0.0965337384400726,-0.37409881245065774,0.0,0.0,0.0,0.0,0.0,0.32346209380899354,-3.9828035872892906,0.0,0.0,-5.0,-5.0
2023,Thunder & Lightning,Nick Pratto,22117,KC,1B,5,ar,act,"1B,OF,CI",95,306.0,345.0,33.0,7.0,35.0,1.0,0.232,,,,,,,False,1.0369631532518602,0.5751454981170832,1.1347024498059604,0.0965337384400726,-0.08028944202555392,0.0,0.0,0.0,0.0,0.0,2.7630553975894223,-1.543210283508862,0.0,0.0,-5.0,-5.0
2023,HAMMERHEADS,Tyler Soderstrom,27467,Oak,C,5,ar,act,OF,45,125.0,138.0,9.0,3.0,7.0,0.0,0.16,,,,,,,False,0.2828081327050528,0.2464909277644642,0.22694048996119207,0.0,-0.48436594543400807,0.0,0.0,0.0,0.0,0.0,0.27187360499670105,-4.034392076101583,0.0,0.0,-5.0,-5.0
2023,Mean Machine,Jose Berrios,14168,Tor,P,5,a,act,P,32,,,,,,,,189.2,11.0,0.0,3.65,1.19,184.0,True,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,5.157673440784864,1.1235722191273634,1.5098970403767744,11.457809366955667,6.842395054757227,38.02804963211706,27.351843119698653,22.351843119698653,33.02804963211706
2023,Thunder & Lightning,Grayson Rodriguez,24492,Bal,P,5,ar,act,P,23,,,,,,,,122.0,7.0,0.0,4.35,1.34,129.0,True,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,3.6159775753328662,0.03708143837160635,0.1723248661617791,6.158717213199585,1.5433029010011454,8.577230464917102,6.169210999445409,1.1692109994454087,3.5772304649171023
2023,Kerry & Mitch,Bryan Abreu,16609,Hou,P,5,a,act,P,72,,,,,,,,72.0,3.0,5.0,1.75,1.04,100.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.7808304179037053,2.803083391730904,1.5287361314111294,1.0474817587658534,7.160131699811592,2.5447173876131517,14.142802095091497,10.17227304371625,5.172273043716251,9.142802095091497
2023,Shrooms,Andres Munoz,20373,Sea,P,5,b,act,P,52,,,,,,,,49.0,4.0,13.0,2.94,1.27,67.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.030159086549634,1.878065872459706,0.5710280063965103,0.21939909918468176,6.031985397923865,1.4165710857254252,7.8728917468650526,5.662612257052404,0.6626122570524036,2.8728917468650526
2023,On a Bender,Taj Bradley,22543,TB,P,5,ar,act,P,23,,,,,,,,104.2,5.0,0.0,5.59,1.39,129.0,True,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,3.6159775753328662,-1.008378663854769,-0.08094369647256505,4.193321881672198,-0.42209243052624146,0.0,0.0,-5.0,-5.0
2023,HAMMERHEADS,Jose Urquidy,18413,Hou,P,5,b,act,P,16,,,,,,,,63.0,3.0,1.0,5.29,1.43,45.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.15616608358074105,1.261387526278907,-0.4575382242144206,-0.1592803015231696,1.8007350841220577,-2.814679228076382,0.0,0.0,-5.0,-5.0
2023,HAMMERHEADS,Myles Straw,17620,Cle,OF,4,a,act,OF,147,462.0,518.0,52.0,1.0,29.0,20.0,0.238,,,,,,,False,1.6340025445180826,0.08216364258815473,0.9401820298392243,1.930674768801452,0.017861620560374155,0.0,0.0,0.0,0.0,0.0,4.604884606307288,0.2986189252090039,1.6596374833753835,2.1757641997682327,-1.8242358002317673,-2.3403625166246167
2023,Livn Lex,Kike Hernandez,10472,FA,OF,4,a,act,"SS,2B,MI,OF",140,465.0,508.0,57.0,11.0,61.0,4.0,0.237,,,,,,,False,1.7911181737986674,0.9038000684697021,1.9776242696618165,0.3861349537602904,-0.005353406712634808,0.0,0.0,0.0,0.0,0.0,5.053324058977841,0.747058377879557,4.151934058870361,5.443134163682466,1.4431341636824664,0.15193405887036082
2023,HAMMERHEADS,Eduardo Rodriguez,13164,Det,P,4,a,act,P,26,,,,,,,,152.2,13.0,0.0,3.3,1.15,143.0,True,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,4.008409250175193,1.332638919307343,1.4811915545184784,11.155573057334347,6.540158745135908,36.34830777404991,26.143681348902987,22.143681348902987,32.34830777404991
2023,Thunder & Lightning,Matt Brash,25756,Sea,P,4,b,act,P,78,,,,,,,,70.2,9.0,4.0,3.06,1.33,107.0,True,0.0,0.0,0.0,0.0,0.0,3.0,0.6246643343229642,2.9992992291520677,0.750276681235738,0.1298953327151225,7.504135577425892,2.888721265227452,16.054675996973575,11.547396815111556,7.547396815111556,12.054675996973575
2023,Gusteroids,Josh Lowe,19953,TB,OF,3,a,act,OF,135,466.0,501.0,71.0,20.0,83.0,32.0,0.292,,,,,,,False,2.231041935784305,1.6432728517630948,2.6908658095398486,3.089079630082323,1.280600312843857,0.0,0.0,0.0,0.0,0.0,10.93486054001343,6.628594858915146,36.83981007655585,48.296535052830855,45.296535052830855,33.83981007655585
2023,HAMMERHEADS,Leody Taveras,18900,Tex,OF,3,a,act,OF,143,511.0,554.0,67.0,14.0,67.0,14.0,0.266,,,,,,,False,2.105349432359837,1.1502909962341663,2.1721446896285523,1.3514723381610163,0.7376487599173712,0.0,0.0,0.0,0.0,0.0,7.516906216300943,3.210640535202659,17.8438100469932,23.393014123031325,20.393014123031325,14.843810046993202
2023,On a Bender,Alex Kirilloff,20325,Min,UT,3,a,act,"OF,1B,CI",88,281.0,319.0,35.0,11.0,41.0,1.0,0.27,,,,,,,False,1.099809404964094,0.9038000684697021,1.3292228697726962,0.0965337384400726,0.46203046309699847,0.0,0.0,0.0,0.0,0.0,3.8913965447435634,-0.4148691363547208,0.0,0.0,-3.0,-3.0
2023,R&R,Christian Bethancourt,10028,TB,C,3,a,act,"C,CI,1B",104,315.0,332.0,49.0,11.0,33.0,1.0,0.225,,,,,,,False,1.5397331669497318,0.9038000684697021,1.0698623098170483,0.0965337384400726,-0.19328504903661606,0.0,0.0,0.0,0.0,0.0,3.4166442346399384,-0.8896214464583458,0.0,0.0,-3.0,-3.0
2023,R&R,Trevor Story,12564,Bos,SS,3,a,act,"MI,2B",43,158.0,168.0,12.0,3.0,14.0,10.0,0.203,,,,,,,False,0.3770775102734037,0.2464909277644642,0.45388097992238413,0.965337384400726,-0.2713549113310315,0.0,0.0,0.0,0.0,0.0,1.7714318910299465,-2.5348337900683378,0.0,0.0,-3.0,-3.0
2023,Thunder & Lightning,Tarik Skubal,22267,Det,P,3,a,act,P,15,,,,,,,,80.1,7.0,0.0,2.8,0.9,102.0,True,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,2.859145059565522,1.0237222165816395,1.6563418607267706,7.872542470207266,3.2571281580088263,18.102174788170043,13.020069388813067,10.020069388813067,15.102174788170043
2023,HAMMERHEADS,Cristian Javier,17606,Hou,P,3,b,act,P,31,,,,,,,,162.0,10.0,0.0,4.56,1.27,159.0,True,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,4.4569025928521375,-0.22460208675810817,0.7253602871003765,8.290994126527739,3.675579814329299,20.427807878316305,14.692791288858594,11.692791288858594,17.427807878316305
2023,HAMMERHEADS,Aroldis Chapman,10233,FA,P,3,a,act,P,61,,,,,,,,58.1,6.0,6.0,3.09,1.25,103.0,True,0.0,0.0,0.0,0.0,0.0,2.0,0.9369965014844464,2.8871758934828313,0.6069253424327852,0.3110242061515034,6.742121943551566,2.126707631353126,11.819624957473064,8.501317598403489,5.501317598403489,8.819624957473064
2023,Kerry & Mitch,Erik Swanson,16587,Tor,P,3,a,act,P,69,,,,,,,,66.2,4.0,4.0,2.97,1.1,75.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6246643343229642,2.102312543798178,0.7554843360028811,0.7891825124785896,5.604977059935946,0.989562747737506,5.49970309868219,3.955685811271026,0.9556858112710258,2.4997030986821898
2023,Thunder & Lightning,James Karinchak,20151,Cle,P,3,b,act,P,44,,,,,,,,39.0,2.0,0.0,3.23,1.33,52.0,True,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.4576033637000703,0.36345270332803115,0.0721640737306236,2.5598868074253915,-2.0555275047730484,0.0,0.0,-3.0,-3.0
2023,Kerry & Mitch,Will Brennan,25660,Cle,OF,2,a,act,OF,138,432.0,455.0,41.0,5.0,41.0,13.0,0.266,,,,,,,False,1.288348160100796,0.4108182129407737,1.3292228697726962,1.254938599720944,0.6236091277579342,0.0,0.0,0.0,0.0,0.0,4.906936970293144,0.6006712891948593,3.3383570248853918,4.376544741576881,2.376544741576881,1.3383570248853918
2023,On a Bender,Michael King,19853,NYY,P,2,a,act,P,49,,,,,,,,104.2,4.0,6.0,2.75,1.15,127.0,True,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.9369965014844464,3.5599159074982483,1.37367101453519,1.0140614979029268,8.217978254754144,3.6025639425557037,20.022006813993354,14.400917076098704,12.400917076098704,18.022006813993354
2023,Kerry & Mitch,Ryan Jeffers,24618,Min,C,1,a,act,C,96,286.0,335.0,46.0,14.0,43.0,3.0,0.276,,,,,,,False,1.4454637893813809,1.1502909962341663,1.3940630097616082,0.2896012153202178,0.556350605470786,0.0,0.0,0.0,0.0,0.0,4.835769616168159,0.5295039350698749,2.942829486180981,3.858013033685313,2.858013033685313,1.942829486180981
2023,Gusteroids,Mitch Garver,15161,Tex,C,1,a,act,C,87,296.0,344.0,45.0,19.0,50.0,0.0,0.27,,,,,,,False,1.4140406635252638,1.56110920917494,1.6210034997228004,0.0,0.4866940109491513,0.0,0.0,0.0,0.0,0.0,5.082847383372155,0.7765817022738704,4.316016143635617,5.658243746004928,4.658243746004928,3.3160161436356166
2023,Thunder & Lightning,Matt Vierling,21558,Det,OF,1,a,act,OF,134,479.0,530.0,63.0,10.0,44.0,6.0,0.261,,,,,,,False,1.9796569289353694,0.8216364258815474,1.4264830797560644,0.5792024306404356,0.5712882367559913,0.0,0.0,0.0,0.0,0.0,5.378267101969408,1.072001420871124,5.957873363398414,7.810698240239137,6.810698240239137,4.957873363398414
2023,Livn Lex,Kyle Isbel,21614,KC,UT,1,b,act,OF,91,292.0,313.0,45.0,5.0,34.0,7.0,0.24,,,,,,,False,1.4140406635252638,0.4108182129407737,1.1022823798115042,0.6757361690805082,0.040590906658219905,0.0,0.0,0.0,0.0,0.0,3.6434683320162695,-0.6627973490820147,0.0,0.0,-1.0,-1.0
2023,Gusteroids,Drew Waters,20505,KC,OF,1,a,act,OF,98,302.0,337.0,40.0,8.0,32.0,16.0,0.228,,,,,,,False,1.256925034244679,0.6573091407052378,1.0374422398225922,1.5445398150411616,-0.13985036335417111,0.0,0.0,0.0,0.0,0.0,4.3563658664595,0.05010018536121574,1.0,1.0,0.0,0.0
2023,Dancing With Dingos,Christian Vazquez,9774,Min,C,1,a,act,"C,1B,CI",102,327.0,355.0,34.0,6.0,32.0,1.0,0.223,,,,,,,False,1.0683862791079772,0.4929818555289284,1.0374422398225922,0.0965337384400726,-0.23346222820777568,0.0,0.0,0.0,0.0,0.0,2.461881884691795,-1.8443837964064893,0.0,0.0,-1.0,-1.0
2023,Mean Machine,Adam Frazier,15223,Bal,MI,1,a,act,"2B,OF,MI",141,412.0,455.0,59.0,13.0,60.0,11.0,0.24,,,,,,,False,1.8539644255109016,1.0681273536460116,1.9452041996673604,1.0618711228407987,0.05727210117529657,0.0,0.0,0.0,0.0,0.0,5.986439202840369,1.680173521742085,9.33791772676942,12.241894566616423,11.241894566616423,8.33791772676942
2023,Thunder & Lightning,Santiago Espinal,19997,Tor,MI,1,a,act,"3B,CI,SS,2B,MI",93,230.0,254.0,30.0,2.0,25.0,2.0,0.248,,,,,,,False,0.9426937756835092,0.16432728517630946,0.8105017498614002,0.1930674768801452,0.12429285240002758,0.0,0.0,0.0,0.0,0.0,2.2348831400013913,-2.071382541096893,0.0,0.0,-1.0,-1.0
2023,Thunder & Lightning,David Fletcher,17992,LAA,UT,1,b,act,"2B,MI,SS",33,89.0,97.0,7.0,2.0,12.0,0.0,0.247,,,,,,,False,0.21996188099281883,0.16432728517630946,0.3890408399334721,0.0,0.043630424353218386,0.0,0.0,0.0,0.0,0.0,0.8169604304558188,-3.4893052506424653,0.0,0.0,-1.0,-1.0
