player_name,team,pos_type,position,projection_system,fg_id,mlbam_id,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,total_sgp,par,dollar_value,is_pitcher,msp,delta_rank_R,delta_rank_HR,delta_rank_RBI,delta_rank_SB,delta_rank_AVG,delta_rank_W,delta_rank_SV,delta_rank_SO,delta_rank_ERA,delta_rank_WHIP,msp_per_dollar,team_rank_R,team_rank_HR,team_rank_RBI,team_rank_SB,team_rank_AVG,team_rank_W,team_rank_SV,team_rank_SO,team_rank_ERA,team_rank_WHIP,team_baseline_pts,tps
Mike Burrows,HOU,pitcher,SP,atc,24728,681347,,,129.892,,,,,,6.57288,0.0,4.12086,1.26382,125.853,0.0,0.0,0.0,0.0,0.0,2.19096,0.0,3.527764540995095,0.2790588069824646,0.6167442745721944,6.614527622549754,1.999113310351314,11.23531333009642,True,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1780101668052756,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,58
Royce Lewis,MIN,hitter,3B,atc,20437,668904,498.414,456.249,,56.4603,18.8444,63.3971,10.515,0.242431,,,,,,1.7741591127741212,1.5483245463882231,2.055338419445527,1.0150522596973637,0.1190734520542052,0.0,0.0,0.0,0.0,0.0,6.51194779035944,2.205682109261156,12.396260620055635,False,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161338976430057,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,58
Josh Smith,TEX,hitter,3B/SS,atc,26396,669701,511.163,447.58,,59.4872,9.88388,44.512,9.27622,0.239582,,,,,,1.8692737724280015,0.8120955837042108,1.4430821555932258,0.8954681951925703,0.0528310589938706,0.0,0.0,0.0,0.0,0.0,5.072750765911879,0.7664850848135947,4.307759868405303,False,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464278432664907,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,100
Jonathan India,KCR,hitter,2B,atc,21523,663697,503.554,435.767,,60.4653,11.6082,48.8373,5.5685,0.243639,,,,,,1.9000087318278696,0.9537719958918178,1.5833086843402464,0.5375481225035443,0.1401400252096245,0.0,0.0,0.0,0.0,0.0,5.114777559773103,0.8085118786748184,4.543956683685995,False,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44014504081443573,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,96
Kerry Carpenter,DET,hitter,DH/OF,atc,25961,681481,473.308,433.999,,60.7582,23.3399,69.1238,2.18791,0.252403,,,,,,1.9092125653911265,1.9176912016432728,2.2409984342827785,0.2112071316704192,0.330412462503534,0.0,0.0,0.0,0.0,0.0,6.609521795491132,2.3032561143928474,12.944641001923204,False,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1545040916702794,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,58
Gleyber Torres,DET,hitter,2B,atc,16997,650402,631.352,550.34,,78.1955,17.0662,67.7928,5.47808,0.257171,,,,,,2.457147037881995,1.402221157137966,2.197847321120157,0.528819541873793,0.5506434950541504,0.0,0.0,0.0,0.0,0.0,7.136678553068062,2.830412871969778,15.907340171993589,False,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1257281216328795,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,58
Andrés Giménez,TOR,hitter,2B,atc,19950,665926,558.095,505.442,,62.9972,10.845,54.6717,20.3458,0.244512,,,,,,1.979568944182972,0.8910647038685382,1.7724603407159003,1.9640561355540291,0.1846865003528687,0.0,0.0,0.0,0.0,0.0,6.79183662467431,2.485570943576026,13.96927738445824,False,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14317132840565788,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,58
Gavin Lux,TBR,hitter,2B,atc,19955,666158,446.276,397.074,,50.1895,6.67865,43.7217,2.9951,0.252239,,,,,,1.577110975155583,0.5487422115713796,1.417460574276607,0.2891282000018614,0.299033340287571,0.0,0.0,0.0,0.0,0.0,4.131475301293002,-0.1747903798052821,0.0,False,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,98
Jeff McNeil,ATH,hitter,2B/OF,atc,15362,643446,531.659,472.757,,59.8215,11.8617,56.2983,3.9292,0.256869,,,,,,1.8797785234017017,0.974600479287915,1.8251948265688829,0.3793003650787332,0.4658542060923736,0.0,0.0,0.0,0.0,0.0,5.5247284004296064,1.2184627193313222,6.847941215659738,False,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2920585818444877,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,96
Masataka Yoshida,BOS,hitter,DH/OF,atc,31837,807799,213.302,192.935,,23.8727,4.82602,26.5948,2.38849,0.272094,,,,,,0.7501548566253237,0.3965233824032865,0.8622052774885586,0.230569868926729,0.3375014536479523,0.0,0.0,0.0,0.0,0.0,2.5769548390918495,-1.7293108420064347,0.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,88
Bryan Abreu,HOU,pitcher,RP,atc,16609,650556,,,67.3706,,,,,,3.16822,12.0112,3.13023,1.1628,90.1968,0.0,0.0,0.0,0.0,0.0,1.0560733333333332,1.875742063104997,2.5282915206727403,0.681951556975437,0.6178835877803763,6.759942061866885,2.1445277496684447,12.05256404819661,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08296989719375332,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,21
Isiah Kiner-Falefa,BOS,hitter,SS,atc,16512,643396,214.071,198.757,,21.9884,2.20395,18.79,6.29244,0.249932,,,,,,0.6909442605746424,0.1810845600821636,0.6091731151958284,0.6074327571098505,0.1266758454389507,0.0,0.0,0.0,0.0,0.0,2.215310538401436,-2.090955142696848,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,88
Richie Palacios,TBR,hitter,OF,atc,24589,680700,170.186,149.285,,19.7112,3.09124,14.5076,6.26378,0.225533,,,,,,0.619387518375093,0.2539875385142074,0.47033740745157,0.604666100166158,-0.0876094654972459,0.0,0.0,0.0,0.0,0.0,1.8607690990097825,-2.4454965820885017,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,88
Jacob Melton,TBR,hitter,OF,atc,31661,689200,133.886,122.339,,15.2357,3.23181,13.2378,7.16213,0.215766,,,,,,0.4787533186060413,0.2655372817528243,0.4291704025726097,0.6913871840937972,-0.1317483455194531,0.0,0.0,0.0,0.0,0.0,1.7330998415058192,-2.5731658395924653,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,93
Myles Straw,TOR,hitter,OF,atc,17620,664702,158.447,143.004,,19.1442,1.63263,12.4822,6.75954,0.232434,,,,,,0.6015706060146746,0.134142827798699,0.4046737976847988,0.6525236663352084,-0.0344079330929748,0.0,0.0,0.0,0.0,0.0,1.758502964740406,-2.5477627163578784,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,88
Ryan Bliss,SEA,hitter,2B,atc,29547,669208,100.804,91.0599,,11.8286,2.26349,9.40905,5.51367,0.216359,,,,,,0.3716915865016652,0.1859765833618623,0.3050420595813363,0.5322551776248752,-0.0953541716432101,0.0,0.0,0.0,0.0,0.0,1.299611235426529,-3.006654445671755,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,93
Ezequiel Duran,TEX,hitter,3B,atc,23733,677649,266.613,247.519,,28.2022,5.06329,24.4609,7.91832,0.234411,,,,,,0.8862012800193821,0.416018349880178,0.793024090127389,0.7643850317647957,-0.0350025913542886,0.0,0.0,0.0,0.0,0.0,2.824626160437456,-1.4816395206608282,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,93
Ryan Mountcastle,BAL,hitter,1B,atc,18373,663624,183.974,169.753,,20.8025,5.76302,22.3017,1.12181,0.256255,,,,,,0.6536795756218733,0.4735107155083875,0.7230226749953595,0.1082925131194578,0.1620448360342536,0.0,0.0,0.0,0.0,0.0,2.1205503152793317,-2.1857153658189525,0.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,93
Jake Fraley,TBR,hitter,OF,atc,19260,641584,362.304,324.174,,41.2235,8.50522,36.8956,11.1929,0.23728,,,,,,1.2953712287296382,0.6988198562136254,1.1961579344874511,1.080492480985889,0.0008221307779256,0.0,0.0,0.0,0.0,0.0,4.271663631194529,-0.0346020499037553,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,93
Tyler Tolbert,KCR,hitter,OF,atc,25779,686475,122.145,110.034,,14.479,1.47811,9.46709,12.3307,0.214265,,,,,,0.4549754392707176,0.1214469017459774,0.3069237204438145,1.1903285685830032,-0.1267837684050556,0.0,0.0,0.0,0.0,0.0,1.9468908616384573,-2.359374819459827,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,88
Noah Cameron,KCR,pitcher,SP,atc,30184,702070,,,150.764,,,,,,9.09264,0.0,4.24051,1.30062,127.392,0.0,0.0,0.0,0.0,0.0,3.03088,0.0,3.5709039943938334,0.1786971847145508,0.4729164110244491,7.253397590132833,2.637983277934393,14.825857310679009,True,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-1.0,-2.0,0.06744972510154296,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,21
Kirby Yates,LAA,pitcher,RP,atc,9073,489446,,,56.0576,,,,,,3.1015,12.7627,3.99116,1.26937,66.1918,0.0,0.0,0.0,0.0,0.0,1.0338333333333334,1.993100874915924,1.8554113524877367,0.1789583495348556,0.2525460994346435,5.313850009706494,0.6984356975080539,3.925312218069527,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2547568051776022,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,97
Cal Raleigh,SEA,hitter,C,atc,21534,663728,618.703,533.9,,85.3398,39.4837,100.466,7.90477,0.229434,,,,,,2.6816432759358513,3.244124614857925,3.2571147520630173,0.7630769996089327,-0.2088247572656103,0.0,0.0,0.0,0.0,0.0,9.737134885200115,5.430869204101831,30.522290480939542,False,1.0,1.0,0.0,1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.03276294092753218,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,4
Ben Joyce,LAA,pitcher,RP,atc,31461,690829,,,44.3663,,,,,,2.11955,9.88321,3.69591,1.25989,48.6169,0.0,0.0,0.0,0.0,0.0,0.7065166666666666,1.5434221989060155,1.362772249474422,0.2470756305509412,0.2182915608353035,4.0780783064333495,-0.5373360057650904,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,99
Taylor Rogers,MIN,pitcher,RP,atc,13449,573124,,,57.4265,,,,,,2.68211,15.7707,4.03534,1.31402,58.8595,0.0,0.0,0.0,0.0,0.0,0.8940366666666667,2.462848454326793,1.6498808689558515,0.1629062139006551,0.1464412663777029,5.316113470227669,0.700699158029229,3.938033201934737,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.25393386716716987,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,97
Ben Williamson,TBR,hitter,3B,atc,33197,810938,262.154,239.971,,28.1912,2.62051,23.9053,5.06831,0.248611,,,,,,0.8858556256349648,0.2153106470386853,0.7750114992384692,0.4892629118732044,0.1370378761865285,0.0,0.0,0.0,0.0,0.0,2.5024785599718524,-1.803787121126432,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Ian Seymour,TBR,pitcher,RP,atc,27932,693855,,,107.575,,,,,,6.31501,0.0,4.07451,1.21081,104.462,0.0,0.0,0.0,0.0,0.0,2.1050033333333333,0.0,2.9281569726699375,0.2712484030519739,0.7604732336410486,6.064881942696294,1.4494676304978542,8.146223081078848,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12275627490765507,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Zach Eflin,BAL,pitcher,SP,atc,13774,621107,,,145.569,,,,,,9.05798,0.0,4.42106,1.24402,113.46,0.0,0.0,0.0,0.0,0.0,3.0193266666666667,0.0,3.180378416257884,-0.0390191574801878,0.8173842027266616,6.978070128171025,2.362655815972585,13.278476135483135,True,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-2.0,0.0,0.0753098465363635,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,21
Parker Messick,CLE,pitcher,SP,atc,31986,800048,,,123.161,,,,,,7.12584,0.0,4.00581,1.28672,111.946,0.0,0.0,0.0,0.0,0.0,2.37528,0.0,3.137939733707078,0.3786556805274556,0.4612905884560159,6.353166002690551,1.7377516904921109,9.7664222590527,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.10239164081535378,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Zebby Matthews,MIN,pitcher,SP,atc,31827,805673,,,105.274,,,,,,5.74928,0.0,4.0975,1.23429,103.97,0.0,0.0,0.0,0.0,0.0,1.9164266666666665,0.0,2.914365802382621,0.2459648631689405,0.6359747304873947,5.712732062705623,1.097317750507183,6.167088521589698,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16215106958481418,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Gavin Williams,CLE,pitcher,SP,atc,30122,668909,,,163.007,,,,,,9.86712,0.0,3.96751,1.30779,166.028,0.0,0.0,0.0,0.0,0.0,3.28904,0.0,4.653903293622985,0.5514151986348452,0.4601446819837119,8.954503174241543,4.339088862043103,24.386323016186875,True,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-3.0,0.041006592069506805,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,4
Grayson Rodriguez,LAA,pitcher,SP,atc,24492,680570,,,96.7937,,,,,,6.51183,0.0,3.98137,1.25598,102.093,0.0,0.0,0.0,0.0,0.0,2.17061,0.0,2.861751927119832,0.3166320404982402,0.4928169064460317,5.8418108740641035,1.2263965618656636,6.892530587519459,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14508459372102522,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Steven Matz,TBR,pitcher,SP,atc,13361,571927,,,119.246,,,,,,5.83553,0.170874,4.12082,1.27133,98.9373,0.0,0.0,0.0,0.0,0.0,1.9451766666666668,0.0266847233657755,2.7732950245269796,0.2562254305936011,0.5269834895237708,5.528365334676794,0.912951022478354,5.13092016318657,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19489681542402867,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Amed Rosario,NYY,hitter,SS,atc,15518,642708,253.038,238.452,,27.9166,4.83468,26.5445,4.98545,0.258952,,,,,,0.8772268352748751,0.3972349195480999,0.8605745479678375,0.4812641263060599,0.2598916371525963,0.0,0.0,0.0,0.0,0.0,2.8761920662494687,-1.4300736148488156,0.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Sam Haggerty,TEX,hitter,OF,atc,18054,664059,223.024,199.648,,27.9799,3.38747,18.7226,11.4101,0.237214,,,,,,0.8792159191415674,0.2783268743580965,0.6069880024782021,1.1014596089750723,-0.000154811001799,0.0,0.0,0.0,0.0,0.0,2.865835593951139,-1.4404300871471452,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,93
Trevor Larnach,MIN,hitter,DH/OF,atc,21501,663616,426.385,376.699,,50.0759,13.2173,48.7481,3.39651,0.24545,,,,,,1.5735413080583278,1.0859815131804176,1.580416814096741,0.327877807949091,0.1553730614920828,0.0,0.0,0.0,0.0,0.0,4.723190504776659,0.4169248236783751,2.3431793509986467,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4267705754464792,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,97
Isaac Collins,KCR,hitter,OF,atc,25477,686555,411.572,355.628,,48.7598,8.01511,41.0077,13.3652,0.235654,,,,,,1.5321853321190924,0.6585506333447448,1.3294725043116535,1.2901927209992583,-0.0281113981197354,0.0,0.0,0.0,0.0,0.0,4.782289792655014,0.4760241115567298,2.67532611499683,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37378620662146267,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,97
Luisangel Acuña,CHW,hitter,2B,atc,26548,682668,363.579,336.068,,42.2651,4.63744,29.0121,19.5462,0.245296,,,,,,1.3281015566213694,0.3810289626840122,0.9405743126861572,1.886867758297347,0.1360176814613448,0.0,0.0,0.0,0.0,0.0,4.672590271750231,0.3663245906519465,2.058798535922231,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48572018220911245,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,97
Josh Jung,TEX,hitter,3B,atc,26299,673962,507.019,472.591,,54.723,16.6237,59.8805,4.20096,0.246908,,,,,,1.7195677162242893,1.3658637452927078,1.9413300013030228,0.4055343738372074,0.229496550187791,0.0,0.0,0.0,0.0,0.0,5.661792386845018,1.3555267057467342,7.618261149840261,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13126354955959577,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Jake Burger,TEX,hitter,1B/3B,atc,22275,669394,532.012,492.286,,62.1514,25.1016,74.4651,1.59682,0.24094,,,,,,1.9529912643338687,2.062438890790825,2.414163754144166,0.1541470042158767,0.0916507159942673,0.0,0.0,0.0,0.0,0.0,6.675391629479003,2.369125948380719,13.314839239323325,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510417377377371,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,21
Dylan Beavers,BAL,hitter,OF,atc,31695,687637,391.626,341.748,,48.2826,11.3297,40.7919,10.0914,0.237647,,,,,,1.5171902164605535,0.9308894214310168,1.32247625320685,0.9741605680941486,0.0071596264326943,0.0,0.0,0.0,0.0,0.0,4.7518760856252635,0.4456104045269793,2.5043965702633435,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3992977836951947,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,97
Colt Emerson,SEA,hitter,SS,atc,sa3022923,806068,283.281,253.215,,30.4221,5.16511,28.5432,5.48772,0.235443,,,,,,0.9559574771073762,0.4243842519685039,0.9253725418657568,0.5297501271123553,-0.0226966635732828,0.0,0.0,0.0,0.0,0.0,2.812767734480709,-1.493497946617575,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Ryan Jeffers,MIN,hitter,C,atc,24618,680777,505.368,444.401,,57.4774,15.6191,56.9973,2.50619,0.242473,,,,,,1.806119574082378,1.2833221499486476,1.8478564554950072,0.2419318899411255,0.1169178136452849,0.0,0.0,0.0,0.0,0.0,5.296147883112443,0.9898822020141588,5.56328480328132,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17974992030071568,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Kyle Isbel,KCR,hitter,OF,atc,21614,664728,444.285,401.346,,50.8162,7.32559,39.7092,8.28937,0.234294,,,,,,1.5968038481296114,0.6018971585073605,1.287375043423853,0.8002038754129847,-0.0591119001099954,0.0,0.0,0.0,0.0,0.0,4.227168025363814,-0.0790976557344702,0.0,False,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Austin Martin,MIN,hitter,OF,atc,27462,668885,311.435,270.452,,36.0687,3.11955,23.7924,13.1014,0.251952,,,,,,1.1333912995665263,0.2563135912358781,0.7713512733360951,1.2647271207987671,0.1997807881388726,0.0,0.0,0.0,0.0,0.0,3.625564073076139,-0.6807016080221451,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Kazuma Okamoto,TOR,hitter,3B,atc,sa3063134,672960,523.02,463.339,,61.8139,22.2412,70.5468,1.89621,0.243323,,,,,,1.9423859593574289,1.827418007531667,2.287132193884889,0.18304824016745,0.1416607487522712,0.0,0.0,0.0,0.0,0.0,6.381645149693705,2.075379468595421,11.66394045189007,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08573431972879766,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,21
Brooks Lee,MIN,hitter,3B/SS,atc,31595,686797,540.637,497.781,,54.3769,13.6238,59.79,4.61321,0.240518,,,,,,1.708692172365487,1.1193810338925023,1.9383959849685248,0.4453304075091273,0.0821339644250871,0.0,0.0,0.0,0.0,0.0,5.293933563160728,0.9876678820624436,5.550839996705432,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18015291390015314,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Victor Robles,SEA,hitter,OF,atc,18363,645302,301.642,268.337,,35.9993,5.21012,26.326,16.1737,0.241803,,,,,,1.1312105346321115,0.4280824375213967,0.8534907626740489,1.5613077254082022,0.0615763838210439,0.0,0.0,0.0,0.0,0.0,4.035667844056803,-0.270597837041481,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Leo Rivas,SEA,hitter,2B/SS,atc,21009,660844,155.356,131.575,,18.2395,2.00486,12.4957,6.29841,0.216168,,,,,,0.5731421040526455,0.1647266004792879,0.4051114686297239,0.6080090635283376,-0.1390408328917146,0.0,0.0,0.0,0.0,0.0,1.6119484037982803,-2.694317277300004,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Romy Gonzalez,BOS,hitter,1B/2B,atc,21562,663853,195.954,181.001,,23.6039,5.54367,24.774,5.02517,0.263661,,,,,,0.7417083203951994,0.4554881205066757,0.8031748140426531,0.4850984463968996,0.2400402952256645,0.0,0.0,0.0,0.0,0.0,2.725509996567092,-1.580755684531192,0.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Jasson Domínguez,NYY,hitter,OF,atc,28080,691176,230.433,205.574,,30.1114,7.08757,24.9873,10.5698,0.242562,,,,,,0.9461943119038808,0.5823405682985279,0.8100900149724707,1.0203423085638794,0.0550026194978649,0.0,0.0,0.0,0.0,0.0,3.413969823236624,-0.8922958578616602,0.0,False,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
Josh Bell,MIN,hitter,1B,atc,13145,605137,539.829,476.239,,60.2517,19.6976,64.4707,0.729112,0.246683,,,,,,1.893296752145003,1.6184265662444368,2.0901446065915747,0.0703839071015182,0.2258917111155572,0.0,0.0,0.0,0.0,0.0,5.89814354319809,1.591877862099806,8.946589706209439,False,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1117744339282647,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,68
Nathan Lukes,TOR,hitter,OF,atc,18123,664770,315.362,282.407,,36.5208,6.18861,34.1633,2.79899,0.257451,,,,,,1.1475976947660769,0.5084787401574803,1.1075765772415989,0.2701969685563788,0.2865302126870738,0.0,0.0,0.0,0.0,0.0,3.320380193408609,-0.9858854876896754,0.0,False,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,8.0,5.0,1.0,5.0,1.0,6.0,6.0,56.0,89
