year,eff_date,team,player_name,mlb_team,transaction,submitted
2025,04.07,Shrooms,JBriceno,Det,Move to Minors,04.01 @ 19:46
2025,04.07,Kerry & Mitch,BRainer,Det,Add to Reserves,04.01 @ 19:47
2025,04.07,Kerry & Mitch,FCelesten,Sea,Add to Reserves,04.01 @ 19:47
2025,04.07,Kerry & Mitch,FCelesten,Sea,Change Contract to r,04.01 @ 19:47
2025,04.07,Kerry & Mitch,FCelesten,Sea,Change Salary to 5,04.01 @ 19:47
2025,04.07,Kerry & Mitch,FCelesten,Sea,Move to Minors,04.01 @ 19:47
2025,04.07,Kerry & Mitch,BRainer,Det,Change Contract to r,04.01 @ 19:47
2025,04.07,Kerry & Mitch,BRainer,Det,Change Salary to 5,04.01 @ 19:47
2025,04.07,Kerry & Mitch,BRainer,Det,Move to Minors,04.01 @ 19:47
2025,04.07,Kerry & Mitch,BRainer,Det,Change Contract to r,04.01 @ 19:47
2025,04.07,Kerry & Mitch,FCelesten,Sea,Change Contract to r,04.01 @ 19:47
2025,04.07,Thunder & Lightning,GTorres,Det,Disable,04.07 @ 14:13
2025,04.07,Thunder & Lightning,BBaldwin,CWS,Add to Actives,04.07 @ 14:13
2025,04.07,Thunder & Lightning,JLeiter,Tex,Disable,04.07 @ 14:13
2025,04.07,Thunder & Lightning,SSmith,CWS,Add to Actives,04.07 @ 14:13
2025,04.07,HAMMERHEADS,EHancock,Sea,Reserve,04.07 @ 14:13
2025,04.07,HAMMERHEADS,MartPerez,CWS,Add to Actives,04.07 @ 14:13
2025,04.07,HAMMERHEADS,JFoscue,Tex,Change Position to UT,04.05 @ 08:40
2025,04.07,HAMMERHEADS,LKeaschall,Min,Add to Reserves,04.01 @ 19:48
2025,04.07,HAMMERHEADS,LKeaschall,Min,Change Salary to 5,04.01 @ 19:48
2025,04.07,HAMMERHEADS,LKeaschall,Min,Move to Minors,04.01 @ 19:48
2025,04.07,HAMMERHEADS,LKeaschall,Min,Change Contract to r,04.01 @ 19:48
2025,04.07,HAMMERHEADS,WWagner,Tor,Change Position to 3B,04.01 @ 12:56
2025,04.07,Mean Machine,KMcGonigle,Det,Add to Reserves,04.01 @ 19:49
2025,04.07,Mean Machine,JLaViolette,FA,Add to Reserves,04.01 @ 19:49
2025,04.07,Mean Machine,JLaViolette,FA,Change Salary to 5,04.01 @ 19:49
2025,04.07,Mean Machine,JLaViolette,FA,Move to Minors,04.01 @ 19:49
2025,04.07,Mean Machine,KMcGonigle,Det,Change Salary to 5,04.01 @ 19:49
2025,04.07,Mean Machine,KMcGonigle,Det,Move to Minors,04.01 @ 19:49
2025,04.07,Mean Machine,KMcGonigle,Det,Change Contract to r,04.01 @ 19:49
2025,04.07,Mean Machine,JLaViolette,FA,Change Contract to r,04.01 @ 19:49
2025,04.07,Dancing With Dingos,EHolliday,FA,Add to Reserves,04.01 @ 19:50
2025,04.07,Dancing With Dingos,ZMatthews,Min,Add to Reserves,04.01 @ 19:50
2025,04.07,Dancing With Dingos,MArroyo,Sea,Add to Reserves,04.01 @ 19:50
2025,04.07,Dancing With Dingos,ZMatthews,Min,Change Salary to 5,04.01 @ 19:50
2025,04.07,Dancing With Dingos,ZMatthews,Min,Move to Minors,04.01 @ 19:50
2025,04.07,Dancing With Dingos,ZMatthews,Min,Change Contract to r,04.01 @ 19:50
2025,04.07,Dancing With Dingos,EHolliday,FA,Change Salary to 5,04.01 @ 19:50
2025,04.07,Dancing With Dingos,EHolliday,FA,Move to Minors,04.01 @ 19:50
2025,04.07,Dancing With Dingos,MArroyo,Sea,Move to Minors,04.01 @ 19:50
2025,04.07,Dancing With Dingos,MArroyo,Sea,Change Salary to 5,04.01 @ 19:50
2025,04.07,Dancing With Dingos,MArroyo,Sea,Change Contract to r,04.01 @ 19:50
2025,04.07,Dancing With Dingos,EHolliday,FA,Change Contract to r,04.01 @ 19:50
2025,03.31,Gusteroids,MBrash,Sea,Disable,03.31 @ 18:03
2025,03.31,Gusteroids,HGaddis,Cle,Add to Actives,03.31 @ 18:03
2025,03.31,Gusteroids,MMargot,Det,Change Position to OF,03.31 @ 18:03
2025,03.31,Gusteroids,RPalacios,TB,Disable,03.31 @ 18:02
2025,03.31,Gusteroids,HRenfroe,KC,Add to Actives,03.31 @ 18:02
2025,03.31,Gusteroids,HKim,TB,Disable,03.31 @ 18:02
2025,03.31,Gusteroids,MMargot,Det,Add to Actives,03.31 @ 18:02
2025,03.31,Gusteroids,MMargot,Det,Change Position to UT,03.31 @ 18:02
2025,03.31,On a Bender,JEstes,Oak,Release,03.31 @ 12:49
2025,03.31,On a Bender,MClevinger,CWS,Activate,03.31 @ 12:49
2025,03.31,R&R,LGiolito,Bos,Disable,03.31 @ 09:49
2025,03.31,R&R,OBido,Oak,Add to Actives,03.31 @ 09:49
2025,03.31,R&R,ZMcKinstry,Det,Change Position to 3B,03.31 @ 09:49
2025,03.31,Kerry & Mitch,PMeadows,Det,Disable,03.31 @ 18:02
2025,03.31,Kerry & Mitch,KParis,LAA,Add to Actives,03.31 @ 18:02
2025,03.31,Kerry & Mitch,KParis,LAA,Change Position to UT,03.31 @ 18:02
2025,03.31,Kerry & Mitch,PMeadows,Det,Change Position to UT,03.31 @ 12:47
2025,03.31,Kerry & Mitch,ARoden,Tor,Change Position to OF,03.31 @ 12:47
2025,03.31,Thunder & Lightning,CBradford,Tex,Reserve,03.31 @ 18:02
2025,03.31,Thunder & Lightning,MLeiter,NYY,Add to Actives,03.31 @ 18:02
2025,03.31,Thunder & Lightning,ACobb,Det,Disable,03.31 @ 18:02
2025,03.31,Thunder & Lightning,WVest,Det,Add to Actives,03.31 @ 18:02
2025,03.31,HAMMERHEADS,JLowe,TB,Reserve,03.31 @ 18:02
2025,03.31,HAMMERHEADS,WWagner,Tor,Add to Actives,03.31 @ 18:02
2025,03.31,HAMMERHEADS,KBradish,Bal,Reserve,03.31 @ 18:02
2025,03.31,HAMMERHEADS,JKochanowicz,LAA,Add to Actives,03.31 @ 18:02
2025,03.31,HAMMERHEADS,BBello,Bos,Disable,03.31 @ 09:50
2025,03.31,HAMMERHEADS,EHancock,Sea,Add to Actives,03.31 @ 09:50
2025,03.31,Mean Machine,LGil,NYY,Disable,03.31 @ 18:02
2025,03.31,Mean Machine,YaRodriguez,Tor,Add to Actives,03.31 @ 18:02
2025,03.31,Mean Machine,ZGelof,Oak,Disable,03.31 @ 18:02
2025,03.31,Mean Machine,OCabrera,NYY,Add to Actives,03.31 @ 18:02
2025,03.31,Mean Machine,OCabrera,NYY,Change Position to UT,03.31 @ 18:02
2025,03.31,Mean Machine,MScherzer,Tor,Disable,03.31 @ 18:02
2025,03.31,Mean Machine,MMontgomery,TB,Add to Actives,03.31 @ 18:02
2025,03.31,Mean Machine,YMoncada,LAA,Change Position to CI,03.30 @ 22:53
2025,03.31,Mean Machine,JCaminero,TB,Change Position to 3B,03.30 @ 22:53
2025,03.31,Mean Machine,JCaballero,TB,Change Position to SS,03.30 @ 22:52
2025,03.31,Mean Machine,ZGelof,Oak,Change Position to UT,03.30 @ 22:52
2025,03.31,Mean Machine,JPederson,Tex,Change Position to UT,03.30 @ 22:52
2025,03.31,Mean Machine,JMeyers,Hou,Change Position to OF,03.30 @ 22:52
2025,03.31,Mean Machine,BRodgers,Hou,Change Position to 2B,03.30 @ 22:52
2025,03.31,Mean Machine,MMuncy,Oak,Change Position to MI,03.30 @ 22:52
2025,03.31,Dancing With Dingos,GCole,NYY,Disable,03.31 @ 18:02
2025,03.31,Dancing With Dingos,CPaddack,Min,Add to Actives,03.31 @ 18:02
2025,12.31,Thunder & Lightning,MMurakami,CWS,Trade,12.31 @ 21:11
2025,12.31,Thunder & Lightning,JAranda,TB,Trade,12.31 @ 21:11
2025,12.31,Thunder & Lightning,TLarnach,Min,Trade,12.31 @ 21:11
2025,12.31,Thunder & Lightning,SBieber,Tor,Acquire,12.31 @ 21:11
2025,12.31,Thunder & Lightning,RArozarena,Sea,Acquire,12.31 @ 21:11
2025,12.31,Dancing With Dingos,MMurakami,CWS,Acquire,12.31 @ 21:11
2025,12.31,Dancing With Dingos,JAranda,TB,Acquire on Reserve,12.31 @ 21:11
2025,12.31,Dancing With Dingos,TLarnach,Min,Acquire,12.31 @ 21:11
2025,12.31,Dancing With Dingos,SBieber,Tor,Trade,12.31 @ 21:11
2025,12.31,Dancing With Dingos,RArozarena,Sea,Trade,12.31 @ 21:11
2025,12.30,Shrooms,BWoo,Sea,Trade,12.30 @ 12:46
2025,12.30,Shrooms,EUceta,TB,Acquire,12.30 @ 12:46
2025,12.30,Shrooms,SBasallo,Bal,Trade,12.30 @ 12:46
2025,12.30,Shrooms,ZNeto,LAA,Acquire on Reserve,12.30 @ 12:46
2025,12.30,HAMMERHEADS,SBasallo,Bal,Acquire,12.30 @ 12:46
2025,12.30,HAMMERHEADS,ZNeto,LAA,Trade,12.30 @ 12:46
2025,12.30,Dancing With Dingos,BWoo,Sea,Acquire,12.30 @ 12:46
2025,12.30,Dancing With Dingos,EUceta,TB,Trade,12.30 @ 12:46
2025,12.12,R&R,YAlvarez,Hou,Trade,12.12 @ 10:57
2025,12.12,R&R,BBichette,FA,Acquire on Reserve,12.12 @ 10:57
2025,12.12,Dancing With Dingos,YAlvarez,Hou,Acquire,12.12 @ 10:57
2025,12.12,Dancing With Dingos,BBichette,FA,Trade,12.12 @ 10:57
2025,09.29,Gusteroids,MGarver,Sea,Release,09.30 @ 14:17
2025,09.29,Gusteroids,HKim,Atl,Release,09.30 @ 14:01
2025,09.29,Gusteroids,MAndujar,Cin,Release,09.30 @ 14:01
2025,09.29,Gusteroids,LKeaschall,Min,Change Contract to ar,09.30 @ 14:01
2025,09.29,Gusteroids,DHamilton,Bos,Change Position to SS,09.30 @ 14:01
2025,09.29,Gusteroids,MMayer,Bos,Activate,09.30 @ 14:01
2025,09.29,Gusteroids,MVargas,CWS,Change Position to CI,09.30 @ 14:01
2025,09.29,Gusteroids,MVargas,CWS,Activate,09.30 @ 14:01
2025,09.29,Kosher Hogs,CSantana,ChC,Release,09.30 @ 14:03
2025,09.29,Kosher Hogs,CMorton,Atl,Release,09.30 @ 14:03
2025,09.29,Kosher Hogs,CMontgomery,CWS,Change Contract to ar,09.30 @ 14:03
2025,09.29,Kosher Hogs,ASantander,Tor,Release,09.30 @ 14:03
2025,09.29,Kosher Hogs,SMcClanahan,TB,Activate,09.30 @ 14:03
2025,09.29,Kosher Hogs,MMuncy,Oak,Activate,09.30 @ 14:03
2025,09.29,Kosher Hogs,CMayo,Bal,Change Position to 1B,09.30 @ 14:03
2025,09.29,Kosher Hogs,JWestburg,Bal,Change Position to SS,09.30 @ 14:03
2025,09.29,Kosher Hogs,JWestburg,Bal,Change Position to CI,09.30 @ 14:03
2025,09.29,On a Bender,ROHearn,SD,Release,09.30 @ 14:05
2025,09.29,On a Bender,ACivale,ChC,Release,09.30 @ 14:05
2025,09.29,On a Bender,LTaveras,Sea,Release,09.30 @ 14:05
2025,09.29,On a Bender,RMountcastle,Bal,Change Position to OF,09.30 @ 14:05
2025,09.29,On a Bender,BMatthews,Hou,Activate,09.30 @ 14:05
2025,09.29,On a Bender,JIndia,KC,Change Position to OF,09.22 @ 14:36
2025,09.29,On a Bender,ColThomas,Oak,Waive,09.22 @ 14:36
2025,09.29,On a Bender,IParedes,Hou,Activate,09.22 @ 14:36
2025,09.29,R&R,HBader,Phi,Release,09.30 @ 14:06
2025,09.29,R&R,RDevers,SF,Release,09.30 @ 14:06
2025,09.29,R&R,ZLittell,Cin,Release,09.30 @ 14:06
2025,09.29,R&R,NEovaldi,Tex,Release,09.30 @ 14:06
2025,09.29,R&R,MStroman,NYY,Activate,09.30 @ 14:06
2025,09.29,R&R,DBlanco,KC,Activate,09.30 @ 14:06
2025,09.29,R&R,YAlvarez,Hou,Activate,09.30 @ 14:06
2025,09.29,R&R,YAlvarez,Hou,Change Position to UT,09.30 @ 14:06
2025,09.29,Kerry & Mitch,MGarcia,KC,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,KCarpenter,Det,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,CRaleigh,Sea,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,JRamirez,Cle,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,RJeffers,Min,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,MWallner,Min,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,BAbreu,Hou,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,TBibee,Cle,Release,09.30 @ 14:09
2025,09.29,Kerry & Mitch,FCruz,NYY,Activate,09.30 @ 14:09
2025,09.29,Kerry & Mitch,DWaters,KC,Activate,09.30 @ 14:09
2025,09.29,Kerry & Mitch,ZDezenzo,Hou,Change Position to CI,09.30 @ 14:09
2025,09.29,Kerry & Mitch,ZDezenzo,Hou,Activate,09.30 @ 14:09
2025,09.29,HAMMERHEADS,WCastro,ChC,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,NSchanuel,LAA,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,RGreene,Det,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,TWard,LAA,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,GHenderson,Bal,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,ARutschman,Bal,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,AMunoz,Sea,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,JGKirby,Sea,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,PLopez,Min,Release,09.30 @ 14:11
2025,09.29,HAMMERHEADS,DKremer,Bal,Release,09.30 @ 14:11
2025,09.29,Mean Machine,CWilliams,TB,Change Contract to ar,09.30 @ 14:12
2025,09.29,Mean Machine,LOHoppe,LAA,Release,09.30 @ 14:12
2025,09.29,Mean Machine,JBerrios,Tor,Release,09.30 @ 14:12
2025,09.29,Mean Machine,GWilliams,Cle,Release,09.30 @ 14:12
2025,09.29,Mean Machine,KJansen,LAA,Release,09.30 @ 14:12
2025,09.29,Mean Machine,CRodon,NYY,Release,09.30 @ 14:12
2025,09.29,Dancing With Dingos,RLewis,Min,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,JAltuve,Hou,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,SKwan,Cle,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,YDiaz,Hou,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,CEstevez,KC,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,JDuran,Phi,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,RLaureano,SD,Release,09.30 @ 14:13
2025,09.29,Dancing With Dingos,AVaughn,Mil,Release,09.30 @ 14:13
2025,09.22,On a Bender,SLugo,KC,Disable,09.23 @ 20:42
2025,09.22,On a Bender,TYesavage,Tor,Add to Actives,09.23 @ 20:42
2025,09.22,On a Bender,JBoyle,TB,Activate,09.23 @ 20:42
2025,09.22,On a Bender,BMatthews,Hou,Reserve,09.23 @ 20:42
2025,09.22,On a Bender,ZCole,Hou,Add to Actives,09.23 @ 20:42
2025,09.22,On a Bender,ZCole,Hou,Change Position to UT,09.23 @ 20:42
2025,09.22,On a Bender,LErceg,KC,Disable,09.23 @ 20:42
2025,09.22,On a Bender,LAvila,KC,Add to Actives,09.23 @ 20:42
2025,09.22,R&R,CBassitt,Tor,Disable,09.23 @ 20:42
2025,09.22,R&R,LAllen,Cle,Add to Actives,09.23 @ 20:42
2025,09.22,R&R,MartPerez,CWS,Disable,09.23 @ 20:42
2025,09.22,R&R,SWoodsRichardson,Min,Add to Actives,09.23 @ 20:42
2025,09.22,R&R,YAlvarez,Hou,Disable,09.23 @ 20:42
2025,09.22,R&R,AMartin,Min,Add to Actives,09.23 @ 20:42
2025,09.22,Kerry & Mitch,RStephenson,LAA,Disable,09.23 @ 20:42
2025,09.22,Kerry & Mitch,HHarris,Oak,Add to Actives,09.23 @ 20:42
2025,09.22,Kerry & Mitch,MWallner,Min,Disable,09.23 @ 20:42
2025,09.22,Kerry & Mitch,LRivas,Sea,Add to Actives,09.23 @ 20:42
2025,09.22,Kerry & Mitch,LRivas,Sea,Change Position to UT,09.23 @ 20:42
2025,09.22,Kerry & Mitch,RJeffers,Min,Disable,09.23 @ 20:42
2025,09.22,Kerry & Mitch,MGasper,Min,Add to Actives,09.23 @ 20:42
2025,09.22,Kerry & Mitch,MGasper,Min,Change Position to C,09.23 @ 20:42
2025,09.22,Kerry & Mitch,MMassey,KC,Change Position to 2B,09.21 @ 20:22
2025,09.22,Kerry & Mitch,MWallner,Min,Change Position to UT,09.21 @ 20:22
2025,09.22,Kerry & Mitch,PMeadows,Det,Change Position to OF,09.21 @ 20:22
2025,09.22,Thunder & Lightning,SOkert,Hou,Waive,09.18 @ 09:16
2025,09.22,Thunder & Lightning,CRagans,KC,Activate,09.18 @ 09:16
2025,09.22,HAMMERHEADS,ZNeto,LAA,Disable,09.23 @ 20:42
2025,09.22,HAMMERHEADS,GArias,Cle,Add to Actives,09.23 @ 20:42
2025,09.22,HAMMERHEADS,GArias,Cle,Change Position to SS,09.23 @ 20:42
2025,09.22,HAMMERHEADS,BSeymour,TB,Waive,09.22 @ 10:12
2025,09.22,HAMMERHEADS,NSchanuel,LAA,Activate,09.22 @ 10:12
2025,09.22,HAMMERHEADS,PLopez,Min,Disable,09.21 @ 21:06
2025,09.22,HAMMERHEADS,TMahle,Tex,Activate,09.21 @ 21:06
2025,09.22,HAMMERHEADS,BSeymour,TB,Change Position to 1B,09.16 @ 13:08
2025,09.22,Mean Machine,SNewcomb,Oak,Disable,09.23 @ 20:42
2025,09.22,Mean Machine,KHarrison,Bos,Add to Actives,09.23 @ 20:42
2025,09.22,Mean Machine,ZGelof,Oak,Disable,09.22 @ 11:47
2025,09.22,Mean Machine,WAbreu,Bos,Activate,09.22 @ 11:47
2025,09.22,Mean Machine,CJensen,KC,Change Position to C,09.16 @ 09:12
2025,09.22,Mean Machine,BFrancis,Tor,Waive,09.16 @ 09:12
2025,09.22,Dancing With Dingos,CMeidroth,CWS,Change Position to MI,09.15 @ 15:41
2025,09.22,Dancing With Dingos,BBichette,Tor,Disable,09.15 @ 15:41
2025,09.22,Dancing With Dingos,BBichette,Tor,Change Position to 3B,09.15 @ 15:41
2025,09.22,Dancing With Dingos,AGarcia,Tex,Activate,09.15 @ 15:41
2025,09.22,Dancing With Dingos,AGarcia,Tex,Change Position to UT,09.15 @ 15:41
2025,09.15,On a Bender,MAbel,Min,Reserve,09.15 @ 15:46
2025,09.15,On a Bender,CEarly,Bos,Add to Actives,09.15 @ 15:46
2025,09.15,R&R,MLorenzen,KC,Waive,09.15 @ 15:46
2025,09.15,R&R,MartPerez,CWS,Claim,09.15 @ 15:46
2025,09.15,Shrooms,RDetmers,LAA,Reserve,09.15 @ 15:46
2025,09.15,Shrooms,JLatz,Tex,Add to Actives,09.15 @ 15:46
2025,09.15,Shrooms,JSlaten,Bos,Waive,09.10 @ 18:59
2025,09.15,Shrooms,RYarbrough,NYY,Activate,09.10 @ 18:59
2025,09.15,Kerry & Mitch,EDuran,Tex,Waive,09.15 @ 15:46
2025,09.15,Kerry & Mitch,MMassey,KC,Claim,09.15 @ 15:46
2025,09.15,Kerry & Mitch,PTolle,Bos,Waive,09.15 @ 11:26
2025,09.15,Kerry & Mitch,BFisher,Tor,Activate,09.15 @ 11:26
2025,09.15,Kerry & Mitch,MDubon,Hou,Waive,09.15 @ 11:24
2025,09.15,Kerry & Mitch,PMeadows,Det,Activate,09.15 @ 11:24
2025,09.15,Thunder & Lightning,TDArnaud,LAA,Disable,09.15 @ 15:46
2025,09.15,Thunder & Lightning,NFortes,TB,Add to Actives,09.15 @ 15:46
2025,09.15,HAMMERHEADS,RTellez,Tex,Waive,09.15 @ 15:46
2025,09.15,HAMMERHEADS,BSeymour,TB,Claim,09.15 @ 15:46
2025,09.15,Mean Machine,LGarcia,Hou,Disable,09.15 @ 15:46
2025,09.15,Mean Machine,JTGinn,Oak,Add to Actives,09.15 @ 15:46
2025,09.15,Mean Machine,JTopa,Min,Disable,09.15 @ 15:46
2025,09.15,Mean Machine,SNewcomb,Oak,Add to Actives,09.15 @ 15:46
2025,09.15,Mean Machine,LOHoppe,LAA,Disable,09.15 @ 15:46
2025,09.15,Mean Machine,CJensen,KC,Add to Actives,09.15 @ 15:46
2025,09.15,Mean Machine,LMcCullers,Hou,Waive,09.12 @ 09:55
2025,09.15,Dancing With Dingos,BBichette,Tor,Reserve,09.15 @ 15:47
2025,09.15,Dancing With Dingos,BBichette,Tor,Disable,09.15 @ 15:47
2025,09.15,Dancing With Dingos,AGarcia,Tex,Activate,09.15 @ 15:47
2025,09.15,Dancing With Dingos,DMay,Bos,Disable,09.15 @ 15:46
2025,09.15,Dancing With Dingos,TBradley,Min,Claim,09.15 @ 15:46
2025,09.08,Gusteroids,JHicks,Bos,Disable,09.10 @ 02:17
2025,09.08,Gusteroids,MVasil,CWS,Add to Actives,09.10 @ 02:17
2025,09.08,Gusteroids,RAnthony,Bos,Disable,09.07 @ 19:47
2025,09.08,Gusteroids,CMoore,LAA,Reserve,09.07 @ 19:47
2025,09.08,Gusteroids,JCaglianone,KC,Activate,09.07 @ 19:47
2025,09.08,Gusteroids,JCaglianone,KC,Change Position to UT,09.07 @ 19:47
2025,09.08,Gusteroids,RPalacios,TB,Activate,09.07 @ 19:47
2025,09.08,Gusteroids,MMassey,KC,Waive,09.07 @ 19:47
2025,09.08,Gusteroids,HKim,Atl,Activate,09.07 @ 19:47
2025,09.08,Shrooms,CSeager,Tex,Reserve,09.10 @ 02:17
2025,09.08,Shrooms,JJones,Det,Add to Actives,09.10 @ 02:17
2025,09.08,Shrooms,JJones,Det,Change Position to UT,09.10 @ 02:17
2025,09.08,Shrooms,TSweeney,Det,Waive,09.07 @ 17:28
2025,09.08,Shrooms,JBurger,Tex,Activate,09.07 @ 17:28
2025,09.08,Shrooms,TSweeney,Det,Change Position to UT,09.03 @ 10:23
2025,09.08,Shrooms,BBaldwin,CWS,Change Position to SS,09.03 @ 10:23
2025,09.08,Shrooms,TElko,CWS,Waive,09.03 @ 10:22
2025,09.08,Shrooms,BBaldwin,CWS,Change Position to UT,09.01 @ 14:48
2025,09.08,Thunder & Lightning,DCoulombe,Tex,Disable,09.10 @ 02:17
2025,09.08,Thunder & Lightning,TWells,Bal,Add to Actives,09.10 @ 02:17
2025,09.08,Thunder & Lightning,ChMartin,Tex,Activate,09.08 @ 06:33
2025,09.08,Thunder & Lightning,MLeiter,NYY,Waive,09.08 @ 06:33
2025,09.08,Thunder & Lightning,MLeiter,NYY,Claim,09.07 @ 21:13
2025,09.08,Thunder & Lightning,GSpeier,Sea,Waive,09.07 @ 21:02
2025,09.08,Thunder & Lightning,JCantillo,Cle,Activate,09.07 @ 21:02
2025,09.08,HAMMERHEADS,TBradley,Min,Waive,09.08 @ 09:12
2025,09.08,HAMMERHEADS,FBautista,Bal,Waive,09.08 @ 09:12
2025,09.08,HAMMERHEADS,DFry,Cle,Waive,09.08 @ 09:08
2025,09.08,HAMMERHEADS,VCaratini,Hou,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,MartPerez,CWS,Waive,09.08 @ 09:08
2025,09.08,HAMMERHEADS,PLopez,Min,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,VCaratini,Hou,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,PLopez,Min,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,VCaratini,Hou,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,PLopez,Min,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,VCaratini,Hou,Activate,09.08 @ 09:08
2025,09.08,HAMMERHEADS,PLopez,Min,Activate,09.08 @ 09:08
2025,09.08,Mean Machine,LGarcia,Hou,Add to Actives,09.10 @ 02:17
2025,09.08,Mean Machine,SBaz,TB,Activate,09.07 @ 21:13
2025,09.08,Mean Machine,SArrighetti,Hou,Disable,09.07 @ 21:13
2025,09.08,Mean Machine,SBaz,TB,Change Salary to 10,09.07 @ 21:13
2025,09.08,Mean Machine,BSeymour,TB,Waive,09.07 @ 21:12
2025,09.08,Mean Machine,JMeyers,Hou,Activate,09.07 @ 21:12
2025,09.08,Dancing With Dingos,AGarcia,Tex,Disable,09.08 @ 11:25
2025,09.08,Dancing With Dingos,VRobles,Sea,Activate,09.08 @ 11:25
2025,09.01,Gusteroids,TFrance,Tor,Waive,08.31 @ 16:28
2025,09.01,Gusteroids,MMassey,KC,Activate,08.31 @ 16:28
2025,09.01,Gusteroids,MMassey,KC,Change Position to SS,08.31 @ 16:28
2025,09.01,On a Bender,ABarger,Tor,Change Position to OF,08.25 @ 14:46
2025,09.01,R&R,NEovaldi,Tex,Disable,09.01 @ 14:15
2025,09.01,R&R,BrKing,Hou,Add to Actives,09.01 @ 14:15
2025,09.01,R&R,ZMcKinstry,Det,Change Position to 3B,09.01 @ 02:58
2025,09.01,R&R,ARosario,NYY,Waive,09.01 @ 02:57
2025,09.01,R&R,YAlvarez,Hou,Activate,09.01 @ 02:57
2025,09.01,Shrooms,JhGarcia,Bos,Reserve,09.01 @ 14:15
2025,09.01,Shrooms,BBaldwin,CWS,Add to Actives,09.01 @ 14:15
2025,09.01,Shrooms,SSmith,CWS,Waive,09.01 @ 14:13
2025,09.01,Shrooms,SSmith,CWS,Claim,09.01 @ 14:12
2025,09.01,Shrooms,SSmith,CWS,Change Contract to SE,09.01 @ 14:12
2025,09.01,Shrooms,SSmith,CWS,Change Salary to 50,09.01 @ 14:12
2025,09.01,Shrooms,LMorales,Oak,Add to Actives,09.01 @ 14:10
2025,09.01,Shrooms,WBuehler,Bos,Waive,09.01 @ 14:10
2025,09.01,Shrooms,LAllen,Cle,Waive,08.29 @ 19:53
2025,09.01,Shrooms,JSlaten,Bos,Activate,08.29 @ 19:53
2025,09.01,Shrooms,CSeager,Tex,Change Position to UT,08.28 @ 17:52
2025,09.01,Shrooms,RGonzalez,Bos,Change Position to MI,08.28 @ 17:52
2025,09.01,Shrooms,TSweeney,Det,Change Position to SS,08.28 @ 17:52
2025,09.01,Kerry & Mitch,PTolle,Bos,Change Salary to 25,09.07 @ 19:40
2025,09.01,Kerry & Mitch,PTolle,Bos,Add to Actives,09.01 @ 14:05
2025,09.01,Kerry & Mitch,PTolle,Bos,Change Contract to SE,09.01 @ 14:05
2025,09.01,Kerry & Mitch,PTolle,Bos,Change Salary to 50,09.01 @ 14:05
2025,09.01,Thunder & Lightning,PMessick,Cle,Change Salary to 25,09.07 @ 19:41
2025,09.01,Thunder & Lightning,SBaz,TB,Trade,09.07 @ 19:37
2025,09.01,Thunder & Lightning,SBaz,TB,Reserve,09.07 @ 19:36
2025,09.01,Thunder & Lightning,MLeiter,NYY,Waive,09.01 @ 14:14
2025,09.01,Thunder & Lightning,SBaz,TB,Claim,09.01 @ 14:14
2025,09.01,Thunder & Lightning,PMessick,Cle,Add to Actives,09.01 @ 14:07
2025,09.01,Thunder & Lightning,PMessick,Cle,Change Contract to SE,09.01 @ 14:07
2025,09.01,Thunder & Lightning,PMessick,Cle,Change Salary to 50,09.01 @ 14:07
2025,09.01,Thunder & Lightning,AGimenez,Tor,Change Position to MI,08.30 @ 16:40
2025,09.01,Thunder & Lightning,KClemens,Min,Waive,08.29 @ 20:44
2025,09.01,Thunder & Lightning,AGimenez,Tor,Activate,08.29 @ 20:44
2025,09.01,HAMMERHEADS,MartPerez,CWS,Change Salary to 25,09.07 @ 19:41
2025,09.01,HAMMERHEADS,RMcMahon,NYY,Claim,09.01 @ 15:56
